i	token	is_section_start	gold	pred
81072	Vierzehntes	1		
81073	Kapitel	0		
81074	Sie	0	(mention_id=10566|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=10653|references=(entity=(entity_id=14|fullname=Ottilie|gender=f)))
81075	eilt	0		
81076	nach	0		
81077	dem	0		
81078	neuen	0		
81079	Gebäude	0		
81080	,	0		
81081	sie	0	(mention_id=10567|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=10654|references=(entity=(entity_id=14|fullname=Ottilie|gender=f)))
81082	ruft	0		
81083	den	0		
81084	Chirurgus	0	(mention_id=10568|references=(entity=(entity_id=entity_0158|fullname=Chirurgus|gender=m)))	(mention_id=10655|references=(entity=(entity_id=3|fullname=Chirurgus|gender=m)))
81085	hervor	0		
81086	,	0		
81087	sie	0	(mention_id=10569|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=10656|references=(entity=(entity_id=14|fullname=Ottilie|gender=f)))
81088	übergibt	0		
81089	ihm	0	(mention_id=10570|references=(entity=(entity_id=entity_0158|fullname=Chirurgus|gender=m)))	(mention_id=10657|references=(entity=(entity_id=3|fullname=Chirurgus|gender=m)))
81090	das	0		
81091	Kind	0	(mention_id=10571|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))	(mention_id=10658|references=(entity=(entity_id=7|fullname=Kind von Charlotte und Eduard|gender=nb)))
81092	.	0		
81093	Der	0		
81094	auf	0		
81095	alles	0		
81096	gefaßte	0		
81097	Mann	0	(mention_id=10572|references=(entity=(entity_id=entity_0158|fullname=Chirurgus|gender=m)))	(mention_id=10659|references=(entity=(entity_id=3|fullname=Chirurgus|gender=m)))
81098	behandelt	0		
81099	den	0		
81100	zarten	0		
81101	Leichnam	0	(mention_id=10573|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))	(mention_id=10660|references=(entity=(entity_id=7|fullname=Kind von Charlotte und Eduard|gender=nb)))
81102	stufenweise	0		
81103	nach	0		
