i	token	is_section_start	gold	pred
70566	Neuntes	1		
70567	Kapitel	0		
70568	.	0		
70569	In	0		
70570	tiefen	0		
70571	Gedanken	0		
70572	wandelte	0		
70573	Moorfeld	0	(mention_id=8316|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=8202|references=(entity=(entity_id=83|fullname=Moorfeld|gender=m)))
70574	Tags	0		
70575	darauf	0		
70576	durch	0		
70577	die	0		
70578	Wallstreet	0		
70579	,	0		
70580	als	0		
70581	ein	0		
70582	Tilbury	0		
70583	vor	0		
70584	ihm	0	(mention_id=8317|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=8204|references=(entity=(entity_id=83|fullname=Moorfeld|gender=m)))
70585	anhielt	0		
70586	und	0		
70587	ein	0		
70588	Kopf	0	(mention_id=8318|references=(entity=(entity_id=entity_0259|fullname=Lord Arthur Ormond|gender=m)|specialcase_reference=part))	
70589	,	0		
70590	ganz	0		
70591	Stirn	0		
70592	und	0		
70593	Nase	0		
70594	,	0		
70595	wie	0		
70596	ein	0		
70597	Luft-Meteor	0		
70598	in	0		
70599	seine	0	(mention_id=8319|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=8205|references=(entity=(entity_id=83|fullname=Moorfeld|gender=m)))
70600	Träume	0		
70601	hereinfiel	0		
70602	.	0		
70603	Guten	0		
70604	Tag	0		
70605	,	0		
70606	Herr	0	(mention_id=8320|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=8206|references=(entity=(entity_id=83|fullname=Moorfeld|gender=m)))
70607	Doctor	0	(mention_id=8320|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=8206|references=(entity=(entity_id=83|fullname=Moorfeld|gender=m)))
70608	,	0		
70609	so	0		
70610	eben	0		
70611	fahre	0		
70612	ich	0	(mention_id=8321|references=(entity=(entity_id=entity_0259|fullname=Lord Arthur Ormond|gender=m)))	(mention_id=8207|references=(entity=(entity_id=74|fullname=Lord Ormond|gender=m)))
70613	zu	0		
70614	Mr.	0	(mention_id=8322|references=(entity=(entity_id=entity_0055|fullname=Mr. Bennet|gender=m)))	(mention_id=8208|references=(entity=(entity_id=85|fullname=Mr Bennet|gender=m)))
70615	Bennet	0	(mention_id=8322|references=(entity=(entity_id=entity_0055|fullname=Mr. Bennet|gender=m)))	(mention_id=8208|references=(entity=(entity_id=85|fullname=Mr Bennet|gender=m)))
70616	;	0		
70617	darf	0		
70618	ich	0	(mention_id=8323|references=(entity=(entity_id=entity_0259|fullname=Lord Arthur Ormond|gender=m)))	(mention_id=8209|references=(entity=(entity_id=74|fullname=Lord Ormond|gender=m)))
70619	Ihnen	0	(mention_id=8324|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=8210|references=(entity=(entity_id=83|fullname=Moorfeld|gender=m)))
70620	die	0		
70621	Hälfte	0		
70622	meines	0	(mention_id=8325|references=(entity=(entity_id=entity_0259|fullname=Lord Arthur Ormond|gender=m)))	(mention_id=8211|references=(entity=(entity_id=74|fullname=Lord Ormond|gender=m)))
70623	Wagens	0		
70624	anbieten	0		
70625	?	0		
70626	ich	0	(mention_id=8326|references=(entity=(entity_id=entity_0259|fullname=Lord Arthur Ormond|gender=m)))	(mention_id=8212|references=(entity=(entity_id=74|fullname=Lord Ormond|gender=m)))
70627	werde	0		
70628	das	0		
70629	Vergnügen	0		
70630	haben	0		
70631	,	0		
70632	Sie	0	(mention_id=8327|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=8213|references=(entity=(entity_id=83|fullname=Moorfeld|gender=m)))
70633	vorzustellen	0		
70634	.	0		
70635	—	0		
70636	Es	0		
70637	war	0		
70638	Moorfeld's	0		(mention_id=8214|references=(entity=(entity_id=83|fullname=Moorfeld|gender=m)))
70639	Logen-Nachbar	0	(mention_id=8328|references=(entity=(entity_id=entity_0259|fullname=Lord Arthur Ormond|gender=m)))	(mention_id=8215|references=(entity=(entity_id=74|fullname=Lord Ormond|gender=m)))
70640	von	0		
70641	vorgestern	0		
70642	,	0		
70643	der	0		
70644	seltsame	0		
70645	Lord	0	(mention_id=8329|references=(entity=(entity_id=entity_0259|fullname=Lord Arthur Ormond|gender=m)))	(mention_id=8216|references=(entity=(entity_id=74|fullname=Lord Ormond|gender=m)))
70646	Ormond	0	(mention_id=8329|references=(entity=(entity_id=entity_0259|fullname=Lord Arthur Ormond|gender=m)))	(mention_id=8216|references=(entity=(entity_id=74|fullname=Lord Ormond|gender=m)))
70647	.	0		
70648	Moorfeld	0	(mention_id=8330|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=8217|references=(entity=(entity_id=83|fullname=Moorfeld|gender=m)))
70649	erinnerte	0		
70650	sich	0	(mention_id=8331|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=8218|references=(entity=(entity_id=83|fullname=Moorfeld|gender=m)))
70651	kaum	0		
70652	noch	0		
70653	des	0		
70654	Begegnisses	0		
70655	;	0		
70656	—	0		
70657	Kleindeutschland	0		
70658	,	0		
70659	Benthal	0	(mention_id=8332|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))	(mention_id=8219|references=(entity=(entity_id=15|fullname=Benthal|gender=m|specialcase_entity=nonfact)))
70660	,	0		
70661	der	0		
70662	Urwalds-Traum	0		
70663	,	0		
70664	in's	0		
70665	unmittelbarste	0		
70666	Stadium	0		
70667	der	0		
70668	That	0		
70669	tretend	0		
70670	,	0		
70671	das	0		
70672	Alles	0		
70673	erfüllte	0		
70674	wie	0		
70675	eine	0		
70676	Welt	0		
70677	für	0		
70678	sich	0		
70679	die	0		
70680	achtundvierzig	0		
70681	Stunden	0		
70682	seit	0		
70683	der	0		
70684	Vorstellung	0		
70685	des	0		
70686	„	0		
70687	Kapitän	0	(mention_id=8333|references=(entity=(entity_id=entity_0212|fullname=Kapitän Ebenezer Drivvle|gender=m)))	(mention_id=8220|references=(entity=(entity_id=67|fullname=Kapitän Ebenezer Drivvle|gender=m|specialcase_entity=nonfact)))
70688	Ebenezer	0	(mention_id=8333|references=(entity=(entity_id=entity_0212|fullname=Kapitän Ebenezer Drivvle|gender=m)))	(mention_id=8220|references=(entity=(entity_id=67|fullname=Kapitän Ebenezer Drivvle|gender=m|specialcase_entity=nonfact)))
70689	Drivvle	0	(mention_id=8333|references=(entity=(entity_id=entity_0212|fullname=Kapitän Ebenezer Drivvle|gender=m)))	
70690	“	0		
70691	.	0		
70692	Auch	0		
70693	lehnte	0		
70694	er	0	(mention_id=8334|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=8221|references=(entity=(entity_id=83|fullname=Moorfeld|gender=m)))
70695	dankend	0		
70696	ab	0		
70697	,	0		
70698	er	0	(mention_id=8335|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=8222|references=(entity=(entity_id=83|fullname=Moorfeld|gender=m)))
70699	sei	0		
70700	auf	0		
70701	einem	0		
70702	Geschäftsgang	0		
70703	zu	0		
70704	seinem	0	(mention_id=8336|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=8223|references=(entity=(entity_id=83|fullname=Moorfeld|gender=m)))
70705	Banquier	0	(mention_id=8337|references=(entity=(entity_id=entity_0227|fullname=Moorfelds Banquier|gender=m)))	
70706	begriffen	0		
70707	.	0		
70708	Aber	0		
70709	der	0		
