i	token	is_section_start	gold	pred
58639	Sechstes	1		
58640	Kapitel	0		
58641	Die	0		
58642	große	0		
58643	Unruhe	0		
58644	,	0		
58645	welche	0		
58646	Charlotten	0	(mention_id=7623|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=7685|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
58647	durch	0		
58648	diesen	0		
58649	Besuch	0		
58650	erwuchs	0		
58651	,	0		
58652	ward	0		
58653	ihr	0	(mention_id=7624|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=7686|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
58654	dadurch	0		
58655	vergütet	0		
58656	,	0		
58657	daß	0		
58658	sie	0	(mention_id=7625|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=7687|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
58659	ihre	0	(mention_id=7626|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=7688|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
58660	Tochter	0	(mention_id=7627|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7689|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58661	völlig	0		
58662	begreifen	0		
58663	lernte	0		
58664	,	0		
58665	worin	0		
58666	ihr	0	(mention_id=7628|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=7690|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
58667	die	0		
58668	Bekanntschaft	0		
58669	mit	0		
58670	der	0		
58671	Welt	0		
58672	sehr	0		
58673	zu	0		
58674	Hülfe	0		
58675	kam	0		
58676	.	0		
58677	Es	0		
58678	war	0		
58679	nicht	0		
58680	zum	0		
58681	erstenmal	0		
58682	,	0		
58683	daß	0		
58684	ihr	0	(mention_id=7629|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=7691|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
58685	ein	0		
58686	so	0		
58687	seltsamer	0		
58688	Charakter	0	(mention_id=7630|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7692|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58689	begegnete	0		
58690	,	0		
58691	ob	0		
58692	er	0	(mention_id=7631|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7693|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58693	ihr	0	(mention_id=7632|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=7694|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
58694	gleich	0		
58695	noch	0		
58696	niemals	0		
58697	auf	0		
58698	dieser	0		
58699	Höhe	0		
58700	erschien	0		
58701	.	0		
58702	Und	0		
58703	doch	0		
58704	hatte	0		
58705	sie	0	(mention_id=7633|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=7695|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
58706	aus	0		
58707	der	0		
58708	Erfahrung	0		
58709	,	0		
58710	daß	0		
58711	solche	0		
58712	Personen	0	(mention_id=7634|references=(entity=(entity_id=generic_0704|fullname=Personen mit seltsamem Charakter|gender=u|specialcase_entity=generic)))	(mention_id=7696|references=(entity=(entity_id=generic_0001|fullname=solche Personen im Allgemeinen|gender=u|specialcase_entity=generic)))
58713	,	0		
58714	durchs	0		
58715	Leben	0		
58716	,	0		
58717	durch	0		
58718	mancherlei	0		
58719	Ereignisse	0		
58720	,	0		
58721	durch	0		
58722	elterliche	0		
58723	Verhältnisse	0		
58724	gebildet	0		
58725	,	0		
58726	eine	0		
58727	sehr	0		
58728	angenehme	0		
58729	und	0		
58730	liebenswürdige	0		
58731	Reife	0		
58732	erlangen	0		
58733	können	0		
58734	,	0		
58735	indem	0		
58736	die	0		
58737	Selbstigkeit	0		
58738	gemildert	0		
58739	wird	0		
58740	und	0		
58741	die	0		
58742	schwärmende	0		
58743	Tätigkeit	0		
58744	eine	0		
58745	entschiedene	0		
58746	Richtung	0		
58747	erhält	0		
58748	.	0		
58749	Charlotte	0	(mention_id=7635|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=7697|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
58750	ließ	0		
58751	als	0		
58752	Mutter	0	(mention_id=7636|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=7698|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
58753	sich	0	(mention_id=7637|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=7699|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
58754	um	0		
58755	desto	0		
58756	eher	0		
58757	eine	0		
58758	für	0		
58759	andere	0		(mention_id=7700|references=(entity=(entity_id=generic_0002|fullname=andere Menschen im Allgemeinen|gender=u|specialcase_entity=generic)))
58760	vielleicht	0		
58761	unangenehme	0		
58762	Erscheinung	0		
58763	gefallen	0		
58764	,	0		
58765	als	0		
58766	es	0		
58767	Eltern	0	(mention_id=7638|references=(entity=(entity_id=generic_0705|fullname=Eltern|gender=u|specialcase_entity=generic)))	(mention_id=7701|references=(entity=(entity_id=generic_0003|fullname=Eltern im Allgemeinen|gender=u|specialcase_entity=generic)))
58768	wohl	0		
58769	geziemt	0		
58770	,	0		
58771	da	0		
58772	zu	0		
58773	hoffen	0		
58774	,	0		
58775	wo	0		
58776	Fremde	0	(mention_id=7639|references=(entity=(entity_id=generic_0706|fullname=Fremde|gender=u|specialcase_entity=generic)))	(mention_id=7702|references=(entity=(entity_id=generic_0004|fullname=Fremde im Allgemeinen|gender=u|specialcase_entity=generic)))
58777	nur	0		
58778	zu	0		
58779	genießen	0		
58780	wünschen	0		
58781	oder	0		
58782	wenigstens	0		
58783	nicht	0		
58784	belästigt	0		
58785	sein	0		
58786	wollen	0		
58787	.	0		
58788	Auf	0		
58789	eine	0		
58790	eigne	0		
58791	und	0		
58792	unerwartete	0		
58793	Weise	0		
58794	jedoch	0		
58795	sollte	0		
58796	Charlotte	0	(mention_id=7640|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=7703|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
58797	nach	0		
58798	ihrer	0	(mention_id=7641|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=7704|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
58799	Tochter	0	(mention_id=7642|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7705|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58800	Abreise	0		
58801	getroffen	0		
58802	werden	0		
58803	,	0		
58804	indem	0		
58805	diese	0	(mention_id=7643|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7706|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58806	nicht	0		
58807	sowohl	0		
58808	durch	0		
58809	das	0		
58810	Tadelnswerte	0		
58811	in	0		
58812	ihrem	0	(mention_id=7644|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7707|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58813	Betragen	0		
58814	als	0		
58815	durch	0		
58816	das	0		
58817	,	0		
58818	was	0		
58819	man	0		
58820	daran	0		
58821	lobenswürdig	0		
58822	hätte	0		
58823	finden	0		
58824	können	0		
58825	,	0		
58826	eine	0		
58827	üble	0		
58828	Nachrede	0		
58829	hinter	0		
58830	sich	0	(mention_id=7645|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7708|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58831	gelassen	0		
58832	hatte	0		
58833	.	0		
58834	Luciane	0	(mention_id=7646|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7709|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58835	schien	0		
58836	sichs	0	(mention_id=7647|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7710|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58837	zum	0		
58838	Gesetz	0		
58839	gemacht	0		
58840	zu	0		
58841	haben	0		
58842	,	0		
58843	nicht	0		
58844	allein	0		
58845	mit	0		
58846	den	0		
58847	Fröhlichen	0	(mention_id=7648|references=(entity=(entity_id=generic_0707|fullname=Fröhliche Personen|gender=u|specialcase_entity=generic)))	(mention_id=7711|references=(entity=(entity_id=generic_0005|fullname=Fröhliche im Allgemeinen|gender=u|specialcase_entity=generic)))
58848	fröhlich	0		
58849	,	0		
58850	sondern	0		
58851	auch	0		
58852	mit	0		
58853	den	0		
58854	Traurigen	0	(mention_id=7649|references=(entity=(entity_id=generic_0709|fullname=Traurige Personen|gender=u|specialcase_entity=generic)))	(mention_id=7712|references=(entity=(entity_id=generic_0007|fullname=Traurige im Allgemeinen|gender=u|specialcase_entity=generic)))
58855	traurig	0		
58856	zu	0		
58857	sein	0		
58858	und	0		
58859	,	0		
58860	um	0		
58861	den	0		
58862	Geist	0		
58863	des	0		
58864	Widerspruchs	0		
58865	recht	0		
58866	zu	0		
58867	üben	0		
58868	,	0		
58869	manchmal	0		
58870	die	0		
58871	Fröhlichen	0	(mention_id=7650|references=(entity=(entity_id=generic_0708|fullname=Fröhliche Personen|gender=u|specialcase_entity=generic)))	(mention_id=7713|references=(entity=(entity_id=generic_0006|fullname=Fröhliche im Allgemeinen|gender=u|specialcase_entity=generic)))
58872	verdrießlich	0		
58873	und	0		
58874	die	0		
58875	Traurigen	0	(mention_id=7651|references=(entity=(entity_id=generic_0710|fullname=Traurige Personen|gender=u|specialcase_entity=generic)))	(mention_id=7714|references=(entity=(entity_id=generic_0008|fullname=Traurige im Allgemeinen|gender=u|specialcase_entity=generic)))
58876	heiter	0		
58877	zu	0		
58878	machen	0		
58879	.	0		
58880	In	0		
58881	allen	0		
58882	Familien	0	(mention_id=7652|references=(entity=(entity_id=entity_0345|fullname=Von Luciane besuchte Familien|gender=u|members=entity_0331|all_members_given=False|specialcase_entity=group)))	(mention_id=7715|references=(entity=(entity_id=generic_0009|fullname=Familien im Allgemeinen|gender=u|specialcase_entity=generic)))
58883	,	0		
58884	wo	0		
58885	sie	0	(mention_id=7653|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7716|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58886	hinkam	0		
58887	,	0		
58888	erkundigte	0		
58889	sie	0	(mention_id=7654|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7717|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58890	sich	0	(mention_id=7655|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7718|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58891	nach	0		
58892	den	0		
58893	Kranken	0	(mention_id=7656|references=(entity=(entity_id=generic_0711|fullname=Kranke Personen|gender=u|specialcase_entity=generic)))	(mention_id=7719|references=(entity=(entity_id=generic_0010|fullname=Kranke im Allgemeinen|gender=u|specialcase_entity=generic)))
58894	und	0		
58895	Schwachen	0	(mention_id=7657|references=(entity=(entity_id=generic_0716|fullname=Schwache Personen|gender=u|specialcase_entity=generic)))	(mention_id=7720|references=(entity=(entity_id=generic_0013|fullname=Schwache im Allgemeinen|gender=u|specialcase_entity=generic)))
58896	,	0		
58897	die	0	(mention_id=7658|references=(entity=(entity_id=generic_0712|fullname=Kranke Personen|gender=u|specialcase_entity=generic)),(entity=(entity_id=generic_0717|fullname=Schwache Personen|gender=u|specialcase_entity=generic)))	(mention_id=7721|references=(entity=(entity_id=generic_0011|fullname=Kranke im Allgemeinen|gender=u|specialcase_entity=generic)),(entity=(entity_id=generic_0014|fullname=Schwache im Allgemeinen|gender=u|specialcase_entity=generic)))
58898	nicht	0		
58899	in	0		
58900	Gesellschaft	0		
58901	erscheinen	0		
58902	konnten	0		
58903	.	0		
58904	Sie	0	(mention_id=7659|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7722|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58905	besuchte	0		
58906	sie	0	(mention_id=7660|references=(entity=(entity_id=generic_0718|fullname=Schwache Personen|gender=u|specialcase_entity=generic)),(entity=(entity_id=generic_0713|fullname=Kranke Personen|gender=u|specialcase_entity=generic)))	(mention_id=7723|references=(entity=(entity_id=generic_0012|fullname=Kranke im Allgemeinen|gender=u|specialcase_entity=generic)),(entity=(entity_id=generic_0015|fullname=Schwache im Allgemeinen|gender=u|specialcase_entity=generic)))
58907	auf	0		
58908	ihren	0	(mention_id=7661|references=(entity=(entity_id=generic_0719|fullname=Schwache Personen|gender=u|specialcase_entity=generic)),(entity=(entity_id=generic_0714|fullname=Kranke Personen|gender=u|specialcase_entity=generic)))	(mention_id=7724|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58909	Zimmern	0		
58910	,	0		
58911	machte	0		
58912	den	0		
58913	Arzt	0	(mention_id=7662|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)|specialcase_reference=figurative))	(mention_id=7725|references=(entity=(entity_id=generic_0016|fullname=Arzt im Allgemeinen|gender=u|specialcase_entity=generic)))
58914	und	0		
58915	drang	0		
58916	einem	0		
58917	jeden	0	(mention_id=7663|references=(entity=(entity_id=generic_0720|fullname=Schwache Personen|gender=u|specialcase_entity=generic)),(entity=(entity_id=generic_0715|fullname=Kranke Personen|gender=u|specialcase_entity=generic)))	(mention_id=7726|references=(entity=(entity_id=generic_0017|fullname=jeder Kranke oder Schwache im Allgemeinen|gender=u|specialcase_entity=generic)))
58918	aus	0		
58919	ihrer	0	(mention_id=7664|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7727|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58920	Reiseapotheke	0		
58921	,	0		
58922	die	0		
58923	sie	0	(mention_id=7665|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7728|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58924	beständig	0		
58925	im	0		
58926	Wagen	0		
58927	mit	0		
58928	sich	0	(mention_id=7666|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7729|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58929	führte	0		
58930	,	0		
58931	energische	0		
58932	Mittel	0		
58933	auf	0		
58934	;	0		
58935	da	0		
58936	denn	0		
58937	eine	0		
58938	solche	0		
58939	Kur	0		
58940	,	0		
58941	wie	0		
58942	sich	0		
58943	vermuten	0		
58944	läßt	0		
58945	,	0		
58946	gelang	0		
58947	oder	0		
58948	mißlang	0		
58949	,	0		
58950	wie	0		
58951	es	0		
58952	der	0		
58953	Zufall	0		
58954	herbeiführte	0		
58955	.	0		
58956	In	0		
58957	dieser	0		
58958	Art	0		
58959	von	0		
58960	Wohltätigkeit	0		
58961	war	0		
58962	sie	0	(mention_id=7667|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7730|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58963	ganz	0		
58964	grausam	0		
58965	und	0		
58966	ließ	0		
58967	sich	0	(mention_id=7668|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7731|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58968	gar	0		
58969	nicht	0		
58970	einreden	0		
58971	,	0		
58972	weil	0		
58973	sie	0	(mention_id=7669|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7732|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58974	fest	0		
58975	überzeugt	0		
58976	war	0		
58977	,	0		
58978	daß	0		
58979	sie	0	(mention_id=7670|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7733|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58980	vortrefflich	0		
58981	handle	0		
58982	.	0		
58983	Allein	0		
58984	es	0		
58985	mißriet	0		
58986	ihr	0	(mention_id=7671|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7734|references=(entity=(entity_id=23|fullname=Luciane|gender=f)))
58987	auch	0		
58988	ein	0		
58989	Versuch	0		
58990	von	0		
58991	der	0		
58992	sittlichen	0		
58993	Seite	0		
