i	token	is_section_start	gold	pred
41200	Dreizehntes	1		
41201	Kapitel	0		
41202	.	0		
41203	Während	0		
41204	der	0		
41205	nächsten	0		
41206	Tage	0		
41207	hielt	0		
41208	sich	0	(mention_id=6262|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))	(mention_id=6315|references=(entity=(entity_id=8|fullname=Hammichel|gender=m)))
41209	Hammichel	0	(mention_id=6263|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))	(mention_id=6316|references=(entity=(entity_id=8|fullname=Hammichel|gender=m)))
41210	still	0		
41211	in	0		
41212	seinem	0	(mention_id=6264|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))	(mention_id=6317|references=(entity=(entity_id=8|fullname=Hammichel|gender=m)))
41213	Losament	0		
41214	,	0		
41215	weil	0		
41216	er	0	(mention_id=6265|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))	(mention_id=6318|references=(entity=(entity_id=8|fullname=Hammichel|gender=m)))
41217	sich	0	(mention_id=6266|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))	(mention_id=6319|references=(entity=(entity_id=8|fullname=Hammichel|gender=m)))
41218	nicht	0		
41219	dem	0		
41220	Gespött	0		
41221	von	0		
41222	Freund	0	(mention_id=6267|references=(entity=(entity_id=entity_0021|fullname=Christophs Gegner|gender=mf|members=entity_0015,entity_0043|all_members_given=False|specialcase_entity=group)))	(mention_id=6320|references=(entity=(entity_id=generic_0001|fullname=Freund im Allgemeinen|gender=u|specialcase_entity=generic)))
41223	und	0		
41224	Feind	0	(mention_id=6268|references=(entity=(entity_id=entity_0020|fullname=Christophs Verbündete|gender=mf|members=entity_0014,entity_0042|all_members_given=False|specialcase_entity=group)))	(mention_id=6321|references=(entity=(entity_id=generic_0002|fullname=Feind im Allgemeinen|gender=u|specialcase_entity=generic)))
41225	über	0		
41226	die	0		
41227	Verunstaltung	0		
41228	seines	0	(mention_id=6269|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))	(mention_id=6322|references=(entity=(entity_id=8|fullname=Hammichel|gender=m)))
41229	Gesichtes	0		
41230	aussetzen	0		
41231	wollte	0		
41232	,	0		
41233	die	0		
41234	jedem	0	(mention_id=6270|references=(entity=(entity_id=generic_0263|fullname=generic_0059|gender=u|specialcase_entity=generic)))	
41235	,	0		
41236	der	0	(mention_id=6271|references=(entity=(entity_id=generic_0264|fullname=generic_0060|gender=u|specialcase_entity=generic)))	
41237	ihm	0	(mention_id=6272|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))	(mention_id=6323|references=(entity=(entity_id=8|fullname=Hammichel|gender=m)))
41238	begegnete	0		
41239	,	0		
41240	sofort	0		
41241	auffallen	0		
41242	mußte	0		
