i	token	is_section_start	gold	pred
12708	Fünftes	1		
12709	Kapitel	0		
12710	.	0		
12711	In	0		
12712	der	0		
12713	fröhlichen	0		
12714	Pfalz	0		
12715	,	0		
12716	wo	0		
12717	sich	0		
12718	das	0		
12719	ganze	0		
12720	Jahr	0		
12721	hindurch	0		
12722	von	0		
12723	Herbst	0		
12724	zu	0		
12725	Herbst	0		
12726	,	0		
12727	sei	0		
12728	es	0		
12729	im	0		
12730	Wingert	0		
12731	,	0		
12732	sei	0		
12733	es	0		
12734	im	0		
12735	Keller	0		
12736	,	0		
12737	eine	0		
12738	Arbeit	0		
12739	an	0		
12740	die	0		
12741	andere	0		
12742	reihte	0		
12743	,	0		
12744	brachte	0		
12745	jede	0		
12746	Jahreszeit	0		
12747	auch	0		
12748	ihre	0		
12749	besonderen	0		
12750	Freuden	0		
12751	,	0		
12752	die	0		
12753	gründlich	0		
12754	zu	0		
12755	genießen	0		
12756	das	0		
12757	leichtherzige	0		
12758	Volk	0		(mention_id=1909|references=(entity=(entity_id=38|fullname=Pfälzer Volk|gender=mf|specialcase_entity=group)))
12759	der	0		
12760	Pfälzer	0	(mention_id=1884|references=(entity=(entity_id=entity_0107|fullname=Pfälzer|gender=u|members=entity_0138|all_members_given=True|specialcase_entity=group)))	(mention_id=1910|references=(entity=(entity_id=38|fullname=Pfälzer Volk|gender=mf|specialcase_entity=group)))
12761	wie	0		
12762	geschaffen	0		
12763	war	0		
12764	.	0		
12765	War	0		
12766	es	0		
12767	doch	0		
12768	ein	0		
12769	gottbegnadetes	0		
12770	Weinland	0		
12771	,	0		
12772	darin	0		
12773	sie	0	(mention_id=1885|references=(entity=(entity_id=entity_0107|fullname=Pfälzer|gender=u|members=entity_0138|all_members_given=True|specialcase_entity=group)))	(mention_id=1911|references=(entity=(entity_id=38|fullname=Pfälzer Volk|gender=mf|specialcase_entity=group)))
12774	wohnten	0		
12775	und	0		
12776	für	0		
12777	dessen	0		
12778	erquickliche	0		
12779	Gaben	0		
12780	sie	0	(mention_id=1886|references=(entity=(entity_id=entity_0107|fullname=Pfälzer|gender=u|members=entity_0138|all_members_given=True|specialcase_entity=group)))	(mention_id=1912|references=(entity=(entity_id=38|fullname=Pfälzer Volk|gender=mf|specialcase_entity=group)))
12781	allweg	0		
12782	empfänglich	0		
12783	waren	0		
12784	,	0		
12785	zu	0		
12786	ihrer	0		
12787	rechten	0		
12788	Verwertung	0		
12789	ausgerüstet	0		
12790	mit	0		
12791	einem	0		
12792	gesunden	0		
12793	Durst	0		
12794	und	0		
12795	mit	0		
12796	willigen	0		
12797	,	0		
12798	schier	0		
12799	unbegrenzt	0		
12800	aufnahmefähigen	0		
12801	Kehlen	0		
12802	,	0		
12803	diesem	0		
12804	stets	0		
12805	willkommenen	0		
12806	Verlangen	0		
12807	die	0		
12808	angenehmste	0		
12809	Befriedigung	0		
12810	zu	0		
12811	gewähren	0		
12812	.	0		
12813	Aber	0		
12814	auch	0		
12815	andere	0		
12816	pfälzische	0		
12817	Eigentümlichkeiten	0		
12818	hoben	0		
12819	den	0		
12820	Mut	0		
12821	und	0		
12822	stärkten	0		
12823	die	0		
12824	Lust	0		
12825	,	0		
12826	Feste	0		
12827	zu	0		
12828	feiern	0		
12829	,	0		
12830	wie	0		
12831	sie	0		
12832	fielen	0		
12833	,	0		
12834	je	0		
12835	mehr	0		
12836	je	0		
12837	lieber	0		
12838	.	0		
12839	Das	0		
12840	Selbstgefühl	0		
12841	und	0		
12842	die	0		
12843	Übergescheitheit	0		
12844	der	0		
12845	knorrigen	0		
12846	,	0		
12847	trotzigen	0		
12848	Gaubauern	0	(mention_id=1887|references=(entity=(entity_id=entity_0130|fullname=Gaubauern|gender=m|specialcase_entity=group)))	(mention_id=1913|references=(entity=(entity_id=14|fullname=Gaubauern|gender=m|specialcase_entity=group)))
12849	,	0		
12850	ihr	0	(mention_id=1888|references=(entity=(entity_id=entity_0130|fullname=Gaubauern|gender=m|specialcase_entity=group)))	(mention_id=1914|references=(entity=(entity_id=14|fullname=Gaubauern|gender=m|specialcase_entity=group)))
12851	unbezähmbarer	0		
12852	Hang	0		
12853	zum	0		
12854	Foppen	0		
12855	und	0		
12856	Uzen	0		
12857	und	0		
12858	daneben	0		
12859	ihre	0	(mention_id=1889|references=(entity=(entity_id=entity_0130|fullname=Gaubauern|gender=m|specialcase_entity=group)))	(mention_id=1915|references=(entity=(entity_id=14|fullname=Gaubauern|gender=m|specialcase_entity=group)))
12860	von	0		
12861	keinem	0		
12862	anderen	0		
12863	deutschen	0		
12864	Stamm	0	(mention_id=1890|references=(entity=(entity_id=generic_0138|fullname=generic_0013|gender=u|specialcase_entity=generic)))	
12865	übertroffene	0		
12866	Gastlichkeit	0		
12867	und	0		
12868	Freigebigkeit	0		
12869	verliehen	0		
12870	allen	0		
12871	gemeinsamen	0		
12872	Veranstaltungen	0		
12873	ein	0		
12874	vollgerüttelt	0		
12875	Maß	0		
12876	von	0		
12877	urwüchsiger	0		
12878	Lebenskraft	0		
12879	und	0		
12880	überschäumendem	0		
12881	Frohsinn	0		
12882	.	0		
12883	Da	0		
12884	waren	0		
12885	die	0		
12886	vielen	0		
12887	Kirchweihen	0		
12888	in	0		
12889	den	0		
12890	Städten	0		
12891	und	0		
12892	Dörfern	0		
12893	ringsum	0		
12894	,	0		
12895	der	0		
12896	Dürkheimer	0		
12897	Wurstmarkt	0		
12898	mit	0		
12899	seinem	0		
12900	kreischenden	0		
12901	Getümmel	0		
12902	,	0		
12903	der	0		
12904	Billigheimer	0		
12905	Purzelmarkt	0		
12906	mit	0		
12907	seinem	0		
12908	Sackhüpfen	0		
12909	,	0		
12910	dann	0		
12911	in	0		
12912	den	0		
12913	Wirtschaften	0		
12914	der	0		
12915	Trollschoppen	0		(mention_id=1916|references=(entity=(entity_id=50|fullname=Trollschoppen|gender=mf|specialcase_entity=group)))
12916	,	0		
12917	so	0		
12918	genannt	0		
12919	,	0		
12920	weil	0		
12921	der	0		
12922	letzte	0		
12923	,	0		
12924	in	0		
12925	gehobenster	0		
12926	Stimmung	0		
12927	stattfindende	0		
12928	Umtrunk	0		
12929	dem	0		
12930	nächtlichen	0		
12931	Gelage	0		
12932	ein	0		
12933	Ende	0		
12934	machte	0		
12935	und	0		
12936	sich	0		
12937	danach	0		
12938	die	0		
12939	Zechbrüder	0	(mention_id=1891|references=(entity=(entity_id=entity_0142|fullname=Zechbrüder|gender=m|specialcase_entity=group)))	(mention_id=1917|references=(entity=(entity_id=56|fullname=Zechbrüder|gender=m|specialcase_entity=group)))
12940	nach	0		
12941	Hause	0		
12942	trollen	0		
12943	sollten	0		
12944	,	0		
12945	und	0		
12946	eine	0		
12947	Menge	0		
12948	anderer	0		
12949	Anlässe	0		
12950	zu	0		
12951	kurzweiliger	0		
12952	Geselligkeit	0		
12953	jeglicher	0		
12954	Art	0		
12955	.	0		
12956	Eine	0		
12957	der	0		
12958	beliebtesten	0		
12959	Gelegenheiten	0		
12960	zu	0		
12961	vergnüglichem	0		
12962	Beisammensein	0		
12963	waren	0		
12964	die	0		
12965	Spinnstuben	0		
12966	,	0		
12967	die	0		
12968	mit	0		
12969	dem	0		
12970	Eintritt	0		
12971	des	0		
12972	Winters	0		
12973	begannen	0		
12974	und	0		
12975	in	0		
12976	den	0		
12977	größeren	0		
12978	Bauernhöfen	0		
12979	abwechselnd	0		
12980	wöchentlich	0		
12981	mindestens	0		
12982	einmal	0		
12983	abgehalten	0		
12984	wurden	0		
12985	.	0		
12986	Jedermann	0	(mention_id=1892|references=(entity=(entity_id=generic_0139|fullname=generic_0014|gender=u|specialcase_entity=generic)))	(mention_id=1918|references=(entity=(entity_id=generic_0001|fullname=Jedermann im Allgemeinen|gender=u|specialcase_entity=generic)))
12987	aus	0		
12988	dem	0		
12989	weitesten	0		
12990	Freundes-	0		(mention_id=1919|references=(entity=(entity_id=12|fullname=Freundes und Bekanntenkreis|gender=mf|specialcase_entity=group)))
12991	und	0		
12992	Bekanntenkreise	0		(mention_id=1920|references=(entity=(entity_id=12|fullname=Freundes und Bekanntenkreis|gender=mf|specialcase_entity=group)))
12993	war	0		
12994	,	0		
12995	auch	0		
12996	ungeladen	0		
12997	,	0		
12998	dazu	0		
12999	willkommen	0		
13000	,	0		
13001	so	0		
13002	viele	0		
13003	Teilnehmer	0	(mention_id=1893|references=(entity=(entity_id=entity_0140|fullname=Teilnehmer der Spinnstube|gender=mf|members=entity_0115,entity_0127|all_members_given=False|specialcase_entity=group)))	(mention_id=1921|references=(entity=(entity_id=48|fullname=Teilnehmer der Spinnstube|gender=mf|specialcase_entity=group)))
13004	der	0		
13005	verfügbare	0		
13006	Raum	0		
13007	zu	0		
13008	fassen	0		
13009	vermochte	0		
13010	.	0		
13011	Das	0		
13012	Spinnen	0		
13013	des	0		
13014	Flachses	0		
13015	,	0		
13016	das	0		
13017	von	0		
13018	den	0		
13019	jungen	0		
13020	Mädchen	0	(mention_id=1894|references=(entity=(entity_id=entity_0143|fullname=junge Pfälzer Mädchen|gender=f|members=entity_0144|all_members_given=False|specialcase_entity=group)))	(mention_id=1922|references=(entity=(entity_id=75|fullname=junge Mädchen|gender=f|specialcase_entity=group)))
13021	statt	0		
13022	in	0		
13023	der	0		
13024	stillen	0		
13025	Abgeschlossenheit	0		
13026	des	0		
13027	elterlichen	0		
13028	Hauses	0		
13029	hier	0		
13030	in	0		
13031	lustiger	0		
13032	Gesellschaft	0		
13033	betrieben	0		
13034	wurde	0		
13035	,	0		
13036	war	0		
13037	allerdings	0		
13038	der	0		
13039	ausgesprochene	0		
13040	Zweck	0		
13041	dieser	0		
13042	Zusammenkünfte	0		
13043	,	0		
13044	aber	0		
13045	nicht	0		
13046	die	0		
13047	Hauptsache	0		
13048	.	0		
13049	Das	0		
13050	war	0		
13051	die	0		
13052	vielstimmige	0		
13053	,	0		
13054	munter	0		
13055	durcheinander	0		
13056	schwirrende	0		
13057	Unterhaltung	0		
13058	,	0		
13059	das	0		
13060	Scherzen	0		
13061	und	0		
13062	Necken	0		
13063	,	0		
13064	Lachen	0		
13065	und	0		
13066	Liebeln	0		
13067	mit	0		
13068	den	0		
13069	flotten	0		
13070	Junggesellen	0	(mention_id=1895|references=(entity=(entity_id=entity_0118|fullname=Junggesellen|gender=m|specialcase_entity=group)))	(mention_id=1923|references=(entity=(entity_id=72|fullname=flotte Junggesellen|gender=m|specialcase_entity=group)))
13071	,	0		
13072	die	0	(mention_id=1896|references=(entity=(entity_id=entity_0118|fullname=Junggesellen|gender=m|specialcase_entity=group)))	(mention_id=1924|references=(entity=(entity_id=72|fullname=flotte Junggesellen|gender=m|specialcase_entity=group)))
13073	dabei	0		
13074	nicht	0		
13075	fehlen	0		
13076	durften	0		
13077	und	0		
13078	in	0		
13079	der	0		
13080	Tat	0		
13081	auch	0		
13082	niemals	0		
13083	fehlten	0		
13084	.	0		
13085	Oft	0		
13086	wurde	0		
13087	dabei	0		
13088	gesungen	0		
13089	,	0		
13090	manchmal	0		
13091	auch	0		
13092	getanzt	0		
13093	,	0		
13094	und	0		
13095	stets	0		
13096	waren	0		
13097	eine	0		
13098	oder	0		
13099	ein	0		
13100	paar	0		
13101	ehrsame	0		
13102	Mütter	0	(mention_id=1897|references=(entity=(entity_id=entity_0135|fullname=Mütter|gender=f|specialcase_entity=group)))	(mention_id=1925|references=(entity=(entity_id=65|fullname=ehrsame Mütter|gender=f|specialcase_entity=group)))
13103	zugegen	0		
13104	,	0		
13105	die	0	(mention_id=1898|references=(entity=(entity_id=entity_0135|fullname=Mütter|gender=f|specialcase_entity=group)))	(mention_id=1926|references=(entity=(entity_id=65|fullname=ehrsame Mütter|gender=f|specialcase_entity=group)))
13106	darüber	0		
13107	wachten	0		
13108	,	0		
13109	daß	0		
13110	die	0		
13111	liebe	0		
13112	,	0		
13113	heißblütige	0		
13114	Jugend	0	(mention_id=1899|references=(entity=(entity_id=entity_0138|fullname=Pfälzer Jugend|gender=mf|members=entity_0118,entity_0143|all_members_given=True|specialcase_entity=group)))	(mention_id=1927|references=(entity=(entity_id=78|fullname=liebe heißblütige Jugend|gender=mf|specialcase_entity=group)))
13115	nicht	0		
13116	über	0		
13117	die	0		
13118	Stränge	0		
13119	schlug	0		
13120	.	0		
13121	Die	0		
