i	token	is_section_start	gold	pred
168510	Achtes	1		
168511	Kapitel	0		
168512	.	0		
168513	Eine	0		
168514	finstere	0		
168515	Herbstnacht	0		
168516	bedeckt	0		
168517	Himmel	0		
168518	und	0		
168519	Erde	0		
168520	.	0		
168521	Der	0		
168522	Wind	0		
168523	braust	0		
168524	kalt	0		
168525	und	0		
168526	schneidend	0		
168527	über	0		
168528	Wald	0		
168529	und	0		
168530	Prairie	0		
168531	.	0		
168532	Nasse	0		
168533	Wolken	0		
168534	sprengen	0		
168535	stoßweise	0		
168536	Regenschauer	0		
168537	nieder	0		
168538	,	0		
168539	—	0		
168540	harte	0		
168541	körnige	0		
168542	Tropfen	0		
168543	,	0		
168544	die	0		
168545	schon	0		
168546	den	0		
168547	Eisgedanken	0		
168548	denken	0		
168549	.	0		
168550	Rasselnd	0		
168551	fahren	0		
168552	sie	0		
168553	durch	0		
168554	das	0		
168555	Gelaub	0		
168556	der	0		
168557	Bäume	0		
168558	und	0		
168559	streifen	0		
168560	Strich	0		
168561	um	0		
168562	Strich	0		
168563	Hekatomben	0		
168564	von	0		
168565	Blättern	0		
168566	ab	0		
168567	.	0		
168568	Die	0		
168569	Erde	0		
168570	schauert	0		
168571	in's	0		
168572	innerste	0		
168573	Mark	0		
168574	hinein	0		
168575	.	0		
168576	Es	0		
168577	dröhnt	0		
168578	ihr	0		
168579	wie	0		
168580	Trommelwirbel	0		
168581	im	0		
168582	Ohr	0		
168583	,	0		
168584	—	0		
168585	das	0		
168586	Martialgesetz	0		
168587	des	0		
168588	Winters	0		
168589	hört	0		
168590	sie	0		
168591	verkünden	0		
168592	.	0		
168593	Horch	0		
168594	,	0		
168595	wie	0		
168596	entsetzte	0		
168597	Thierlaute	0		
168598	durch	0		
168599	die	0		
168600	hohle	0		
168601	Finsterniß	0		
168602	dringen	0		
168603	!	0		
168604	Das	0		
168605	Volk	0		(mention_id=19537|references=(entity=(entity_id=67|fullname=Volk der Wildhöhlen|gender=u|specialcase_entity=group)))
168606	der	0		
168607	Wildhöhlen	0		
168608	kreischt	0		
168609	angstzerrissen	0		
168610	den	0		
168611	Gott	0		
168612	des	0		
168613	irre	0		
168614	gewordenen	0		
168615	Lebens	0		
168616	an	0		
168617	.	0		
168618	Eine	0		
168619	Eule	0		
168620	raschelt	0		
168621	mit	0		
168622	schwerem	0		
168623	Flügel	0		
168624	durch's	0		
168625	Dickicht	0		
168626	—	0		
168627	ein	0		
168628	scharfer	0		
168629	Schrei	0		
168630	—	0		
168631	da	0		
168632	sank	0		
168633	noch	0		
168634	ein	0		
168635	Opfer	0		
168636	der	0		
168637	Local-Tyrannei	0		
168638	,	0		
168639	eh'	0		
168640	der	0		
168641	Winter	0		
168642	sie	0		
168643	Alle	0		
168644	,	0		
168645	Alle	0		(mention_id=19538|references=(entity=(entity_id=67|fullname=Volk der Wildhöhlen|gender=u|specialcase_entity=group)))
168646	gebieterisch	0		
168647	anherrscht	0		
168648	:	0		
168649	Schlafet	0		
168650	und	0		
168651	sterbet	0		
168652	!	0		
168653	Hufetrab	0		
168654	schallt	0		
168655	durch	0		
168656	die	0		
168657	Nacht	0		
168658	,	0		
168659	erhitztes	0		
168660	,	0		
168661	abgehetztes	0		
168662	Schnauben	0		
168663	und	0		
168664	Schnaufen	0		
168665	,	0		
168666	—	0		
168667	es	0		
168668	ist	0		
168669	ein	0		
168670	Pferd	0		
168671	mit	0		
168672	seinem	0		
168673	Reiter	0	(mention_id=19849|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=19539|references=(entity=(entity_id=43|fullname=Moorfeld|gender=m)))
168674	.	0		
168675	Sie	0	(mention_id=19850|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=19540|references=(entity=(entity_id=43|fullname=Moorfeld|gender=m)),(entity=(entity_id=44|fullname=Moorfelds Pferd|gender=nb)))
168676	haben	0		
168677	einen	0		
168678	langen	0		
168679	Gang	0		
168680	gethan	0		
168681	.	0		
168682	Das	0		
168683	Pferd	0		
168684	ist	0		
168685	wund	0		
168686	geritten	0		
168687	,	0		
168688	mit	0		
168689	Schweiß	0		
168690	und	0		
168691	Schaum	0		
168692	bedeckt	0		
168693	,	0		
168694	die	0		
168695	Beine	0		
168696	hoch	0		
168697	hinauf	0		
168698	von	0		
168699	Sand	0		
168700	starrend	0		
168701	,	0		
168702	Schweif	0		
168703	und	0		
168704	Mähne	0		
168705	von	0		
168706	tausend	0		
168707	Dornen	0		
