i	token	is_section_start	gold	pred
155442	jetzt	0		
155443	die	0		
155444	Stimme	0		
155445	:	0		
155446	Jesus	0	(mention_id=18314|references=(entity=(entity_id=entity_0602|fullname=Jesus Christus|gender=m)))	(mention_id=18070|references=(entity=(entity_id=12|fullname=Jesus|gender=m|specialcase_entity=nonfact)))
155447	komm	0		
155448	herab	0		
155449	!	0		
155450	aber	0		
155451	die	0		
155452	umgebende	0		
155453	Menge	0	(mention_id=18315|references=(entity=(entity_id=entity_0967|fullname=Gemeinde|gender=mf|members=entity_0829,entity_0831,entity_0834,entity_0972|all_members_given=False|specialcase_entity=group)))	(mention_id=18071|references=(entity=(entity_id=25|fullname=umgebende Menge|gender=u|specialcase_entity=group)))
155454	verhielt	0		
155455	sich	0	(mention_id=18316|references=(entity=(entity_id=entity_0967|fullname=Gemeinde|gender=mf|members=entity_0829,entity_0831,entity_0834,entity_0972|all_members_given=False|specialcase_entity=group)))	(mention_id=18072|references=(entity=(entity_id=25|fullname=umgebende Menge|gender=u|specialcase_entity=group)))
155456	schweigend	0		
155457	.	0		
155458	Hoby	0	(mention_id=18317|references=(entity=(entity_id=entity_0005|fullname=Hoby|gender=m)))	(mention_id=18073|references=(entity=(entity_id=10|fullname=Hoby|gender=m)))
155459	,	0		
155460	der	0		
155461	Straßenjunge	0	(mention_id=18318|references=(entity=(entity_id=entity_0005|fullname=Hoby|gender=m)))	(mention_id=18074|references=(entity=(entity_id=10|fullname=Hoby|gender=m)))
155462	,	0		
155463	war	0		
155464	zum	0		
155465	Mittelpunkte	0		
155466	der	0		
155467	Andacht	0		
155468	geworden	0		
155469	.	0		
155470	—	0		
155471	Ich	0	(mention_id=18319|references=(entity=(entity_id=entity_0323|fullname=Arzt|gender=m)))	(mention_id=18075|references=(entity=(entity_id=6|fullname=Erzähler|gender=m)))
155472	merke	0		
155473	,	0		
155474	er	0	(mention_id=18320|references=(entity=(entity_id=entity_0005|fullname=Hoby|gender=m)))	(mention_id=18076|references=(entity=(entity_id=10|fullname=Hoby|gender=m)))
155475	sitzt	0		
155476	auf	0		
155477	dem	0		
155478	„	0		
155479	Angststuhl	0		
155480	“	0		
155481	sagte	0		
155482	Doctor	0	(mention_id=18321|references=(entity=(entity_id=entity_0323|fullname=Arzt|gender=m)))	(mention_id=18077|references=(entity=(entity_id=1|fullname=Althof|gender=m)))
155483	Althof	0	(mention_id=18321|references=(entity=(entity_id=entity_0323|fullname=Arzt|gender=m)))	(mention_id=18077|references=(entity=(entity_id=1|fullname=Althof|gender=m)))
155484	—	0		
155485	bitte	0		
155486	,	0		
155487	Poll	0	(mention_id=18322|references=(entity=(entity_id=entity_0302|fullname=Herr Poll|gender=m)))	(mention_id=18078|references=(entity=(entity_id=17|fullname=Poll|gender=m)))
155488	,	0		
155489	reichen	0		
155490	Sie	0	(mention_id=18323|references=(entity=(entity_id=entity_0302|fullname=Herr Poll|gender=m)))	(mention_id=18079|references=(entity=(entity_id=17|fullname=Poll|gender=m)))
155491	mir	0	(mention_id=18324|references=(entity=(entity_id=entity_0323|fullname=Arzt|gender=m)))	(mention_id=18080|references=(entity=(entity_id=1|fullname=Althof|gender=m)))
155492	das	0		
155493	Besteck	0		
155494	,	0		
155495	wenn	0		
155496	ich	0	(mention_id=18325|references=(entity=(entity_id=entity_0323|fullname=Arzt|gender=m)))	(mention_id=18081|references=(entity=(entity_id=1|fullname=Althof|gender=m)))
155497	etwa	0		
155498	eine	0		
155499	Ader	0		
155500	schlagen	0		
155501	müßte	0		
155502	.	0		
155503	Erschrocken	0		
155504	machte	0		
155505	ich	0	(mention_id=18326|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=18082|references=(entity=(entity_id=6|fullname=Erzähler|gender=m)))
155506	Fragen	0		
155507	,	0		
155508	aber	0		
155509	Althof	0	(mention_id=18327|references=(entity=(entity_id=entity_0323|fullname=Arzt|gender=m)))	(mention_id=18083|references=(entity=(entity_id=1|fullname=Althof|gender=m)))
155510	antwortete	0		
155511	:	0		
155512	Wir	0	(mention_id=18328|references=(entity=(entity_id=entity_0323|fullname=Arzt|gender=m)),(entity=(entity_id=entity_0302|fullname=Herr Poll|gender=m)),(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=18084|references=(entity=(entity_id=1|fullname=Althof|gender=m)),(entity=(entity_id=6|fullname=Erzähler|gender=m)))
155513	werden	0		
155514	sehen	0		
155515	,	0		
155516	mein	0	(mention_id=18329|references=(entity=(entity_id=entity_0323|fullname=Arzt|gender=m)))	(mention_id=18085|references=(entity=(entity_id=1|fullname=Althof|gender=m)))
155517	Herr	0	(mention_id=18330|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=18086|references=(entity=(entity_id=6|fullname=Erzähler|gender=m)))
155518	.	0		
155519	Er	0	(mention_id=18331|references=(entity=(entity_id=entity_0323|fullname=Arzt|gender=m)))	(mention_id=18087|references=(entity=(entity_id=1|fullname=Althof|gender=m)))
155520	und	0		
155521	der	0		
155522	studen	0		
155523	tische	0		
155524	Poll	0	(mention_id=18332|references=(entity=(entity_id=entity_0302|fullname=Herr Poll|gender=m)))	(mention_id=18088|references=(entity=(entity_id=17|fullname=Poll|gender=m)))
155525	betrugen	0		
155526	sich	0	(mention_id=18333|references=(entity=(entity_id=entity_0323|fullname=Arzt|gender=m)),(entity=(entity_id=entity_0302|fullname=Herr Poll|gender=m)))	(mention_id=18089|references=(entity=(entity_id=1|fullname=Althof|gender=m)),(entity=(entity_id=17|fullname=Poll|gender=m)))
155527	auf	0		
155528	einmal	0		
155529	knapp	0		
155530	und	0		
155531	gemessen	0		
155532	.	0		
155533	Unter	0		
155534	den	0		
155535	Amerikanern	0	(mention_id=18334|references=(entity=(entity_id=entity_0967|fullname=Gemeinde|gender=mf|members=entity_0829,entity_0831,entity_0834,entity_0972|all_members_given=False|specialcase_entity=group)))	(mention_id=18090|references=(entity=(entity_id=2|fullname=Amerikaner|gender=u|specialcase_entity=group)))
155536	nahmen	0		
155537	sie	0	(mention_id=18335|references=(entity=(entity_id=entity_0323|fullname=Arzt|gender=m)),(entity=(entity_id=entity_0302|fullname=Herr Poll|gender=m)))	(mention_id=18091|references=(entity=(entity_id=1|fullname=Althof|gender=m)),(entity=(entity_id=17|fullname=Poll|gender=m)))
155538	ihre	0	(mention_id=18336|references=(entity=(entity_id=entity_0323|fullname=Arzt|gender=m)),(entity=(entity_id=entity_0302|fullname=Herr Poll|gender=m)))	(mention_id=18092|references=(entity=(entity_id=1|fullname=Althof|gender=m)),(entity=(entity_id=17|fullname=Poll|gender=m)))
155539	amerikanische	0		
155540	Miene	0		
155541	vor	0		
155542	.	0		
155543	Wir	0	(mention_id=18337|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)),(entity=(entity_id=entity_0323|fullname=Arzt|gender=m)),(entity=(entity_id=entity_0302|fullname=Herr Poll|gender=m)))	(mention_id=18093|references=(entity=(entity_id=6|fullname=Erzähler|gender=m)),(entity=(entity_id=1|fullname=Althof|gender=m)),(entity=(entity_id=17|fullname=Poll|gender=m)))
155544	drängten	0		
155545	uns	0	(mention_id=18338|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)),(entity=(entity_id=entity_0323|fullname=Arzt|gender=m)),(entity=(entity_id=entity_0302|fullname=Herr Poll|gender=m)))	(mention_id=18094|references=(entity=(entity_id=6|fullname=Erzähler|gender=m)),(entity=(entity_id=1|fullname=Althof|gender=m)),(entity=(entity_id=17|fullname=Poll|gender=m)))
155546	aus	0		
155547	der	0		
155548	Pheripherie	0		
155549	des	0		
155550	Menschenknäuels	0		
155551	muthig	0		
155552	ins	0		
155553	Centrum	0		
155554	durch	0		
155555	.	0		
155556	Die	0		
155557	Scene	0		
155558	hier	0		
155559	war	0		
155560	folgende	0		
155561	.	0		
155562	Hoby	0	(mention_id=18339|references=(entity=(entity_id=entity_0005|fullname=Hoby|gender=m)))	(mention_id=18095|references=(entity=(entity_id=10|fullname=Hoby|gender=m)))
155563	saß	0		
155564	in	0		
155565	der	0		
155566	That	0		
155567	auf	0		
155568	einem	0		
155569	niedern	0		
155570	Stuhl	0		
155571	,	0		
155572	nach	0		
155573	der	0		
155574	vorigen	0		
155575	Aeußerung	0		
155576	,	0		
155577	dem	0		
155578	Angststuhl	0		
155579	.	0		
155580	Der	0		
155581	Prediger	0	(mention_id=18340|references=(entity=(entity_id=entity_0965|fullname=Prediger bei Camp-Meeting|gender=m)))	(mention_id=18096|references=(entity=(entity_id=18|fullname=Prediger|gender=m)))
155582	und	0		
155583	sein	0	(mention_id=18341|references=(entity=(entity_id=entity_0965|fullname=Prediger bei Camp-Meeting|gender=m)))	(mention_id=18097|references=(entity=(entity_id=18|fullname=Prediger|gender=m)))
155584	Gehilfe	0	(mention_id=18342|references=(entity=(entity_id=entity_0998|fullname=Gehilfe des Predigers|gender=m)))	(mention_id=18098|references=(entity=(entity_id=8|fullname=Gehilfe des Predigers|gender=m)))
155585	standen	0		
155586	ihm	0	(mention_id=18343|references=(entity=(entity_id=entity_0005|fullname=Hoby|gender=m)))	(mention_id=18099|references=(entity=(entity_id=10|fullname=Hoby|gender=m)))
155587	links	0		
155588	und	0		
155589	rechts	0		
155590	zur	0		
155591	Seite	0		
155592	und	0		
155593	hielten	0		
155594	,	0		
155595	oder	0		
155596	vielmehr	0		
155597	rüttelten	0		
155598	und	0		
155599	schüttelten	0		
155600	ihn	0	(mention_id=18344|references=(entity=(entity_id=entity_0005|fullname=Hoby|gender=m)))	(mention_id=18100|references=(entity=(entity_id=10|fullname=Hoby|gender=m)))
155601	wie	0		
155602	ein	0		
155603	Sieb	0		
155604	,	0		
155605	um	0		
155606	seine	0	(mention_id=18345|references=(entity=(entity_id=entity_0005|fullname=Hoby|gender=m)))	(mention_id=18101|references=(entity=(entity_id=10|fullname=Hoby|gender=m)))
155607	wunderthätigen	0		
155608	Circulationen	0		
155609	zu	0		
155610	befördern	0		
155611	.	0		
155612	Er	0	(mention_id=18346|references=(entity=(entity_id=entity_0005|fullname=Hoby|gender=m)))	(mention_id=18102|references=(entity=(entity_id=10|fullname=Hoby|gender=m)))
155613	lag	0		
155614	oder	0		
155615	streckte	0		
155616	sich	0	(mention_id=18347|references=(entity=(entity_id=entity_0005|fullname=Hoby|gender=m)))	(mention_id=18103|references=(entity=(entity_id=10|fullname=Hoby|gender=m)))
155617	in	0		
155618	ihren	0	(mention_id=18348|references=(entity=(entity_id=entity_0965|fullname=Prediger bei Camp-Meeting|gender=m)),(entity=(entity_id=entity_0998|fullname=Gehilfe des Predigers|gender=m)))	(mention_id=18104|references=(entity=(entity_id=18|fullname=Prediger|gender=m)),(entity=(entity_id=8|fullname=Gehilfe des Predigers|gender=m)))
155619	Armen	0		
155620	,	0		
155621	und	0		
155622	that	0		
155623	,	0		
155624	zwischen	0		
155625	den	0		
155626	Ausrufungen	0		
155627	an	0		
155628	Jesu	0	(mention_id=18349|references=(entity=(entity_id=entity_0602|fullname=Jesus Christus|gender=m)))	(mention_id=18105|references=(entity=(entity_id=12|fullname=Jesus|gender=m|specialcase_entity=nonfact)))
155629	,	0		
155630	seine	0	(mention_id=18350|references=(entity=(entity_id=entity_0005|fullname=Hoby|gender=m)))	(mention_id=18106|references=(entity=(entity_id=10|fullname=Hoby|gender=m)))
155631	Wiederbelebungsbeichte	0		
155632	.	0		
155633	Ich	0	(mention_id=18351|references=(entity=(entity_id=entity_0005|fullname=Hoby|gender=m)))	(mention_id=18107|references=(entity=(entity_id=10|fullname=Hoby|gender=m)))
155634	habe	0		
155635	gestohlen	0		
155636	—	0		
155637	Jesus	0	(mention_id=18352|references=(entity=(entity_id=entity_0602|fullname=Jesus Christus|gender=m)))	(mention_id=18108|references=(entity=(entity_id=12|fullname=Jesus|gender=m|specialcase_entity=nonfact)))
155638	komm	0		
155639	herab	0		
155640	!	0		
155641	ich	0	(mention_id=18353|references=(entity=(entity_id=entity_0005|fullname=Hoby|gender=m)))	(mention_id=18109|references=(entity=(entity_id=10|fullname=Hoby|gender=m)))
155642	war	0		
155643	unzüchtig	0		
155644	—	0		
155645	Jesus	0	(mention_id=18354|references=(entity=(entity_id=entity_0602|fullname=Jesus Christus|gender=m)))	(mention_id=18110|references=(entity=(entity_id=12|fullname=Jesus|gender=m|specialcase_entity=nonfact)))
155646	komm	0		
155647	herab	0		
155648	!	0		
155649	—	0		
155650	ich	0	(mention_id=18355|references=(entity=(entity_id=entity_0005|fullname=Hoby|gender=m)))	(mention_id=18111|references=(entity=(entity_id=10|fullname=Hoby|gender=m)))
155651	entweihte	0		
155652	den	0		
155653	Sabbath	0		
155654	—	0		
155655	Jesus	0	(mention_id=18356|references=(entity=(entity_id=entity_0602|fullname=Jesus Christus|gender=m)))	(mention_id=18112|references=(entity=(entity_id=12|fullname=Jesus|gender=m|specialcase_entity=nonfact)))
155656	komm	0		
155657	herab	0		
155658	!	0		
155659	u.	0		
155660	s.	0		
155661	w.	0		
155662	So	0		
155663	oft	0		
155664	er	0	(mention_id=18357|references=(entity=(entity_id=entity_0005|fullname=Hoby|gender=m)))	(mention_id=18113|references=(entity=(entity_id=10|fullname=Hoby|gender=m)))
155665	eine	0		
155666	Sünde	0		
155667	nannte	0		
155668	,	0		
155669	stieß	0		
155670	er	0	(mention_id=18358|references=(entity=(entity_id=entity_0005|fullname=Hoby|gender=m)))	(mention_id=18114|references=(entity=(entity_id=10|fullname=Hoby|gender=m)))
155671	heftig	0		
155672	mit	0		
155673	dem	0		
155674	Bein	0		
155675	,	0		
155676	gleichsam	0		
155677	unter	0		
155678	Fußtritten	0		
155679	sie	0		
155680	verabschiedend	0		
155681	;	0		
155682	bei	0		
155683	der	0		
