i	token	is_section_start	gold	pred
17960	Siebentes	1		
17961	Kapitel	0		
17962	Indem	0		
17963	nun	0		
17964	Charlotte	0	(mention_id=2318|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2372|references=(entity=(entity_id=1|fullname=Charlotte|gender=f)))
17965	mit	0		
17966	dem	0		
17967	Hauptmann	0	(mention_id=2319|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))	(mention_id=2373|references=(entity=(entity_id=5|fullname=Hauptmann|gender=m)))
17968	eine	0		
17969	gemeinsame	0		
17970	Beschäftigung	0		
17971	fand	0		
17972	,	0		
17973	so	0		
17974	war	0		
17975	die	0		
17976	Folge	0		
17977	,	0		
17978	daß	0		
17979	sich	0	(mention_id=2320|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2374|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
17980	Eduard	0	(mention_id=2321|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2375|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
17981	mehr	0		
17982	zu	0		
17983	Ottilien	0	(mention_id=2322|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2376|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
17984	gesellte	0		
17985	.	0		
17986	Für	0		
17987	sie	0	(mention_id=2323|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2377|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
17988	sprach	0		
17989	ohnehin	0		
17990	seit	0		
17991	einiger	0		
17992	Zeit	0		
17993	eine	0		
17994	stille	0		
17995	,	0		
17996	freundliche	0		
17997	Neigung	0		
17998	in	0		
17999	seinem	0	(mention_id=2324|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2378|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
18000	Herzen	0		
18001	.	0		
18002	Gegen	0		
18003	jedermann	0		(mention_id=2379|references=(entity=(entity_id=generic_0001|fullname=jedermann im Allgemeinen|gender=u|specialcase_entity=generic)))
18004	war	0		
18005	sie	0	(mention_id=2325|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2380|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
18006	dienstfertig	0		
18007	und	0		
18008	zuvorkommend	0		
18009	;	0		
18010	daß	0		
18011	sie	0	(mention_id=2326|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2381|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
18012	es	0		
18013	gegen	0		
18014	ihn	0	(mention_id=2327|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2382|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
18015	am	0		
18016	meisten	0		
18017	sei	0		
18018	,	0		
18019	das	0		
18020	wollte	0		
18021	seiner	0	(mention_id=2328|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2383|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
18022	Selbstliebe	0		
18023	scheinen	0		
18024	.	0		
18025	Nun	0		
18026	war	0		
18027	keine	0		
18028	Frage	0		
18029	:	0		
18030	was	0		
18031	für	0		
18032	Speisen	0		
18033	und	0		
18034	wie	0		
18035	er	0	(mention_id=2329|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2384|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
18036	sie	0	(mention_id=2330|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2385|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
18037	liebte	0		
18038	,	0		
18039	hatte	0		
18040	sie	0	(mention_id=2331|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2386|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
18041	schon	0		
18042	genau	0		
18043	bemerkt	0		
18044	;	0		
18045	wieviel	0		
18046	er	0	(mention_id=2332|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2387|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
18047	Zucker	0		
18048	zum	0		
18049	Tee	0		
18050	zu	0		
18051	nehmen	0		
18052	pflegte	0		
18053	und	0		
18054	was	0		
18055	dergleichen	0		
18056	mehr	0		
18057	ist	0		
18058	,	0		
18059	entging	0		
18060	ihr	0	(mention_id=2333|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2388|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
18061	nicht	0		
18062	.	0		
18063	Besonders	0		
18064	war	0		
18065	sie	0	(mention_id=2334|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2389|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
18066	sorgfältig	0		
18067	,	0		
18068	alle	0		
18069	Zugluft	0		
18070	abzuwehren	0		
18071	,	0		
18072	gegen	0		
18073	die	0		
18074	er	0	(mention_id=2335|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2390|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
18075	eine	0		
18076	übertriebene	0		
18077	Empfindlichkeit	0		
18078	zeigte	0		
18079	und	0		
18080	deshalb	0		
18081	mit	0		
18082	seiner	0	(mention_id=2336|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2391|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
18083	Frau	0	(mention_id=2337|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2392|references=(entity=(entity_id=1|fullname=Charlotte|gender=f)))
18084	,	0		
18085	der	0	(mention_id=2338|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2393|references=(entity=(entity_id=1|fullname=Charlotte|gender=f)))
18086	es	0		
18087	nicht	0		
18088	luftig	0		
18089	genug	0		
18090	sein	0		
18091	konnte	0		
18092	,	0		
18093	manchmal	0		
18094	in	0		
18095	Widerspruch	0		
18096	geriet	0		
18097	.	0		
18098	Ebenso	0		
18099	wußte	0		
18100	sie	0	(mention_id=2339|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2394|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
18101	im	0		
18102	Baum-	0		
18103	und	0		
18104	Blumengarten	0		
18105	Bescheid	0		
18106	.	0		
18107	Was	0		
18108	er	0	(mention_id=2340|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2395|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
18109	wünschte	0		
18110	,	0		
18111	suchte	0		
18112	sie	0	(mention_id=2341|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2396|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
18113	zu	0		
18114	befördern	0		
18115	,	0		
18116	was	0		
18117	ihn	0	(mention_id=2342|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2397|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
18118	ungeduldig	0		
18119	machen	0		
18120	konnte	0		
18121	,	0		
18122	zu	0		
18123	verhüten	0		
18124	,	0		
18125	dergestalt	0		
18126	daß	0		
18127	sie	0	(mention_id=2343|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2398|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
18128	in	0		
18129	kurzem	0		
18130	wie	0		
18131	ein	0		
18132	freundlicher	0		
18133	Schutzgeist	0		
18134	ihm	0	(mention_id=2344|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2399|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
18135	unentbehrlich	0		
18136	ward	0		
18137	und	0		
18138	er	0	(mention_id=2345|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2400|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
18139	anfing	0		
18140	,	0		
18141	ihre	0	(mention_id=2346|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2401|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
18142	Abwesenheit	0		
18143	schon	0		
18144	peinlich	0		
18145	zu	0		
18146	empfinden	0		
18147	.	0		
18148	Hiezu	0		
18149	kam	0		
18150	noch	0		
18151	,	0		
18152	daß	0		
18153	sie	0	(mention_id=2347|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2402|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
18154	gesprächiger	0		
18155	und	0		
18156	offener	0		
18157	schien	0		
18158	,	0		
18159	sobald	0		
18160	sie	0	(mention_id=2348|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2403|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
18161	sich	0	(mention_id=2349|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2404|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
18162	allein	0		
18163	trafen	0		
18164	.	0		
18165	Eduard	0	(mention_id=2350|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2405|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
18166	hatte	0		
18167	bei	0		
18168	zunehmenden	0		
18169	Jahren	0		
18170	immer	0		
18171	etwas	0		
18172	Kindliches	0		
18173	behalten	0		
18174	,	0		
18175	das	0		
18176	der	0		
18177	Jugend	0		
18178	Ottiliens	0	(mention_id=2351|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2406|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
18179	besonders	0		
18180	zusagte	0		
18181	.	0		
18182	Sie	0	(mention_id=2352|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2407|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
18183	erinnerten	0		
18184	sich	0	(mention_id=2353|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2408|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
18185	gern	0		
18186	früherer	0		
18187	Zeiten	0		
18188	,	0		
18189	wo	0		
18190	sie	0	(mention_id=2354|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2409|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
18191	einander	0	(mention_id=2355|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2410|references=(entity=(entity_id=2|fullname=Eduard|gender=m)),(entity=(entity_id=9|fullname=Ottilien|gender=f)))
18192	gesehen	0		
18193	;	0		
18194	es	0		
18195	stiegen	0		
18196	diese	0		
18197	Erinnerungen	0		
18198	bis	0		
18199	in	0		
18200	die	0		
18201	ersten	0		
18202	Epochen	0		
18203	der	0		
18204	Neigung	0		
18205	Eduards	0	(mention_id=2356|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2411|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
18206	zu	0		
18207	Charlotten	0	(mention_id=2357|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2412|references=(entity=(entity_id=1|fullname=Charlotte|gender=f)))
18208	.	0		
18209	Ottilie	0	(mention_id=2358|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2413|references=(entity=(entity_id=9|fullname=Ottilien|gender=f)))
18210	wollte	0		
18211	sich	0	(mention_id=2359|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2414|references=(entity=(entity_id=8|fullname=Ottilie|gender=u)))
18212	der	0		
18213	beiden	0	(mention_id=2360|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2415|references=(entity=(entity_id=2|fullname=Eduard|gender=m)),(entity=(entity_id=1|fullname=Charlotte|gender=f)))
18214	noch	0		
18215	als	0		
18216	des	0		
18217	schönsten	0		
18218	Hofpaares	0	(mention_id=2361|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2416|references=(entity=(entity_id=generic_0002|fullname=Hofpaares im Allgemeinen|gender=u|specialcase_entity=generic)))
18219	erinnern	0		
18220	;	0		
18221	und	0		
18222	wenn	0		
18223	Eduard	0	(mention_id=2362|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2417|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
18224	ihr	0	(mention_id=2363|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2418|references=(entity=(entity_id=8|fullname=Ottilie|gender=u)))
18225	ein	0		
18226	solches	0		
18227	Gedächtnis	0		
18228	aus	0		
18229	ganz	0		
18230	früher	0		
18231	Jugend	0		
18232	absprach	0		
18233	,	0		
18234	so	0		
18235	behauptete	0		
18236	sie	0	(mention_id=2364|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2419|references=(entity=(entity_id=8|fullname=Ottilie|gender=u)))
18237	doch	0		
18238	,	0		
18239	besonders	0		
18240	einen	0		
18241	Fall	0		
18242	noch	0		
18243	vollkommen	0		
18244	gegenwärtig	0		
18245	zu	0		
18246	haben	0		
18247	,	0		
18248	wie	0		
18249	sie	0	(mention_id=2365|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2420|references=(entity=(entity_id=8|fullname=Ottilie|gender=u)))
18250	sich	0	(mention_id=2366|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2421|references=(entity=(entity_id=8|fullname=Ottilie|gender=u)))
18251	einmal	0		
18252	bei	0		
18253	seinem	0	(mention_id=2367|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2422|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
18254	Hereintreten	0		
18255	in	0		
18256	Charlottens	0	(mention_id=2368|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2423|references=(entity=(entity_id=1|fullname=Charlotte|gender=f)))
18257	Schoß	0		
18258	versteckt	0		
18259	,	0		
18260	nicht	0		
18261	aus	0		
18262	Furcht	0		
18263	,	0		
18264	sondern	0		
18265	aus	0		
18266	kindischer	0		
18267	Überraschung	0		
18268	.	0		
18269	Sie	0	(mention_id=2369|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2424|references=(entity=(entity_id=8|fullname=Ottilie|gender=u)))
18270	hätte	0		
18271	dazusetzen	0		
18272	können	0		
18273	:	0		
18274	weil	0		
18275	er	0	(mention_id=2370|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2425|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
18276	so	0		
18277	lebhaften	0		
18278	Eindruck	0		
18279	auf	0		
18280	sie	0	(mention_id=2371|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2426|references=(entity=(entity_id=8|fullname=Ottilie|gender=u)))
18281	gemacht	0		
18282	,	0		
18283	weil	0		
18284	er	0	(mention_id=2372|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2427|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
18285	ihr	0	(mention_id=2373|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2428|references=(entity=(entity_id=8|fullname=Ottilie|gender=u)))
18286	gar	0		
18287	so	0		
18288	wohl	0		
18289	gefallen	0		
18290	.	0		
18291	Bei	0		
18292	solchen	0		
18293	Verhältnissen	0		
18294	waren	0		
18295	manche	0		
18296	Geschäfte	0		
18297	,	0		
18298	welche	0		
18299	die	0		
18300	beiden	0		
18301	Freunde	0	(mention_id=2374|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))	(mention_id=2429|references=(entity=(entity_id=2|fullname=Eduard|gender=m)),(entity=(entity_id=1|fullname=Charlotte|gender=f)))
18302	zusammen	0		
18303	früher	0		
18304	vorgenommen	0		
18305	,	0		
18306	gewissermaßen	0		
18307	in	0		
18308	Stocken	0		
18309	geraten	0		
18310	,	0		
18311	so	0		
18312	daß	0		
18313	sie	0	(mention_id=2375|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))	(mention_id=2430|references=(entity=(entity_id=2|fullname=Eduard|gender=m)),(entity=(entity_id=1|fullname=Charlotte|gender=f)))
18314	für	0		
18315	nötig	0		
18316	fanden	0		
18317	,	0		
18318	sich	0	(mention_id=2376|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))	(mention_id=2431|references=(entity=(entity_id=2|fullname=Eduard|gender=m)),(entity=(entity_id=1|fullname=Charlotte|gender=f)))
18319	wieder	0		
18320	eine	0		
18321	Übersicht	0		
18322	zu	0		
18323	verschaffen	0		
18324	,	0		
18325	einige	0		
18326	Aufsätze	0		
18327	zu	0		
18328	entwerfen	0		
18329	,	0		
18330	Briefe	0		
18331	zu	0		
18332	schreiben	0		
18333	.	0		
18334	Sie	0	(mention_id=2377|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))	(mention_id=2432|references=(entity=(entity_id=2|fullname=Eduard|gender=m)),(entity=(entity_id=1|fullname=Charlotte|gender=f)))
18335	bestellten	0		
18336	sich	0	(mention_id=2378|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))	(mention_id=2433|references=(entity=(entity_id=2|fullname=Eduard|gender=m)),(entity=(entity_id=1|fullname=Charlotte|gender=f)))
18337	deshalb	0		
18338	auf	0		
18339	ihre	0	(mention_id=2379|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))	(mention_id=2434|references=(entity=(entity_id=2|fullname=Eduard|gender=m)),(entity=(entity_id=1|fullname=Charlotte|gender=f)))
18340	Kanzlei	0		
18341	,	0		
18342	wo	0		
18343	sie	0	(mention_id=2380|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))	(mention_id=2435|references=(entity=(entity_id=2|fullname=Eduard|gender=m)),(entity=(entity_id=1|fullname=Charlotte|gender=f)))
18344	den	0		
18345	alten	0		
18346	Kopisten	0	(mention_id=2381|references=(entity=(entity_id=entity_0077|fullname=Kopist|gender=m)))	(mention_id=2436|references=(entity=(entity_id=14|fullname=der Kopist|gender=m)))
18347	müßig	0		
18348	fanden	0		
18349	.	0		
18350	Sie	0	(mention_id=2382|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))	(mention_id=2437|references=(entity=(entity_id=2|fullname=Eduard|gender=m)),(entity=(entity_id=1|fullname=Charlotte|gender=f)))
18351	gingen	0		
18352	an	0		
18353	die	0		
18354	Arbeit	0		
18355	und	0		
18356	gaben	0		
18357	ihm	0	(mention_id=2383|references=(entity=(entity_id=entity_0077|fullname=Kopist|gender=m)))	(mention_id=2438|references=(entity=(entity_id=14|fullname=der Kopist|gender=m)))
18358	bald	0		
18359	zu	0		
18360	tun	0		
18361	,	0		
18362	ohne	0		
18363	zu	0		
18364	bemerken	0		
18365	,	0		
18366	daß	0		
18367	sie	0	(mention_id=2384|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))	(mention_id=2439|references=(entity=(entity_id=2|fullname=Eduard|gender=m)),(entity=(entity_id=1|fullname=Charlotte|gender=f)))
18368	ihm	0	(mention_id=2385|references=(entity=(entity_id=entity_0077|fullname=Kopist|gender=m)))	(mention_id=2440|references=(entity=(entity_id=14|fullname=der Kopist|gender=m)))
18369	manches	0		
18370	aufbürdeten	0		
18371	,	0		
18372	was	0		
18373	sie	0	(mention_id=2386|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))	(mention_id=2441|references=(entity=(entity_id=2|fullname=Eduard|gender=m)),(entity=(entity_id=1|fullname=Charlotte|gender=f)))
18374	sonst	0		
18375	selbst	0		
18376	zu	0		
18377	verrichten	0		
18378	gewohnt	0		
18379	waren	0		
18380	.	0		
18381	Gleich	0		
18382	der	0		
18383	erste	0		
18384	Aufsatz	0		
18385	wollte	0		
18386	dem	0		
18387	Hauptmann	0	(mention_id=2387|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))	(mention_id=2442|references=(entity=(entity_id=5|fullname=Hauptmann|gender=m)))
18388	,	0		
18389	gleich	0		
18390	der	0		
18391	erste	0		
18392	Brief	0		
18393	Eduarden	0	(mention_id=2388|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2443|references=(entity=(entity_id=2|fullname=Eduard|gender=m)))
18394	nicht	0		
18395	gelingen	0		
18396	.	0		
