i	token	is_section_start	gold	pred
124307	Drittes	1		
124308	Kapitel	0		
124309	.	0		
124310	In	0		
124311	seinen	0	(mention_id=14691|references=(entity=(entity_id=generic_4938|fullname=generic_1283|gender=u|specialcase_entity=generic)))	(mention_id=14495|references=(entity=(entity_id=8|fullname=Moorfeld|gender=m)))
124312	Wünschen	0		
124313	zeichnet	0		
124314	der	0		
124315	Mensch	0	(mention_id=14692|references=(entity=(entity_id=generic_4939|fullname=generic_1284|gender=u|specialcase_entity=generic)))	(mention_id=14496|references=(entity=(entity_id=generic_0001|fullname=Mensch im Allgemeinen|gender=u|specialcase_entity=generic)))
124316	sich	0	(mention_id=14693|references=(entity=(entity_id=generic_4940|fullname=generic_1285|gender=u|specialcase_entity=generic)))	(mention_id=14497|references=(entity=(entity_id=generic_0002|fullname=Mensch im Allgemeinen|gender=u|specialcase_entity=generic)))
124317	selbst	0	(mention_id=14694|references=(entity=(entity_id=generic_4941|fullname=generic_1286|gender=u|specialcase_entity=generic)))	
124318	.	0		
124319	Wie	0		
124320	kommt	0		
124321	es	0		
124322	,	0		
124323	daß	0		
124324	er	0	(mention_id=14695|references=(entity=(entity_id=generic_4942|fullname=generic_1287|gender=u|specialcase_entity=generic)))	(mention_id=14498|references=(entity=(entity_id=generic_0003|fullname=Mensch im Allgemeinen|gender=u|specialcase_entity=generic)))
124325	die	0		
124326	Zeichnung	0		
124327	so	0		
124328	selten	0		
124329	lobt	0		
124330	,	0		
124331	wenn	0		
124332	sie	0		
124333	äußerlich	0		
124334	vor	0		
124335	ihn	0	(mention_id=14696|references=(entity=(entity_id=generic_4943|fullname=generic_1288|gender=u|specialcase_entity=generic)))	(mention_id=14499|references=(entity=(entity_id=generic_0004|fullname=Mensch im Allgemeinen|gender=u|specialcase_entity=generic)))
124336	hintritt	0		
124337	—	0		
124338	wenn	0		
124339	der	0		
124340	Wunsch	0		
124341	erreicht	0		
124342	ist	0		
124343	?	0		
124344	Wie	0		
124345	kommt	0		
124346	es	0		
124347	,	0		
124348	daß	0		
124349	ein	0		
124350	erreichter	0		
124351	Wunsch	0		
124352	uns	0	(mention_id=14697|references=(entity=(entity_id=generic_4944|fullname=generic_1289|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))	(mention_id=14500|references=(entity=(entity_id=generic_0005|fullname=Mensch im Allgemeinen|gender=u|specialcase_entity=generic)))
124353	oft	0		
124354	düsterer	0		
124355	stimmt	0		
124356	,	0		
124357	als	0		
124358	ein	0		
124359	versagter	0		
124360	?	0		
124361	Im	0		
124362	versagten	0		
124363	Wunsch	0		
124364	haben	0		
124365	die	0		
124366	Götter	0	(mention_id=14698|references=(entity=(entity_id=generic_4945|fullname=generic_1290|gender=u|specialcase_entity=generic)))	(mention_id=14501|references=(entity=(entity_id=generic_0025|fullname=Götter im Allgemeinen|gender=u|specialcase_entity=generic)))
124367	Unrecht	0		
124368	,	0		
124369	im	0		
124370	erreichten	0		
124371	wir	0	(mention_id=14699|references=(entity=(entity_id=generic_4946|fullname=generic_1291|gender=u|specialcase_entity=generic)))	(mention_id=14502|references=(entity=(entity_id=generic_0006|fullname=Mensch im Allgemeinen|gender=u|specialcase_entity=generic)))
124372	selbst	0		
124373	!	0		
124374	Nur	0		
124375	an	0		
124376	Thatsachen	0		
124377	lernt	0		
124378	sich	0	(mention_id=14700|references=(entity=(entity_id=generic_4947|fullname=generic_1292|gender=u|specialcase_entity=generic)))	(mention_id=14503|references=(entity=(entity_id=generic_0007|fullname=Mensch im Allgemeinen|gender=u|specialcase_entity=generic)))
124379	der	0		
124380	Mensch	0	(mention_id=14701|references=(entity=(entity_id=generic_4948|fullname=generic_1293|gender=u|specialcase_entity=generic)))	(mention_id=14504|references=(entity=(entity_id=generic_0008|fullname=Mensch im Allgemeinen|gender=u|specialcase_entity=generic)))
124381	kennen	0		
124382	.	0		
124383	Nur	0		
124384	dem	0		
124385	verkörperten	0		
124386	Wunsche	0		
124387	gegenüber	0		
124388	wird	0		
124389	uns	0	(mention_id=14702|references=(entity=(entity_id=generic_4949|fullname=generic_1294|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))	(mention_id=14505|references=(entity=(entity_id=generic_0009|fullname=Mensch im Allgemeinen|gender=u|specialcase_entity=generic)))
124390	das	0		
124391	Urtheil	0		
124392	,	0		
124393	das	0		
124394	Gefühl	0		
124395	möglich	0		
124396	,	0		
124397	ob	0		
124398	dieser	0		
124399	das	0		
124400	Maß	0		
124401	unsers	0	(mention_id=14703|references=(entity=(entity_id=generic_4950|fullname=generic_1295|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))	(mention_id=14506|references=(entity=(entity_id=generic_0010|fullname=Mensch im Allgemeinen|gender=u|specialcase_entity=generic)))
124402	Innern	0		
124403	wirklich	0		
124404	enthielt	0		
124405	,	0		
124406	oder	0		
124407	nicht	0		
124408	.	0		
124409	Und	0		
