i	token	mention	is_section_start	gold
8380	Drittes		1	
8381	Kapitel		0	
8382	.		0	
8383	Während		0	
8384	der		0	
8385	nächsten		0	
8386	Wochen		0	
8387	wurden		0	
8388	auf		0	
8389	dem		0	
8390	Abtshofe		0	
8391	die		0	
8392	nötigen		0	
8393	Vorbereitungen		0	
8394	für		0	
8395	die		0	
8396	Lese		0	
8397	getroffen		0	
8398	.		0	
8399	Im		0	
8400	Kelterhause		0	
8401	wurden		0	
8402	sämtliche		0	
8403	Geräte		0	
8404	einer		0	
8405	genauen		0	
8406	Prüfung		0	
8407	auf		0	
8408	ihre		0	
8409	Brauchbarkeit		0	
8410	und		0	
8411	Sauberkeit		0	
8412	unterzogen		0	
8413	und		0	
8414	im		0	
8415	Keller		0	
8416	die		0	
8417	Lager		0	
8418	für		0	
8419	die		0	
8420	Lotten		0	
8421	,		0	
8422	jene		0	
8423	Tonnen		0	
8424	,		0	
8425	in		0	
8426	die		0	
8427	der		0	
8428	ausgepreßte		0	
8429	Traubensaft		0	
8430	zuerst		0	
8431	gegossen		0	
8432	wird		0	
8433	,		0	
8434	sowie		0	
8435	für		0	
8436	die		0	
8437	Fässer		0	
8438	und		0	
8439	Trubfäßle		0	
8440	hergerichtet		0	
8441	.		0	
8442	Bei		0	
8443	diesen		0	
8444	Arbeiten		0	
8445	hatten		0	
8446	die		0	
8447	Frauen	1301	0	(mention_id=1277|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)),(entity=(entity_id=entity_0008|fullname=Elsbeth Armbruster|gender=f)),(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)),(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
8448	weniger		0	
8449	zu		0	
8450	tun		0	
8451	als		0	
8452	die		0	
8453	Männer	1302	0	(mention_id=1278|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)),(entity=(entity_id=entity_0005|fullname=Peter Armbruster|gender=m)))
8454	,		0	
8455	und		0	
8456	Madlen	1303	0	(mention_id=1279|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
8457	benutzte		0	
8458	diese		0	
8459	letzte		0	
8460	Frist		0	
8461	vor		0	
8462	dem		0	
8463	alle		0	
8464	Kräfte		0	
8465	in		0	
8466	Anspruch		0	
8467	nehmenden		0	
8468	Werke		0	
8469	des		0	
8470	Herbstens		0	
8471	dazu		0	
8472	,		0	
8473	Trudi	1304	0	(mention_id=1280|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
8474	nach		0	
8475	und		0	
8476	nach		0	
8477	in		0	
8478	die		0	
8479	Wirtschaft		0	
8480	einzuführen		0	
8481	,		0	
8482	wobei		0	
8483	sich		0	
8484	zu		0	
8485	ihrer	1305	0	(mention_id=1281|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
8486	Freude		0	
8487	herausstellte		0	
8488	,		0	
8489	daß		0	
8490	ihre	1306	0	(mention_id=1282|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
8491	junge		0	
8492	Verwandte	1307	0	(mention_id=1283|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
8493	in		0	
8494	den		0	
8495	mancherlei		0	
8496	Hantierungen		0	
8497	des		0	
8498	Hauswesens		0	
8499	wohlbewandert		0	
8500	war		0	
8501	.		0	
8502	Ohne		0	
8503	einige		0	
8504	kleine		0	
8505	Zwiste		0	
8506	ging		0	
8507	das		0	
8508	indessen		0	
8509	nicht		0	
8510	ab		0	
8511	.		0	
8512	Ammerie	1308	0	(mention_id=1284|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
8513	,		0	
8514	die	1309	0	(mention_id=1285|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
8515	bei		0	
8516	den		0	
8517	mütterlichen		0	
8518	Unterweisungen		0	
8519	zugegen		0	
8520	war		0	
8521	,		0	
8522	wollte		0	
8523	bald		0	
8524	diese		0	
8525	,		0	
8526	bald		0	
8527	jene		0	
8528	Obliegenheit		0	
8529	nicht		0	
8530	gutwillig		0	
8531	abtreten		0	
8532	und		0	
8533	behauptete		0	
8534	,		0	
8535	durch		0	
8536	solche		0	
8537	,		0	
8538	ihrerseits		0	(mention_id=1286|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
8539	nicht		0	
8540	gewünschte		0	
8541	Entlastung		0	
8542	von		0	
8543	ihr	1310	0	(mention_id=1287|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
8544	zuständigen		0	
8545	Geschäften		0	
8546	eine		0	
8547	Einbuße		0	
8548	an		0	
8549	Wirksamkeit		0	
8550	zu		0	
8551	erleiden		0	
8552	,		0	
8553	die		0	
8554	sie	1311	0	(mention_id=1288|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
8555	sich	1312	0	(mention_id=1289|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
8556	nicht		0	
8557	gefallen		0	
8558	zu		0	
8559	lassen		0	
8560	brauchte		0	
8561	.		0	
8562	Wozu		0	
8563	sie	1313	0	(mention_id=1290|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
8564	denn		0	
8565	überhaupt		0	
8566	hier		0	
8567	auf		0	
8568	dem		0	
8569	Hofe		0	
8570	noch		0	
8571	nütze		0	
8572	wäre		0	
8573	,		0	
8574	fragte		0	
8575	sie	1314	0	(mention_id=1291|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
8576	,		0	
8577	die		0	
8578	Nase		0	
8579	rümpfend		0	
8580	,		0	
8581	wenn		0	
8582	man		0	
8583	ihre	1315	0	(mention_id=1292|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
8584	sich	1316	0	
8585	stets		0	
8586	als		0	
8587	tadellos		0	
8588	erwiesene		0	
8589	Leistungsfähigkeit		0	
8590	brachlegen		0	
8591	wollte		0	
8592	;		0	
8593	sie	1317	0	(mention_id=1293|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
8594	verlangte		0	
8595	keine		0	
8596	Erleichterung		0	
8597	und		0	
8598	Ablösung		0	
8599	.		0	
8600	Trudi	1318	0	(mention_id=1294|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
8601	sollte		0	
8602	tun		0	
8603	und		0	
8604	treiben		0	
8605	,		0	
8606	was		0	
8607	sie	1319	0	(mention_id=1295|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
8608	Lust		0	
8609	hätte		0	
8610	,		0	
8611	aber		0	
8612	zu		0	
8613	nichts		0	
8614	angehalten		0	
8615	und		0	
8616	gezwungen		0	
8617	werden		0	
8618	.		0	
8619	Das		0	
8620	gefiel		0	
8621	nun		0	
8622	aber		0	
8623	Trudi	1320	0	(mention_id=1296|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
8624	wieder		0	
8625	nicht		0	
8626	;		0	
8627	im		0	
8628	Gegenteil		0	
8629	,		0	
8630	sie	1321	0	(mention_id=1297|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
8631	konnte		0	
8632	gar		0	
8633	nicht		0	
8634	genug		0	
8635	kriegen		0	
8636	an		0	
8637	ihr	1322	0	(mention_id=1298|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
8638	zu		0	
8639	übertragender		0	
8640	Tätigkeit		0	
8641	und		0	
8642	schien		0	
8643	alle		0	
8644	Mühen		0	
8645	auf		0	
8646	sich	1323	0	(mention_id=1299|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
8647	laden		0	
8648	und		0	
8649	an		0	
8650	sich	1324	0	(mention_id=1300|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
8651	reißen		0	
8652	zu		0	
8653	wollen		0	
8654	.		0	
8655	So		0	
8656	entspann		0	
8657	sich		0	
8658	zwischen		0	
8659	den		0	
8660	Mädchen	1325	0	(mention_id=1301|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)),(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
8661	ein		0	
8662	edler		0	
8663	Wettstreit		0	
8664	,		0	
8665	den		0	
8666	die		0	
8667	Bürgermeisterin	1326	0	(mention_id=1302|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
8668	nur		0	
8669	durch		0	
8670	ein		0	
8671	entschiedenes		0	
8672	Machtwort		0	
8673	schlichten		0	
8674	oder		0	
8675	dadurch		0	
8676	zu		0	
8677	einem		0	
8678	beide	1327	0	(mention_id=1303|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)),(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
8679	befriedigenden		0	
8680	Ausgleich		0	
8681	bringen		0	
8682	konnte		0	
8683	,		0	
8684	daß		0	
8685	sie	1328	0	(mention_id=1304|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
8686	sich	1329	0	(mention_id=1305|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
8687	dazu		0	
8688	verstand		0	
8689	,		0	
8690	auf		0	
8691	manche		0	
8692	ihrer	1330	0	(mention_id=1306|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
8693	eigenen		0	
8694	hausfraulichen		0	
8695	Anrechte		0	
