i	token	mention	gold
52840	Siebentes		
52841	Kapitel		
52842	.		
52843	Benthal	6109	(mention_id=6217|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
52844	wendete		
52845	sich	6110	(mention_id=6218|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
52846	dem		
52847	Sprecher	6111	(mention_id=6219|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
52848	dieser		
52849	Worte		
52850	zu		
52851	,		
52852	und		
52853	erkannte		
52854	denselben	6112	(mention_id=6220|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
52855	schneller		
52856	,		
52857	als		
52858	es		
52859	zuvor		
52860	umgekehrt		
52861	der		
52862	Fall		
52863	gewesen		
52864	.		
52865	Freudig		
52866	erstaunt		
52867	lüftete		
52868	er	6113	(mention_id=6221|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
52869	den		
52870	Hut		
52871	,		
52872	womit		
52873	er	6114	(mention_id=6222|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
52874	sich	6115	(mention_id=6223|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
52875	eben		
52876	bedeckt		
52877	hatte		
52878	,		
52879	und		
52880	erwiederte		
52881	Worte		
52882	wie		
52883	diese		
52884	oder		
52885	ähnliche		
52886	:		
52887	Herr	6116	(mention_id=6224|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
52888	Doctor	6116	(mention_id=6224|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
52889	,		
52890	die		
52891	Ehre		
52892	Sie	6117	(mention_id=6225|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
52893	wieder		
52894	zu		
52895	sehen		
52896	ist		
52897	mir	6118	(mention_id=6226|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
52898	eine		
52899	unschätzbare		
52900	.		
52901	Moorfeld	6119	(mention_id=6227|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
52902	antwortete		
52903	lebhaft		
52904	:		
52905	Nicht		
52906	so		
52907	,		
52908	mein	6120	(mention_id=6228|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
52909	Bester	6121	(mention_id=6229|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
52910	!		
52911	Lassen		
52912	wir		(mention_id=6230|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)),(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
52913	diese		
52914	Sprache		
52915	,		
52916	wenn's		
52917	beliebt		
52918	.		
52919	Die		
52920	Höflichkeit		
52921	kommt		
52922	mir	6122	(mention_id=6231|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
52923	vor		
52924	wie		
52925	die		
52926	Mönchsschrift		
52927	auf		
52928	alten		
52929	Pergamenten		
52930	:		
52931	sie		
52932	erbaut		
52933	,		
52934	so		
52935	lang		
52936	nichts		
52937	bessers		
52938	da		
52939	ist		
52940	,		
52941	aber		
52942	man		
52943	beseitigt		
52944	sie		
52945	,		
52946	wenn		
52947	ein		
52948	guter		
52949	Dichter	6123	(mention_id=6232|references=(entity=(entity_id=generic_3227|fullname=ein guter Dichter|gender=u|specialcase_entity=generic)))
52950	unter		
52951	ihr		
52952	entdeckt		
52953	wird		
52954	.		
52955	—		
52956	Ich	6124	(mention_id=6233|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
52957	wette		
52958	,		
52959	Sie	6125	(mention_id=6234|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
52960	sind		
52961	selbst		
52962	Dichter	6126	(mention_id=6235|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
52963	,		
52964	erwiederte		
52965	Benthal	6127	(mention_id=6236|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
52966	auf		
52967	dieses		
52968	Bild		
52969	.		
52970	Moorfeld	6128	(mention_id=6237|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
52971	lächelte		
52972	schalkhaft		
52973	:		
52974	Um		
52975	Verzeihung		
52976	!		
52977	keine		
52978	Wette		
