i	token	mention	gold
35278	Funfzehntes		
35279	Kapitel		
35280	Endlich		
35281	leuchtete		
35282	Eduarden	4613	(mention_id=4565|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
35283	der		
35284	sehnlich		
35285	erwartete		
35286	Morgen		
35287	,		
35288	und		
35289	nach		
35290	und		
35291	nach		
35292	stellten		
35293	viele		
35294	Gäste	4614	(mention_id=4566|references=(entity=(entity_id=entity_0154|fullname=Gäste auf Ottilies Geburtstagsfeier|gender=u|specialcase_entity=group)))
35295	sich	4615	(mention_id=4567|references=(entity=(entity_id=entity_0154|fullname=Gäste auf Ottilies Geburtstagsfeier|gender=u|specialcase_entity=group)))
35296	ein		
35297	;		
35298	denn		
35299	man		(mention_id=4568|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
35300	hatte		
35301	die		
35302	Einladungen		
35303	weit		
35304	umhergeschickt		
35305	,		
35306	und		
35307	manche	4616	(mention_id=4569|references=(entity=(entity_id=entity_0166|fullname=manche Geburtstagsgäste|gender=u|specialcase_entity=group)))
35308	,		
35309	die	4617	(mention_id=4570|references=(entity=(entity_id=entity_0166|fullname=manche Geburtstagsgäste|gender=u|specialcase_entity=group)))
35310	das		
35311	Legen		
35312	des		
35313	Grundsteins		
35314	versäumt		
35315	hatten		
35316	,		
35317	wovon		
35318	man		
35319	soviel		
35320	Artiges		
35321	erzählte		
35322	,		
35323	wollten		
35324	diese		
35325	zweite		
35326	Feierlichkeit		
35327	um		
35328	so		
35329	weniger		
35330	verfehlen		
35331	.		
35332	Vor		
35333	Tafel		
35334	erschienen		
35335	die		
35336	Zimmerleute	4618	(mention_id=4571|references=(entity=(entity_id=entity_0156|fullname=Zimmerleute|gender=m|specialcase_entity=group)))
35337	mit		
35338	Musik		
35339	im		
35340	Schloßhofe		
35341	,		
35342	ihren	4619	(mention_id=4572|references=(entity=(entity_id=entity_0156|fullname=Zimmerleute|gender=m|specialcase_entity=group)))
35343	reichen		
35344	Kranz		
35345	tragend		
35346	,		
35347	der		
35348	aus		
35349	vielen		
35350	stufenweise		
35351	übereinander		
35352	schwankenden		
35353	Laub-und		
35354	Blumenreifen		
35355	zusammengesetzt		
35356	war		
35357	.		
35358	Sie	4620	(mention_id=4573|references=(entity=(entity_id=entity_0156|fullname=Zimmerleute|gender=m|specialcase_entity=group)))
35359	sprachen		
35360	ihren	4621	(mention_id=4574|references=(entity=(entity_id=entity_0156|fullname=Zimmerleute|gender=m|specialcase_entity=group)))
35361	Gruß		
35362	und		
35363	erbaten		
35364	sich	4622	(mention_id=4575|references=(entity=(entity_id=entity_0156|fullname=Zimmerleute|gender=m|specialcase_entity=group)))
35365	zur		
35366	gewöhnlichen		
35367	Ausschmückung		
35368	seidene		
35369	Tücher		
35370	und		
35371	Bänder		
35372	von		
35373	dem		
35374	schönen		
35375	Geschlecht	4623	(mention_id=4576|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
35376	.		
35377	Indes		
35378	die		
35379	Herrschaft	4624	(mention_id=4577|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
35380	speiste		
35381	,		
35382	setzten		
35383	sie	4625	(mention_id=4578|references=(entity=(entity_id=entity_0156|fullname=Zimmerleute|gender=m|specialcase_entity=group)))
35384	ihren	4626	(mention_id=4579|references=(entity=(entity_id=entity_0156|fullname=Zimmerleute|gender=m|specialcase_entity=group)))
35385	jauchzenden		
35386	Zug		
35387	weiter		
35388	fort		
35389	,		
35390	und		
35391	nachdem		
35392	sie	4627	(mention_id=4580|references=(entity=(entity_id=entity_0156|fullname=Zimmerleute|gender=m|specialcase_entity=group)))
35393	sich	4628	(mention_id=4581|references=(entity=(entity_id=entity_0156|fullname=Zimmerleute|gender=m|specialcase_entity=group)))
35394	eine		
35395	Zeitlang		
35396	im		
35397	Dorfe		
35398	aufgehalten		
35399	und		
35400	daselbst		
35401	Frauen	4629	(mention_id=4582|references=(entity=(entity_id=entity_0168|fullname=Frauen im Dorf|gender=f|specialcase_entity=group)))
35402	und		
35403	Mädchen	4630	(mention_id=4583|references=(entity=(entity_id=entity_0174|fullname=Mädchen im Dorf|gender=f|specialcase_entity=group)))
35404	gleichfalls		
35405	um		
35406	manches		
35407	Band		
35408	gebracht		
35409	,		
35410	so		
35411	kamen		
35412	sie	4631	(mention_id=4584|references=(entity=(entity_id=entity_0156|fullname=Zimmerleute|gender=m|specialcase_entity=group)))
35413	endlich		
35414	,		
35415	begleitet		
35416	und		
35417	erwartet		
35418	von		
35419	einer		
35420	großen		
35421	Menge	4632	(mention_id=4585|references=(entity=(entity_id=entity_0165|fullname=Menge bei Ottilies Geburtstagsfeier|gender=u|specialcase_entity=group)))
35422	,		
35423	auf		
35424	die		
35425	Höhe		
35426	,		
35427	wo		
35428	das		
35429	gerichtete		
35430	Haus		
35431	stand		
35432	.		
35433	Charlotte	4633	(mention_id=4586|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
35434	hielt		
35435	nach		
35436	der		
35437	Tafel		
35438	die		
35439	Gesellschaft	4634	(mention_id=4587|references=(entity=(entity_id=entity_0154|fullname=Gäste auf Ottilies Geburtstagsfeier|gender=u|specialcase_entity=group)))
35440	einigermaßen		
35441	zurück		
35442	.		
35443	Sie	4635	(mention_id=4588|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
35444	wollte		
35445	keinen		
35446	feierlichen		
35447	,		
35448	förmlichen		
35449	Zug		
35450	,		
35451	und		
35452	man	4636	(mention_id=4589|references=(entity=(entity_id=entity_0154|fullname=Gäste auf Ottilies Geburtstagsfeier|gender=u|specialcase_entity=group)))
35453	fand		
35454	sich	4637	(mention_id=4590|references=(entity=(entity_id=entity_0154|fullname=Gäste auf Ottilies Geburtstagsfeier|gender=u|specialcase_entity=group)))
35455	daher		
35456	in		
35457	einzelnen		
35458	Partieen		
35459	,		
35460	ohne		
35461	Rang		
35462	und		
35463	Ordnung		
35464	,		
35465	auf		
35466	dem		
35467	Platz		
35468	gemächlich		
35469	ein		
35470	.		
35471	Charlotte	4638	(mention_id=4591|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
35472	zögerte		
35473	mit		
35474	Ottilien	4639	(mention_id=4592|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
35475	und		
35476	machte		
35477	dadurch		
35478	die		
35479	Sache		
35480	nicht		
35481	besser		
35482	;		
35483	denn		
35484	weil		
35485	Ottilie	4640	(mention_id=4593|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
35486	wirklich		
35487	die		
35488	letzte	4641	(mention_id=4594|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
35489	war		
35490	,		
35491	die	4642	(mention_id=4595|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
35492	herantrat		
35493	,		
35494	so		
35495	schien		
35496	es		
35497	,		
35498	als		
35499	wenn		
35500	Trompeten		
35501	und		
35502	Pauken		
35503	nur		
35504	auf		
35505	sie	4643	(mention_id=4596|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
35506	gewartet		
35507	hätten		
35508	,		
35509	als		
35510	wenn		
35511	die		
35512	Feierlichkeit		
35513	bei		
35514	ihrer	4644	(mention_id=4597|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
35515	Ankunft		
35516	nun		
35517	gleich		
35518	beginnen		
35519	müßte		
35520	.		
35521	Dem		
35522	Hause		
35523	das		
35524	rohe		
35525	Ansehn		
35526	zu		
35527	nehmen		
35528	,		
35529	hatte		
35530	man		(mention_id=4598|references=(entity=(entity_id=entity_0172|fullname=Dekorateure|gender=u|specialcase_entity=group)))
35531	es		
35532	mit		
35533	grünem		
35534	Reisig		
35535	und		
35536	Blumen		
35537	,		
35538	nach		
35539	Angabe		
35540	des		
35541	Hauptmanns	4645	(mention_id=4599|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
35542	,		
35543	architektonisch		
35544	ausgeschmückt		
35545	;		
35546	allein		
35547	ohne		
35548	dessen		(mention_id=4600|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
35549	Mitwissen		
35550	hatte		
35551	Eduard	4646	(mention_id=4601|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
35552	den		
35553	Architekten	4647	(mention_id=4602|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
35554	veranlaßt		
35555	,		
35556	in		
35557	dem		
35558	Gesims		
35559	das		
35560	Datum		
35561	mit		
35562	Blumen		
35563	zu		
35564	bezeichnen		
35565	.		
35566	Das		
35567	mochte		
35568	noch		
35569	hingehen		
35570	;		
35571	allein		
35572	zeitig		
35573	genug		
35574	langte		
