i	token	mention	gold
24685	Achtes		
24686	Kapitel		
24687	.		
24688	Während		
24689	Christoph	3711	(mention_id=3671|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
24690	Armbruster	3711	(mention_id=3671|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
24691	mit		
24692	Sorgen		
24693	und		
24694	Kümmernissen		
24695	Trudis	3712	(mention_id=3672|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
24696	wegen		
24697	beladen		
24698	war		
24699	,		
24700	schuf		
24701	die		
24702	nichts		
24703	davon		
24704	Ahnende	3713	(mention_id=3673|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
24705	wieder		
24706	einer		
24707	anderen	3714	(mention_id=3674|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
24708	gebranntes		
24709	Herzeleid		
24710	.		
24711	In		
24712	Jakobinen	3715	(mention_id=3675|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
24713	hatte		
24714	sich		
24715	der		
24716	schon		
24717	lange		
24718	gehegte		
24719	Verdacht		
24720	,		
24721	daß		
24722	Trudi	3716	(mention_id=3676|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
24723	ihr	3717	(mention_id=3677|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
24724	den		
24725	Franz	3718	(mention_id=3678|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
24726	abspenstig		
24727	machen		
24728	wollte		
24729	,		
24730	allmählich		
24731	zur		
24732	festen		
24733	Überzeugung		
24734	ausgebildet		
24735	,		
24736	und		
24737	sie	3719	(mention_id=3679|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
24738	fürchtete		
24739	,		
24740	daß		
24741	der		
24742	von		
24743	Rechts		
24744	wegen		
24745	ihr	3720	(mention_id=3680|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
24746	Zukommende	3721	(mention_id=3681|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
24747	für		
24748	sie	3722	(mention_id=3682|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
24749	verloren		
24750	ginge		
24751	,		
24752	wenn		
24753	sie	3723	(mention_id=3683|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
24754	dem		
24755	nicht		
24756	tatkräftig		
24757	vorbeugte		
24758	.		
24759	Sie	3724	(mention_id=3684|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
24760	,		
24761	eine		
24762	Steineckerin	3725	(mention_id=3685|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
24763	,		
24764	bei		
24765	dem		
24766	einstigen		
24767	Erben	3726	(mention_id=3686|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
24768	des		
24769	größten		
24770	Hofes		
24771	von		
24772	einer		
24773	eingeschlichenen		
24774	Fremden	3727	(mention_id=3687|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
24775	ausgestochen		
24776	zu		
24777	werden		
24778	,		
24779	das		
24780	betrachtete		
24781	sie	3728	(mention_id=3688|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
24782	als		
24783	einen		
24784	unerträglichen		
24785	Schimpf		
24786	und		
24787	sann		
24788	und		
24789	sann		
24790	,		
24791	was		
24792	sie	3729	(mention_id=3689|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
24793	wohl		
24794	tun		
24795	könnte		
24796	,		
24797	sich	3730	(mention_id=3690|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
