i	token	mention	gold
26185	Fünftes		
26186	Kapitel		
26187	.		
26188	Moorfeld	2861	(mention_id=2914|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
26189	hatte		
26190	das		
26191	Haus		
26192	verlassen		
26193	.		
26194	Seine	2862	(mention_id=2915|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
26195	Intelligenz		
26196	zerriß		
26197	das		
26198	Gewebe		
26199	des		
26200	niedern		
26201	Humbugs		
26202	,		
26203	der		
26204	sich		
26205	im		
26206	Entree		
26207	herum		
26208	trieb		
26209	;		
26210	ie	2863	
26211	fühlte		
26212	sich	2864	(mention_id=2916|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
26213	aber		
26214	nicht		
26215	intelligent		
26216	genug		
26217	,		
26218	den		
26219	höheren		
26220	Humbug		
26221	zu		
26222	pariren		
26223	,		
26224	der		
26225	in		
26226	den		
26227	Amtszimmern		
26228	selbst		
26229	sein		
26230	Hauptquartier		
26231	haben		
26232	mochte		
26233	.		
26234	Denn		
26235	daß		
26236	die		
26237	Staatsbeamten	2865	(mention_id=2917|references=(entity=(entity_id=entity_0246|fullname=Staatsbeamte|gender=m|specialcase_entity=group)))
26238	,		
26239	die		
26240	Verkäufer	2866	(mention_id=2918|references=(entity=(entity_id=entity_0243|fullname=Verkäufer|gender=m|specialcase_entity=group)))
26241	des		
26242	Congreßlandes		
26243	von		
26244	Unions		
26245	wegen		
26246	,		
26247	theils		
26248	auf		
26249	eigene		
26250	Rechnung		
26251	,		
26252	theils		
26253	im		
26254	Solde		
26255	der		
26256	Actiencompagnien		
26257	ihre	2867	
26258	officielle		
26259	Stellung		
26260	nicht		
26261	minder		
26262	zur		
26263	Landspeculation		
26264	ausbeuten		
26265	würden		
26266	,		
26267	daran		
26268	zu		
26269	zweifeln		
26270	wäre		
26271	nach		
26272	allen		
26273	Proben		
26274	dieses		
26275	Volksgeistes		
26276	Vermessenheit		
26277	gewesen		
26278	.		
26279	Mit		
26280	den		
26281	höchsten		
26282	Würdenträgern	2868	(mention_id=2919|references=(entity=(entity_id=entity_0251|fullname=Würdenträger|gender=m|specialcase_entity=group)))
26283	in		
26284	der		
26285	Hierarchie		
26286	des		
26287	Humbugs		
26288	wagte		
26289	unser	2869	(mention_id=2920|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
26290	Fremdling	2870	(mention_id=2921|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
26291	aber		
26292	doch		
26293	keinen		
26294	so		
26295	leichten		
26296	Gang		
26297	.		
26298	Er	2871	(mention_id=2922|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
26299	durfte		
26300	sich	2872	(mention_id=2923|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
26301	Glück		
26302	wünschen		
26303	,		
26304	die		
26305	geringeren	2873	(mention_id=2924|references=(entity=(entity_id=entity_0256|fullname=geringere Beamte|gender=u|specialcase_entity=group)))
26306	los		
26307	zu		
26308	sein		
26309	.		
26310	Denn		
26311	wahrlich		
26312	,		
26313	nicht		
26314	Jeder	2874	
26315	war		
26316	so		
26317	glücklich		
26318	.		
26319	Das		
26320	Publikum	2875	(mention_id=2925|references=(entity=(entity_id=generic_2723|fullname=Menschen im Landamt|gender=u|specialcase_entity=generic)))
26321	,		
26322	das	2876	(mention_id=2926|references=(entity=(entity_id=generic_2724|fullname=Menschen im Landamt|gender=u|specialcase_entity=generic)))
26323	diese		
26324	Halle		
26325	erfüllte		
26326	,		
26327	trug		
26328	nicht		
26329	durchweg		
26330	Frack		
26331	und		
26332	Glacéhandschuhe		
26333	.		
26334	Er	2877	(mention_id=2927|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
26335	ließ		
26336	Schaaren	2878	
26337	von		
26338	Auswanderern	2879	(mention_id=2928|references=(entity=(entity_id=entity_0191|fullname=Auswanderer|gender=u|specialcase_entity=group)))
26339	hinter		
26340	sich	2880	(mention_id=2929|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
26341	zurück		
26342	—		
26343	grobe		
26344	Bauernkittel	2881	
26345	mit		
26346	dem		
26347	Holzschnitt		
26348	ehrlicher		
26349	Einfalt		
26350	im		
26351	Gesichte		
26352	,		
26353	mit		
26354	dem		
26355	Schweiße		
26356	saurer		
26357	Wirthschaftsjahre		
26358	in		
26359	der		
26360	Geldkatze		
26361	,		
26362	—		
26363	gnad'		
26364	ihnen	2882	(mention_id=2930|references=(entity=(entity_id=entity_0191|fullname=Auswanderer|gender=u|specialcase_entity=group)))
26365	Gott		
26366	!		
26367	selbst		
26368	ein		
26369	Atheist		(mention_id=2931|references=(entity=(entity_id=generic_2725|fullname=Atheist|gender=u|specialcase_entity=generic)))
26370	hätte		
26371	für		
26372	sie	2883	(mention_id=2932|references=(entity=(entity_id=entity_0191|fullname=Auswanderer|gender=u|specialcase_entity=group)))
26373	gebetet		
26374	.		
26375	Erst		
26376	in		
26377	ihrem	2884	(mention_id=2933|references=(entity=(entity_id=entity_0191|fullname=Auswanderer|gender=u|specialcase_entity=group)))
26378	Anblicke		
26379	schauderte		
26380	Moorfeld	2885	(mention_id=2934|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
26381	vor		
26382	der		
26383	sittlichen		
26384	Luft		
26385	dieses		
26386	Hauses		
26387	.		
26388	Als		
26389	er	2886	(mention_id=2935|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
26390	hierauf		
26391	durch		
26392	die		
26393	sonnigen		
26394	Straßen		
26395	dem		
26396	nächst-besten		
26397	Café		
26398	auf		
26399	der		
26400	Battery-Promenade		
26401	zuwandelte		
26402	,		
