i	token	mention	gold
87646	Siebzehntes		
87647	Kapitel		
87648	Wie		
87649	höchst		
87650	überrascht		
87651	war		
87652	Charlotte	11719	(mention_id=11649|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
87653	,		
87654	als		
87655	sie	11720	(mention_id=11650|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
87656	Ottilien	11721	(mention_id=11651|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
87657	vorfahren		
87658	und		
87659	Eduarden	11722	(mention_id=11652|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
87660	zu		
87661	Pferde		
87662	sogleich		
87663	in		
87664	den		
87665	Schloßhof		
87666	hereinsprengen		
87667	sah		
87668	!		
87669	Sie	11723	(mention_id=11653|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
87670	eilte		
87671	bis		
87672	zur		
87673	Türschwelle		
87674	.		
87675	Ottilie	11724	(mention_id=11654|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
87676	steigt		
87677	aus		
87678	und		
87679	nähert		
87680	sich	11725	(mention_id=11655|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
87681	mit		
87682	Eduarden	11726	(mention_id=11656|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
87683	.		
87684	Mit		
87685	Eifer		
87686	und		
87687	Gewalt		
87688	faßt		
87689	sie	11727	(mention_id=11657|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
87690	die		
87691	Hände		
87692	beider		
87693	Ehegatten	11728	(mention_id=11658|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
87694	,		
87695	drückt		
87696	sie	11729	
87697	zusammen		
87698	und		
87699	eilt		
87700	auf		
87701	ihr	11730	(mention_id=11659|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
87702	Zimmer		
87703	.		
87704	Eduard	11731	(mention_id=11660|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
87705	wirft		
87706	sich	11732	(mention_id=11661|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
87707	Charlotten	11733	(mention_id=11662|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
87708	um		
87709	den		
87710	Hals		
87711	und		
87712	zerfließt		
87713	in		
87714	Tränen		
87715	;		
87716	er	11734	(mention_id=11663|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
87717	kann		
87718	sich	11735	(mention_id=11664|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
87719	nicht		
87720	erklären		
87721	,		
87722	bittet		
87723	,		
87724	Geduld		
87725	mit		
87726	ihm	11736	(mention_id=11665|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
87727	zu		
87728	haben		
87729	,		
87730	Ottilien	11737	(mention_id=11666|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
87731	beizustehen		
87732	,		
87733	ihr	11738	(mention_id=11667|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
87734	zu		
87735	helfen		
87736	.		
87737	Charlotte	11739	(mention_id=11668|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
87738	eilt		
87739	auf		
87740	Ottiliens	11740	(mention_id=11669|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
87741	Zimmer		
87742	,		
87743	und		
87744	ihr	11741	(mention_id=11670|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
87745	schaudert		
87746	,		
87747	da		
87748	sie	11742	(mention_id=11671|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
87749	hineintritt		
87750	;		
87751	es		
87752	war		
87753	schon		
87754	ganz		
87755	ausgeräumt		
87756	,		
87757	nur		
87758	die		
87759	leeren		
87760	Wände		
87761	standen		
87762	da		
87763	.		
87764	Es		
87765	erschien		
87766	so		
87767	weitläufig		
87768	als		
87769	unerfreulich		
87770	.		
87771	Man		
87772	hatte		
87773	alles		
87774	weggetragen		
87775	,		
87776	nur		
87777	das		
87778	Köfferchen		
87779	,		
87780	unschlüssig		
87781	,		
87782	wo		
87783	man		
87784	es		
87785	hinstellen		
87786	sollte		
87787	,		
87788	in		
87789	der		
87790	Mitte		
87791	des		
87792	Zimmers		
87793	stehengelassen		
87794	.		
87795	Ottilie	11743	(mention_id=11672|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
87796	lag		
87797	auf		
87798	dem		
87799	Boden		
87800	,		
87801	Arm		
87802	und		
87803	Haupt		
87804	über		
87805	den		
87806	Koffer		
87807	gestreckt		
87808	.		
87809	Charlotte	11744	(mention_id=11673|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
87810	bemüht		
87811	sich	11745	(mention_id=11674|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
87812	um		
87813	sie	11746	(mention_id=11675|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
87814	,		
87815	fragt		
87816	,		
87817	was		
87818	vorgegangen		
87819	,		
87820	und		
87821	erhält		
87822	keine		
87823	Antwort		
87824	.		
87825	Sie	11747	(mention_id=11676|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
87826	läßt		
87827	ihr	11748	(mention_id=11677|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
87828	Mädchen	11749	(mention_id=11678|references=(entity=(entity_id=entity_0439|fullname=Charlottes Mädchen|gender=f)))
87829	,		
87830	das	11750	(mention_id=11679|references=(entity=(entity_id=entity_0439|fullname=Charlottes Mädchen|gender=f)))
87831	mit		
87832	Erquickungen		
87833	kommt		
87834	,		
87835	bei		
87836	Ottilien	11751	(mention_id=11680|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
87837	und		
87838	eilt		
87839	zu		
87840	Eduarden	11752	(mention_id=11681|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
87841	.		
87842	Sie	11753	(mention_id=11682|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
87843	findet		
87844	ihn	11754	(mention_id=11683|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
87845	im		
87846	Saal		
87847	;		
87848	auch		
87849	er	11755	(mention_id=11684|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
87850	belehrt		
