i	token	mention	gold
81072	Vierzehntes		
81073	Kapitel		
81074	Sie	10653	(mention_id=10566|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
81075	eilt		
81076	nach		
81077	dem		
81078	neuen		
81079	Gebäude		
81080	,		
81081	sie	10654	(mention_id=10567|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
81082	ruft		
81083	den		
81084	Chirurgus	10655	(mention_id=10568|references=(entity=(entity_id=entity_0158|fullname=Chirurgus|gender=m)))
81085	hervor		
81086	,		
81087	sie	10656	(mention_id=10569|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
81088	übergibt		
81089	ihm	10657	(mention_id=10570|references=(entity=(entity_id=entity_0158|fullname=Chirurgus|gender=m)))
81090	das		
81091	Kind	10658	(mention_id=10571|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
81092	.		
81093	Der		
81094	auf		
81095	alles		
81096	gefaßte		
81097	Mann	10659	(mention_id=10572|references=(entity=(entity_id=entity_0158|fullname=Chirurgus|gender=m)))
81098	behandelt		
81099	den		
81100	zarten		
81101	Leichnam	10660	(mention_id=10573|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
81102	stufenweise		
81103	nach		
81104	gewohnter		
81105	Art		
81106	.		
81107	Ottilie	10661	(mention_id=10574|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
81108	steht		
81109	ihm	10662	(mention_id=10575|references=(entity=(entity_id=entity_0158|fullname=Chirurgus|gender=m)))
81110	in		
81111	allem		
81112	bei		
81113	;		
81114	sie	10663	(mention_id=10576|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
81115	schafft		
81116	,		
81117	sie	10664	(mention_id=10577|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
81118	bringt		
81119	,		
81120	sie	10665	(mention_id=10578|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
81121	sorgt		
81122	,		
81123	zwar		
81124	wie		
81125	in		
81126	einer		
81127	andern		
81128	Welt		
81129	wandelnd		
81130	,		
81131	denn		
81132	das		
81133	höchste		
81134	Unglück		
81135	wie		
81136	das		
81137	höchste		
81138	Glück		
81139	verändert		
81140	die		
81141	Ansicht		
81142	aller		
81143	Gegenstände		
81144	;		
81145	und		
81146	nur		
81147	,		
81148	als		
81149	nach		
81150	allen		
81151	durch		
81152	gegangenen		
81153	Versuchen		
81154	der		
81155	wackere		
81156	Mann	10666	(mention_id=10579|references=(entity=(entity_id=entity_0158|fullname=Chirurgus|gender=m)))
81157	den		
81158	Kopf		
81159	schüttelt		
81160	,		
81161	auf		
81162	ihre	10667	(mention_id=10580|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
81163	hoffnungsvollen		
81164	Fragen		
81165	erst		
81166	schweigend		
81167	,		
81168	dann		
81169	mit		
81170	einem		
81171	leisen		
81172	Nein		
81173	antwortet		
81174	,		
81175	verläßt		
81176	sie	10668	(mention_id=10581|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
81177	das		
81178	Schlafzimmer		
81179	Charlottens	10669	(mention_id=10582|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
81180	,		
81181	worin		
81182	dies		
81183	alles		
81184	geschehen		
81185	,		
81186	und		
81187	kaum		
81188	hat		
81189	sie	10670	(mention_id=10583|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
81190	das		
81191	Wohnzimmer		
81192	betreten		
81193	,		
81194	so		
81195	fällt		
81196	sie	10671	(mention_id=10584|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
81197	,		
81198	ohne		
81199	den		
81200	Sofa		
81201	erreichen		
81202	zu		
81203	können		
81204	,		
81205	erschöpft		
81206	aufs		
81207	Angesicht		
81208	über		
81209	den		
81210	Teppich		
81211	hin		
