i	token	mention	gold
89617	Achtzehntes		
89618	Kapitel		
89619	Das		
89620	Bedeutendste		
89621	jedoch		
89622	,		
89623	was		
89624	die		
89625	Freunde	12024	(mention_id=11955|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)),(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))
89626	mit		
89627	stiller		
89628	Aufmerksamkeit		
89629	beobachteten		
89630	,		
89631	war		
89632	,		
89633	daß		
89634	Ottilie	12025	(mention_id=11956|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
89635	den		
89636	Koffer		
89637	zum		
89638	erstenmal		
89639	ausgepackt		
89640	und		
89641	daraus		
89642	verschiedenes		
89643	gewählt		
89644	und		
89645	abgeschnitten		
89646	hatte		
89647	,		
89648	was		
89649	zu		
89650	einem		
89651	einzigen		
89652	,		
89653	aber		
89654	ganzen		
89655	und		
89656	vollen		
89657	Anzug		
89658	hinreichte		
89659	.		
89660	Als		
89661	sie	12026	(mention_id=11957|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
89662	das		
89663	übrige		
89664	mit		
89665	Beihülfe		
89666	Nannys	12027	(mention_id=11958|references=(entity=(entity_id=entity_0183|fullname=Nanny|gender=f)))
89667	wieder		
89668	einpacken		
89669	wollte		
89670	,		
89671	konnte		
89672	sie	12028	(mention_id=11959|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
89673	kaum		
89674	damit		
89675	zustande		
89676	kommen		
89677	;		
89678	der		
89679	Raum		
89680	war		
89681	übervoll		
89682	,		
89683	obgleich		
89684	schon		
89685	ein		
89686	Teil		
89687	herausgenommen		
89688	war		
89689	.		
89690	Das		
89691	junge		
89692	habgierige		
89693	Mädchen	12029	(mention_id=11960|references=(entity=(entity_id=entity_0183|fullname=Nanny|gender=f)))
89694	konnte		
89695	sich	12030	(mention_id=11961|references=(entity=(entity_id=entity_0183|fullname=Nanny|gender=f)))
89696	nicht		
89697	satt		
89698	sehen		
89699	,		
89700	besonders		
89701	da		
89702	sie	12031	(mention_id=11962|references=(entity=(entity_id=entity_0183|fullname=Nanny|gender=f)))
89703	auch		
89704	für		
89705	alle		
89706	kleineren		
89707	Stücke		
89708	des		
89709	Anzugs		
89710	gesorgt		
89711	fand		
89712	.		
89713	Schuhe		
89714	,		
89715	Strümpfe		
89716	,		
89717	Strumpfbänder		
89718	mit		
89719	Devisen		
89720	,		
89721	Handschuhe		
89722	und		
89723	so		
89724	manches		
89725	andere		
89726	war		
89727	noch		
89728	übrig		
89729	.		
89730	Sie	12032	(mention_id=11963|references=(entity=(entity_id=entity_0183|fullname=Nanny|gender=f)))
89731	bat		
89732	Ottilien	12033	(mention_id=11964|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
89733	,		
89734	ihr	12034	(mention_id=11965|references=(entity=(entity_id=entity_0183|fullname=Nanny|gender=f)))
89735	nur		
89736	etwas		
89737	davon		
89738	zu		
89739	schenken		
89740	.		
89741	Diese	12035	(mention_id=11966|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
89742	verweigerte		
89743	es		
89744	,		
89745	zog		
89746	aber		
