i	token	mention	gold
34343	Vierzehntes		
34344	Kapitel		
34345	Von		
34346	dem		
34347	Grafen	4522	(mention_id=4473|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))
34348	war		
34349	indessen		
34350	ein		
34351	Brief		
34352	an		
34353	den		
34354	Hauptmann	4523	(mention_id=4474|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
34355	angekommen		
34356	,		
34357	und		
34358	zwar		
34359	ein		
34360	doppelter		
34361	,		
34362	einer		
34363	zum		
34364	Vorzeigen		
34365	,		
34366	der		
34367	sehr		
34368	schöne		
34369	Aussichten		
34370	in		
34371	die		
34372	Ferne		
34373	darwies		
34374	;		
34375	der		
34376	andre		
34377	hingegen		
34378	,		
34379	der		
34380	ein		
34381	entschiedenes		
34382	Anerbieten		
34383	für		
34384	die		
34385	Gegenwart		
34386	enthielt		
34387	,		
34388	eine		
34389	bedeutende		
34390	Hof-		
34391	und		
34392	Geschäftsstelle		
34393	,		
34394	den		
34395	Charakter		
34396	als		
34397	Major		(mention_id=4475|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
34398	,		
34399	ansehnlichen		
34400	Gehalt		
34401	und		
34402	andre		
34403	Vorteile		
34404	,		
34405	sollte		
34406	wegen		
34407	verschiedener		
34408	Nebenumstände		
34409	noch		
34410	geheimgehalten		
34411	werden		
34412	.		
34413	Auch		
34414	unterrichtete		
34415	der		
34416	Hauptmann	4524	(mention_id=4476|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
34417	seine	4525	(mention_id=4477|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
34418	Freunde	4526	(mention_id=4478|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
34419	nur		
34420	von		
34421	jenen		
34422	Hoffnungen		
34423	und		
34424	verbarg		
34425	,		
34426	was		
34427	so		
34428	nahe		
34429	bevorstand		
34430	.		
34431	Indessen		
34432	setzte		
34433	er	4527	(mention_id=4479|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
34434	die		
34435	gegenwärtigen		
34436	Geschäfte		
34437	lebhaft		
34438	fort		
34439	und		
34440	machte		
34441	in		
34442	der		
34443	Stille		
34444	Einrichtungen		
34445	,		
34446	wie		
34447	alles		
34448	in		
34449	seiner	4528	(mention_id=4480|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
34450	Abwesenheit		
34451	ungehinderten		
34452	Fortgang		
34453	haben		
34454	könnte		
34455	.		
34456	Es		
34457	ist		
34458	ihm	4529	(mention_id=4481|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
34459	nun		
34460	selbst		
34461	daran		
34462	gelegen		
34463	,		
34464	daß		
34465	für		
34466	manches		
34467	ein		
34468	Termin		
34469	bestimmt		
34470	werde		
34471	,		
34472	daß		
34473	Ottiliens	4530	(mention_id=4482|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
34474	Geburtstag		
34475	manches		
34476	beschleunige		
34477	.		
34478	Nun		
34479	wirken		
34480	die		
34481	beiden		
34482	Freunde	4531	(mention_id=4483|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
34483	,		
34484	obschon		
34485	ohne		
34486	ausdrückliches		
34487	Einverständnis		
34488	,		
34489	gern		
34490	zusammen		
34491	.		
34492	Eduard	4532	(mention_id=4484|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
34493	ist		
34494	nun		
34495	recht		
34496	zufrieden		
34497	,		
34498	daß		
34499	man		
34500	durch		
34501	das		
34502	Vorauserheben		
34503	der		
34504	Gelder		
34505	die		
34506	Kasse		
34507	verstärkt		
34508	hat		
34509	;		
34510	die		
34511	ganze		
34512	Anstalt		
34513	rückt		
34514	auf		
34515	das		
34516	rascheste		
34517	vorwärts		
34518	.		
34519	Die		
34520	drei		
34521	Teiche		
34522	in		
34523	einen		
34524	See		
34525	zu		
34526	verwandeln		
34527	,		
34528	hätte		
34529	jetzt		
34530	der		
