i	token	mention	gold
61319	Siebentes		
61320	Kapitel		
61321	Insofern		
61322	der		
61323	Architekt	8039	(mention_id=7976|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
61324	seinen	8040	(mention_id=7977|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
61325	Gönnerinnen	8041	(mention_id=7978|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
61326	das		
61327	Beste		
61328	wünschte		
61329	,		
61330	war		
61331	es		
61332	ihm	8042	(mention_id=7979|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
61333	angenehm		
61334	,		
61335	da		
61336	er	8043	(mention_id=7980|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
61337	doch		
61338	endlich		
61339	scheiden		
61340	mußte		
61341	,		
61342	sie	8044	(mention_id=7981|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
61343	in		
61344	der		
61345	guten		
61346	Gesellschaft		
61347	des		
61348	schätzbaren		
61349	Gehülfen	8045	(mention_id=7982|references=(entity=(entity_id=entity_0037|fullname=Gehülfe|gender=m)))
61350	zu		
61351	wissen		
61352	;		
61353	indem		
61354	er	8046	(mention_id=7983|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
61355	jedoch		
61356	ihre	8047	(mention_id=7984|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
61357	Gunst		
61358	auf		
61359	sich	8048	(mention_id=7985|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
61360	selbst		
61361	bezog		
61362	,		
61363	empfand		
61364	er	8049	(mention_id=7986|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
61365	es		
61366	einigermaßen		
61367	schmerzhaft		
61368	,		
61369	sich	8050	(mention_id=7987|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
61370	so		
61371	bald		
61372	und		
61373	,		
61374	wie		
61375	es		
61376	seiner	8051	(mention_id=7988|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
61377	Bescheidenheit		
61378	dünken		
61379	mochte		
61380	,		
61381	so		
61382	gut		
61383	,		
61384	ja		
61385	vollkommen		
61386	ersetzt		
61387	zu		
61388	sehen		
61389	.		
61390	Er	8052	(mention_id=7989|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
61391	hatte		
61392	noch		
61393	immer		
61394	gezaudert		
61395	,		
61396	nun		
61397	aber		
61398	drängte		
61399	es		
