i	token	mention	gold
58639	Sechstes		
58640	Kapitel		
58641	Die		
58642	große		
58643	Unruhe		
58644	,		
58645	welche		
58646	Charlotten	7685	(mention_id=7623|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
58647	durch		
58648	diesen		
58649	Besuch		
58650	erwuchs		
58651	,		
58652	ward		
58653	ihr	7686	(mention_id=7624|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
58654	dadurch		
58655	vergütet		
58656	,		
58657	daß		
58658	sie	7687	(mention_id=7625|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
58659	ihre	7688	(mention_id=7626|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
58660	Tochter	7689	(mention_id=7627|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
58661	völlig		
58662	begreifen		
58663	lernte		
58664	,		
58665	worin		
58666	ihr	7690	(mention_id=7628|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
58667	die		
58668	Bekanntschaft		
58669	mit		
58670	der		
58671	Welt		
58672	sehr		
58673	zu		
58674	Hülfe		
58675	kam		
58676	.		
58677	Es		
58678	war		
58679	nicht		
58680	zum		
58681	erstenmal		
58682	,		
58683	daß		
58684	ihr	7691	(mention_id=7629|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
58685	ein		
58686	so		
58687	seltsamer		
58688	Charakter	7692	(mention_id=7630|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
58689	begegnete		
58690	,		
58691	ob		
58692	er	7693	(mention_id=7631|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
58693	ihr	7694	(mention_id=7632|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
58694	gleich		
58695	noch		
58696	niemals		
58697	auf		
58698	dieser		
58699	Höhe		
58700	erschien		
58701	.		
58702	Und		
58703	doch		
58704	hatte		
58705	sie	7695	(mention_id=7633|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
58706	aus		
58707	der		
58708	Erfahrung		
58709	,		
58710	daß		
58711	solche		
58712	Personen	7696	(mention_id=7634|references=(entity=(entity_id=generic_0704|fullname=Personen mit seltsamem Charakter|gender=u|specialcase_entity=generic)))
58713	,		
58714	durchs		
58715	Leben		
58716	,		
58717	durch		
58718	mancherlei		
58719	Ereignisse		
58720	,		
58721	durch		
58722	elterliche		
58723	Verhältnisse		
58724	gebildet		
58725	,		
58726	eine		
58727	sehr		
58728	angenehme		
58729	und		
58730	liebenswürdige		
58731	Reife		
58732	erlangen		
58733	können		
58734	,		
58735	indem		
58736	die		
58737	Selbstigkeit		
58738	gemildert		
58739	wird		
58740	und		
58741	die		
58742	schwärmende		
58743	Tätigkeit		
58744	eine		
58745	entschiedene		
58746	Richtung		
58747	erhält		
58748	.		
58749	Charlotte	7697	(mention_id=7635|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
58750	ließ		
58751	als		
58752	Mutter	7698	(mention_id=7636|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
58753	sich	7699	(mention_id=7637|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
58754	um		
58755	desto		
58756	eher		
58757	eine		
58758	für		
58759	andere	7700	
58760	vielleicht		
58761	unangenehme		
58762	Erscheinung		
58763	gefallen		
58764	,		
58765	als		
58766	es		
58767	Eltern	7701	(mention_id=7638|references=(entity=(entity_id=generic_0705|fullname=Eltern|gender=u|specialcase_entity=generic)))
58768	wohl		
58769	geziemt		
58770	,		
58771	da		
58772	zu		
58773	hoffen		
58774	,		
58775	wo		
58776	Fremde	7702	(mention_id=7639|references=(entity=(entity_id=generic_0706|fullname=Fremde|gender=u|specialcase_entity=generic)))
58777	nur		
58778	zu		
58779	genießen		
58780	wünschen		
58781	oder		
58782	wenigstens		
58783	nicht		
58784	belästigt		
58785	sein		
58786	wollen		
58787	.		
58788	Auf		
58789	eine		
58790	eigne		
58791	und		
58792	unerwartete		
58793	Weise		
58794	jedoch		
58795	sollte		
58796	Charlotte	7703	(mention_id=7640|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
58797	nach		
58798	ihrer	7704	(mention_id=7641|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
58799	Tochter	7705	(mention_id=7642|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
58800	Abreise		
58801	getroffen		
58802	werden		
58803	,		
58804	indem		
58805	diese	7706	(mention_id=7643|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
58806	nicht		
58807	sowohl		
58808	durch		
58809	das		
58810	Tadelnswerte		
58811	in		
58812	ihrem	7707	(mention_id=7644|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
58813	Betragen		
58814	als		
58815	durch		
58816	das		
58817	,		
58818	was		
58819	man		
58820	daran		
58821	lobenswürdig		
58822	hätte		
58823	finden		
58824	können		
58825	,		
58826	eine		
58827	üble		
58828	Nachrede		
58829	hinter		
58830	sich	7708	(mention_id=7645|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
58831	gelassen		
58832	hatte		
58833	.		
58834	Luciane	7709	(mention_id=7646|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
58835	schien		
58836	sichs	7710	(mention_id=7647|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
58837	zum		
58838	Gesetz		
58839	gemacht		
58840	zu		
58841	haben		
58842	,		
58843	nicht		
58844	allein		
58845	mit		
58846	den		
58847	Fröhlichen	7711	(mention_id=7648|references=(entity=(entity_id=generic_0707|fullname=Fröhliche Personen|gender=u|specialcase_entity=generic)))
58848	fröhlich		
58849	,		
58850	sondern		
58851	auch		
58852	mit		
58853	den		
58854	Traurigen	7712	(mention_id=7649|references=(entity=(entity_id=generic_0709|fullname=Traurige Personen|gender=u|specialcase_entity=generic)))
58855	traurig		
58856	zu		
58857	sein		
58858	und		
58859	,		
58860	um		
58861	den		
58862	Geist		
58863	des		
58864	Widerspruchs		
58865	recht		
58866	zu		
58867	üben		
58868	,		
58869	manchmal		
58870	die		
58871	Fröhlichen	7713	(mention_id=7650|references=(entity=(entity_id=generic_0708|fullname=Fröhliche Personen|gender=u|specialcase_entity=generic)))
58872	verdrießlich		
58873	und		
58874	die		
58875	Traurigen	7714	(mention_id=7651|references=(entity=(entity_id=generic_0710|fullname=Traurige Personen|gender=u|specialcase_entity=generic)))
58876	heiter		
58877	zu		
58878	machen		
58879	.		
58880	In		
58881	allen		
58882	Familien	7715	(mention_id=7652|references=(entity=(entity_id=entity_0345|fullname=Von Luciane besuchte Familien|gender=u|members=entity_0331|all_members_given=False|specialcase_entity=group)))
58883	,		
58884	wo		
58885	sie	7716	(mention_id=7653|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
58886	hinkam		
58887	,		
58888	erkundigte		
58889	sie	7717	(mention_id=7654|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
58890	sich	7718	(mention_id=7655|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
58891	nach		
58892	den		
58893	Kranken	7719	(mention_id=7656|references=(entity=(entity_id=generic_0711|fullname=Kranke Personen|gender=u|specialcase_entity=generic)))
58894	und		
58895	Schwachen	7720	(mention_id=7657|references=(entity=(entity_id=generic_0716|fullname=Schwache Personen|gender=u|specialcase_entity=generic)))
58896	,		
58897	die	7721	(mention_id=7658|references=(entity=(entity_id=generic_0712|fullname=Kranke Personen|gender=u|specialcase_entity=generic)),(entity=(entity_id=generic_0717|fullname=Schwache Personen|gender=u|specialcase_entity=generic)))
58898	nicht		
58899	in		
58900	Gesellschaft		
58901	erscheinen		
58902	konnten		
58903	.		
58904	Sie	7722	(mention_id=7659|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
58905	besuchte		
58906	sie	7723	(mention_id=7660|references=(entity=(entity_id=generic_0718|fullname=Schwache Personen|gender=u|specialcase_entity=generic)),(entity=(entity_id=generic_0713|fullname=Kranke Personen|gender=u|specialcase_entity=generic)))
58907	auf		
58908	ihren	7724	(mention_id=7661|references=(entity=(entity_id=generic_0719|fullname=Schwache Personen|gender=u|specialcase_entity=generic)),(entity=(entity_id=generic_0714|fullname=Kranke Personen|gender=u|specialcase_entity=generic)))
58909	Zimmern		
58910	,		
58911	machte		
58912	den		
58913	Arzt	7725	(mention_id=7662|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)|specialcase_reference=figurative))
58914	und		
58915	drang		
58916	einem		
