i	token	mention	gold
59633	Achtzehntes		
59634	Kapitel		
59635	.		
59636	Schon		
59637	am		
59638	nächsten		
59639	Abend		
59640	konnte		
59641	Schneckenkaschper	9392	(mention_id=9322|references=(entity=(entity_id=entity_0006|fullname=Kaspar|gender=m)))
59642	auf		
59643	dem		
59644	Abtshofe		
59645	melden		
59646	,		
59647	daß		
59648	der		
59649	Fremde	9393	(mention_id=9323|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59650	im		
59651	Gasthause		
59652	zur		
59653	goldenen		
59654	Traube		
59655	wohnte		
59656	,		
59657	in		
59658	das		
59659	er	9394	(mention_id=9324|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59660	auch		
59661	soeben		
59662	seinen	9395	(mention_id=9325|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59663	Großvater	9396	(mention_id=9326|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59664	hätte		
59665	hineingehen		
59666	sehen		
59667	.		
59668	»		
59669	Natürlich		
59670	wieder		
59671	Hammichel	9397	(mention_id=9327|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59672	,		
59673	der	9398	(mention_id=9328|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59674	sich	9399	(mention_id=9329|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59675	dem		
59676	Abgesandten	9400	(mention_id=9330|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59677	sofort		
59678	als		
59679	Bundesgenosse	9401	(mention_id=9331|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59680	zur		
59681	Verfügung		
59682	stellt		
59683	,		
59684	«		
59685	sprach		
59686	der		
59687	Bürgermeister	9402	(mention_id=9332|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
59688	.		
59689	Die		
59690	beiden		
59691	Mädchen	9403	(mention_id=9333|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)),(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
59692	waren		
59693	nicht		
59694	zugegen		
59695	,		
59696	wohl		
59697	aber		
59698	Madlen	9404	(mention_id=9334|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
59699	,		
59700	die	9405	(mention_id=9335|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
59701	nun		
59702	sagte		
59703	:		
59704	»		
59705	Wie		
59706	mögen		
59707	sich	9406	(mention_id=9336|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59708	diese		
59709	zwei		
