i	token	mention	gold
9	Erstes		
10	Kapitel		
11	Eduard	2	(mention_id=1|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
12	–		
13	so		
14	nennen		
15	wir	3	(mention_id=2|references=(entity=(entity_id=entity_0016|fullname=Erzählinstanz|gender=u)))
16	einen		
17	reichen		
18	Baron	4	(mention_id=3|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
19	im		
20	besten		
21	Mannesalter		
22	–		
23	Eduard	5	(mention_id=4|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
24	hatte		
25	in		
26	seiner	6	(mention_id=5|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
27	Baumschule		
28	die		
29	schönste		
30	Stunde		
31	eines		
32	Aprilnachmittags		
33	zugebracht		
34	,		
35	um		
36	frisch		
37	erhaltene		
38	Pfropfreiser		
39	auf		
40	junge		
41	Stämme		
42	zu		
43	bringen		
44	.		
45	Sein	7	(mention_id=6|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
46	Geschäft		
47	war		
48	eben		
49	vollendet		
50	;		
51	er	8	(mention_id=7|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
52	legte		
53	die		
54	Gerätschaften		
55	in		
56	das		
57	Futteral		
58	zusammen		
59	und		
60	betrachtete		
61	seine	9	(mention_id=8|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
62	Arbeit		
63	mit		
64	Vergnügen		
65	,		
66	als		
67	der		
68	Gärtner	10	(mention_id=9|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
69	hinzutrat		
70	und		
71	sich	11	(mention_id=10|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
72	an		
73	dem		
74	teilnehmenden		
75	Fleiße		
76	des		
77	Herrn	12	(mention_id=11|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
78	ergetzte		
79	.		
80	»		
81	Hast		
82	du	13	(mention_id=12|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
83	meine	14	
84	Frau	15	(mention_id=13|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
85	nicht		
86	gesehen		
87	?		
88	«		
89	fragte		
90	Eduard	16	(mention_id=14|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
91	,		
92	indem		
93	er	17	(mention_id=15|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
94	sich	18	(mention_id=16|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
95	weiterzugehen		
96	anschickte		
97	.		
98	»		
99	Drüben		
100	in		
101	den		
102	neuen		
103	Anlagen		
104	«		
105	,		
106	versetzte		
107	der		
108	Gärtner	19	(mention_id=17|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
109	.		
110	»		
111	Die		
112	Mooshütte		
113	wird		
114	heute		
115	fertig		
116	,		
117	die		
118	sie	20	(mention_id=18|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
119	an		
120	der		
