i	token	mention	gold
179121	Zweites		
179122	Kapitel		
179123	.		
179124	Nun		
179125	,		
179126	mein	20864	
179127	Kind	20865	(mention_id=21206|references=(entity=(entity_id=entity_0004|fullname=Malvine von Milden|gender=f)))
179128	,		
179129	wie		
179130	nimmst		
179131	du	20866	(mention_id=21207|references=(entity=(entity_id=entity_0004|fullname=Malvine von Milden|gender=f)))
179132	dich	20867	(mention_id=21208|references=(entity=(entity_id=entity_0004|fullname=Malvine von Milden|gender=f)))
179133	?		
179134	Kennst		
179135	du	20868	(mention_id=21209|references=(entity=(entity_id=entity_0004|fullname=Malvine von Milden|gender=f)))
179136	den		
179137	Herrn	20869	(mention_id=21210|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
179138	Baron	20869	(mention_id=21210|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
179139	—		
179140	den		
179141	Herrn	20870	(mention_id=21211|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
179142	Doctor	20870	(mention_id=21211|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
179143	,		
179144	wollt'		
179145	ich	20871	(mention_id=21212|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
179146	sagen		
179147	,		
179148	nicht		
179149	mehr		
179150	?		
179151	Die		
179152	kleine		
179153	Malwine	20872	(mention_id=21213|references=(entity=(entity_id=entity_0004|fullname=Malvine von Milden|gender=f)))
179154	drückte		
179155	sich	20873	(mention_id=21214|references=(entity=(entity_id=entity_0004|fullname=Malvine von Milden|gender=f)))
179156	scheu		
179157	in		
179158	den		
179159	Winkel		
179160	von		
179161	Wand		
179162	und		
179163	Sopha		
179164	und		
179165	schüttelte		
179166	den		
179167	Kopf		
179168	.		
179169	Ist		
179170	das		
179171	nicht		
179172	derselbe		
179173	Herr	20874	(mention_id=21215|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
