i	token	mention	gold
53920	Fünftes		
53921	Kapitel		
53922	So		
53923	peitschte		
53924	Luciane	7075	(mention_id=7022|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
53925	den		
53926	Lebensrausch		
53927	im		
53928	geselligen		
53929	Strudel		
53930	immer		
53931	vor		
53932	sich	7076	(mention_id=7023|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
53933	her		
53934	.		
53935	Ihr	7077	(mention_id=7024|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
53936	Hofstaat		(mention_id=7025|references=(entity=(entity_id=entity_0228|fullname=Lucianes Gesellschaft|gender=u|members=entity_0143,entity_0224|all_members_given=False|specialcase_entity=group)))
53937	vermehrte		
53938	sich		(mention_id=7026|references=(entity=(entity_id=entity_0228|fullname=Lucianes Gesellschaft|gender=u|members=entity_0143,entity_0224|all_members_given=False|specialcase_entity=group)))
53939	täglich		
53940	,		
53941	teils		
53942	weil		
53943	ihr	7078	(mention_id=7027|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
53944	Treiben		
53945	so		
53946	manchen		(mention_id=7028|references=(entity=(entity_id=entity_0228|fullname=Lucianes Gesellschaft|gender=u|members=entity_0143,entity_0224|all_members_given=False|specialcase_entity=group)))
53947	erregte		
53948	und		
53949	anzog		
53950	,		
53951	teils		
53952	weil		
53953	sie	7079	(mention_id=7029|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
53954	sich	7080	(mention_id=7030|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
53955	andre	7081	
53956	durch		
53957	Gefälligkeit		
53958	und		
53959	Wohltun		
53960	zu		
53961	verbinden		
53962	wußte		
53963	.		
53964	Mitteilend		
53965	war		
53966	sie	7082	(mention_id=7031|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
53967	im		
53968	höchsten		
53969	Grade		
53970	;		
53971	denn		
53972	da		
53973	ihr	7083	(mention_id=7032|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
53974	durch		
53975	die		
53976	Neigung		
53977	der		
53978	Tante	7084	(mention_id=7033|references=(entity=(entity_id=entity_0143|fullname=Großtante|gender=f)))
53979	und		
53980	des		
53981	Bräutigams	7085	(mention_id=7034|references=(entity=(entity_id=entity_0224|fullname=Lucianes Bräutigam|gender=m)))
53982	soviel		
53983	Schönes		
53984	und		
53985	Köstliches		
53986	auf		
53987	einmal		
53988	zugeflossen		
53989	war		
53990	,		
53991	so		
53992	schien		
53993	sie	7086	(mention_id=7035|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
53994	nichts		
53995	Eigenes		
53996	zu		
53997	besitzen		
53998	und		
53999	den		
54000	Wert		
54001	der		
54002	Dinge		
54003	nicht		
54004	zu		
54005	kennen		
54006	,		
54007	die		
54008	sich		
54009	um		
54010	sie	7087	(mention_id=7036|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
54011	gehäuft		
54012	hatten		
54013	.		
54014	So		
54015	zauderte		
54016	sie	7088	(mention_id=7037|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
54017	nicht		
54018	einen		
54019	Augenblick		
54020	,		
54021	einen		
54022	kostbaren		
54023	Schal		
54024	abzunehmen		
54025	und		
54026	ihn		
54027	einem		
54028	Frauenzimmer	7089	(mention_id=7038|references=(entity=(entity_id=entity_0278|fullname=Frauenzimmer das Luciane zu ärmlich gekleidet scheint|gender=f)))
54029	umzuhängen		
54030	,		
54031	das	7090	(mention_id=7039|references=(entity=(entity_id=entity_0278|fullname=Frauenzimmer das Luciane zu ärmlich gekleidet scheint|gender=f)))
54032	ihr	7091	(mention_id=7040|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
54033	gegen		
54034	die		
54035	übrigen	7092	(mention_id=7041|references=(entity=(entity_id=entity_0321|fullname=übrige Gesellschaft|gender=u|specialcase_entity=group)))
54036	zu		
54037	ärmlich		
54038	gekleidet		
54039	schien		
54040	,		
54041	und		
54042	sie	7093	(mention_id=7042|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
54043	tat		
54044	das		
54045	auf		
54046	eine		
54047	so		
54048	neckische		
54049	,		
54050	geschickte		
54051	Weise		
54052	,		
54053	daß		
54054	niemand		
54055	eine		
54056	solche		
54057	Gabe		
54058	ablehnen		
54059	konnte		
54060	.		
54061	Einer	7094	(mention_id=7043|references=(entity=(entity_id=entity_0282|fullname=Einer aus Lucianes Gefolge|gender=m)))
54062	von		
54063	ihrem	7095	(mention_id=7044|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
