i	token	mention	gold
21536	Neuntes		
21537	Kapitel		
21538	Der		
21539	Geburtstag		
21540	war		
21541	herbeigekommen		
21542	und		
21543	alles		
21544	fertig		
21545	geworden		
21546	:		
21547	die		
21548	ganze		
21549	Mauer		
21550	,		
21551	die		
21552	den		
21553	Dorfweg		
21554	gegen		
21555	das		
21556	Wasser		
21557	zu		
21558	einfaßte		
21559	und		
21560	erhöhte		
21561	,		
21562	ebenso		
21563	der		
21564	Weg		
21565	an		
21566	der		
21567	Kirche		
21568	vorbei		
21569	,		
21570	wo		
21571	er		
21572	eine		
21573	Zeitlang		
21574	in		
21575	dem		
21576	von		
21577	Charlotten	2784	(mention_id=2735|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
21578	angelegten		
21579	Pfade		
21580	fortlief		
21581	,		
21582	sich		
21583	dann		
21584	die		
21585	Felsen		
21586	hinaufwärts		
21587	schlang		
21588	,		
21589	die		
21590	Mooshütte		
21591	links		
21592	über		
21593	sich		
21594	,		
21595	dann		
21596	nach		
21597	einer		
21598	völligen		
21599	Wendung		
21600	links		
21601	unter		
21602	sich		
21603	ließ		
21604	und		
21605	so		
21606	allmählich		
21607	auf		
21608	die		
21609	Höhe		
21610	gelangte		
21611	.		
21612	Es		
21613	hatte		
21614	sich		(mention_id=2736|references=(entity=(entity_id=entity_0087|fullname=Gesellschaft|gender=u|members=entity_0001,entity_0002,entity_0003,entity_0006,entity_0091,entity_0092,entity_0107|all_members_given=False|borderline_entity=members|specialcase_entity=group)))
21615	diesen		
21616	Tag		
21617	viel		
21618	Gesellschaft	2785	(mention_id=2737|references=(entity=(entity_id=entity_0087|fullname=Gesellschaft|gender=u|members=entity_0001,entity_0002,entity_0003,entity_0006,entity_0091,entity_0092,entity_0107|all_members_given=False|borderline_entity=members|specialcase_entity=group)))
21619	eingefunden		
21620	.		
21621	Man	2786	(mention_id=2738|references=(entity=(entity_id=entity_0087|fullname=Gesellschaft|gender=u|members=entity_0001,entity_0002,entity_0003,entity_0006,entity_0091,entity_0092,entity_0107|all_members_given=False|borderline_entity=members|specialcase_entity=group)))
21622	ging		
21623	zur		
21624	Kirche		
21625	,		
21626	wo		
21627	man		(mention_id=2739|references=(entity=(entity_id=entity_0087|fullname=Gesellschaft|gender=u|members=entity_0001,entity_0002,entity_0003,entity_0006,entity_0091,entity_0092,entity_0107|all_members_given=False|borderline_entity=members|specialcase_entity=group)))
21628	die		
21629	Gemeinde	2787	(mention_id=2740|references=(entity=(entity_id=entity_0102|fullname=Gemeinde|gender=u|members=entity_0090,entity_0101,entity_0109,entity_0110,entity_0111,entity_0112|all_members_given=False|specialcase_entity=group)))
21630	im		
21631	festlichen		
21632	Schmuck		
21633	versammelt		
21634	antraf		
21635	.		
21636	Nach		
21637	dem		
21638	Gottesdienste		
21639	zogen		
21640	die		
21641	Knaben	2788	(mention_id=2741|references=(entity=(entity_id=entity_0110|fullname=Knaben|gender=m|specialcase_entity=group)))
21642	,		
21643	Jünglinge	2789	(mention_id=2742|references=(entity=(entity_id=entity_0112|fullname=Jünglinge|gender=m|specialcase_entity=group)))
21644	und		
21645	Männer	2790	(mention_id=2743|references=(entity=(entity_id=entity_0108|fullname=Männer|gender=m|specialcase_entity=group)))
21646	,		
21647	wie		
21648	es		
21649	angeordnet		
21650	war		
21651	,		
21652	voraus		
21653	;		
21654	dann		
21655	kam		
21656	die		
21657	Herrschaft	2791	(mention_id=2744|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
21658	mit		
21659	ihrem	2792	(mention_id=2745|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
21660	Besuch	2793	(mention_id=2746|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
21661	und		
21662	Gefolge	2794	(mention_id=2747|references=(entity=(entity_id=entity_0106|fullname=Gefolge der Herrschaft|gender=u|specialcase_entity=group)))
21663	;		
21664	Mädchen	2795	(mention_id=2748|references=(entity=(entity_id=entity_0109|fullname=Mädchen|gender=f|specialcase_entity=group)))
21665	,		
21666	Jungfrauen	2796	(mention_id=2749|references=(entity=(entity_id=entity_0111|fullname=Jungfrauen|gender=f|specialcase_entity=group)))
21667	und		
21668	Frauen	2797	(mention_id=2750|references=(entity=(entity_id=entity_0101|fullname=Frauen|gender=f|specialcase_entity=group)))
21669	machten		
21670	den		
21671	Beschluß		
21672	.		
21673	Bei		
21674	der		
21675	Wendung		
21676	des		
21677	Weges		
21678	war		
21679	ein		
21680	erhöhter		
21681	Felsenplatz		
21682	eingerichtet		
21683	;		
21684	dort		
21685	ließ		
21686	der		
21687	Hauptmann	2798	(mention_id=2751|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
21688	Charlotten	2799	(mention_id=2752|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
21689	und		
21690	die		
21691	Gäste	2800	(mention_id=2753|references=(entity=(entity_id=entity_0092|fullname=Gäste|gender=u|members=entity_0119|all_members_given=False|specialcase_entity=group)))
21692	ausruhen		
21693	.		
21694	Hier		
21695	übersahen		
21696	sie	2801	(mention_id=2754|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0092|fullname=Gäste|gender=u|members=entity_0119|all_members_given=False|specialcase_entity=group)))
21697	den		
21698	ganzen		
21699	Weg		
21700	,		
21701	die		
21702	hinaufgeschrittene		
21703	Männerschar	2802	(mention_id=2755|references=(entity=(entity_id=entity_0090|fullname=Männerschar|gender=m|members=entity_0090,entity_0110,entity_0112|all_members_given=True|specialcase_entity=group)))
21704	,		
21705	die		
21706	nachwandelnden		
21707	Frauen	2803	(mention_id=2756|references=(entity=(entity_id=entity_0094|fullname=Frauenschar|gender=f|members=entity_0101,entity_0109,entity_0111|all_members_given=True|specialcase_entity=group)))
21708	,		
21709	welche	2804	(mention_id=2757|references=(entity=(entity_id=entity_0094|fullname=Frauenschar|gender=f|members=entity_0101,entity_0109,entity_0111|all_members_given=True|specialcase_entity=group)))
21710	nun		
21711	vorbeizogen		
21712	.		
21713	Es		
21714	war		
21715	bei		
21716	dem		
21717	herrlichen		
21718	Wetter		
21719	ein		
21720	wunderschöner		
21721	Anblick		
21722	.		
21723	Charlotte	2805	(mention_id=2758|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
21724	fühlte		
21725	sich	2806	(mention_id=2759|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
21726	überrascht		
21727	,		
