i	token	mention	gold
76296	Zwölftes		
76297	Kapitel		
76298	Der		
76299	Hauptzweck		
76300	des		
76301	Feldzugs		
76302	war		
76303	erreicht		
76304	und		
76305	Eduard	9955	(mention_id=9867|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76306	,		
76307	mit		
76308	Ehrenzeichen		
76309	geschmückt		
76310	,		
76311	rühmlich		
76312	entlassen		
76313	.		
76314	Er	9956	(mention_id=9868|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76315	begab		
76316	sich	9957	(mention_id=9869|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76317	sogleich		
76318	wieder		
76319	auf		
76320	jenes		
76321	kleine		
76322	Gut		
76323	,		
76324	wo		
76325	er	9958	(mention_id=9870|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76326	genaue		
76327	Nachrichten		
76328	von		
76329	den		
76330	Seinigen	9959	(mention_id=9871|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)),(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
76331	fand		
76332	,		
76333	die	9960	(mention_id=9872|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
76334	er	9961	(mention_id=9873|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76335	,		
76336	ohne		
76337	daß		
76338	sie	9962	(mention_id=9874|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
76339	es		
76340	bemerkten		
76341	und		
76342	wußten		
76343	,		
76344	scharf		
76345	hatte		
76346	beobachten		
76347	lassen		
76348	.		
76349	Sein	9963	(mention_id=9875|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76350	stiller		
76351	Aufenthalt		
76352	blickte		
76353	ihm	9964	(mention_id=9876|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76354	aufs		
76355	freundlichste		
76356	entgegen		
76357	;		
76358	denn		
76359	man		
76360	hatte		
76361	indessen		
76362	nach		
76363	seiner	9965	(mention_id=9877|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76364	Anordnung		
76365	manches		
76366	eingerichtet		
76367	,		
76368	gebessert		
76369	und		
76370	gefördert		
76371	,		
76372	so		
76373	daß		
76374	die		
76375	Anlagen		
76376	und		
76377	Umgebungen		
76378	,		
76379	was		
76380	ihnen		
76381	an		
76382	Weite		
76383	und		
76384	Breite		
76385	fehlte		
76386	,		
76387	durch		
76388	das		
76389	Innere		
76390	und		
76391	zunächst		
76392	Genießbare		
76393	ersetzten		
76394	.		
76395	Eduard	9966	(mention_id=9878|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76396	,		
76397	durch		
76398	einen		
76399	raschen		
76400	Lebensgang		
76401	an		
76402	entschiedenere		
76403	Schritte		
76404	gewöhnt		
76405	,		
76406	nahm		
76407	sich	9967	(mention_id=9879|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76408	nunmehr		
76409	vor		
76410	,		
76411	dasjenige		
76412	auszuführen		
76413	,		
76414	was		
76415	er	9968	(mention_id=9880|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76416	lange		
76417	genug		
76418	zu		
76419	überdenken		
76420	Zeit		
76421	gehabt		
76422	hatte		
76423	.		
76424	Vor		
76425	allen		
76426	Dingen		
76427	berief		
76428	er	9969	(mention_id=9881|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76429	den		
76430	Major	9970	(mention_id=9882|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76431	.		
76432	Die		
76433	Freude		
76434	des		
76435	Wiedersehens		
76436	war		
76437	groß		
76438	.		
76439	Jugendfreundschaften		(mention_id=9883|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76440	wie		
76441	Blutsverwandtschaften		
76442	haben		
76443	den		
76444	bedeutenden		
76445	Vorteil		
76446	,		
76447	daß		
76448	ihnen		
76449	Irrungen		
76450	und		
76451	Mißverständnisse		
76452	,		
76453	von		
76454	welcher		
76455	Art		
76456	sie		
76457	auch		
76458	seien		
76459	,		
76460	niemals		
76461	von		
76462	Grund		
76463	aus		
76464	schaden		
76465	und		
76466	die		
76467	alten		
76468	Verhältnisse		
76469	sich		
76470	nach		
76471	einiger		
76472	Zeit		
76473	wiederherstellen		
76474	.		
76475	Zum		
76476	frohen		
76477	Empfang		
76478	erkundigte		
76479	sich	9971	(mention_id=9884|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76480	Eduard	9972	(mention_id=9885|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76481	nach		
76482	dem		
76483	Zustande		
76484	des		
76485	Freundes	9973	(mention_id=9886|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76486	und		
76487	vernahm		
76488	,		
76489	wie		
76490	voll		
76491	kommen		
76492	nach		
76493	seinen	9974	(mention_id=9887|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76494	Wünschen		
76495	ihn	9975	(mention_id=9888|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76496	das		
76497	Glück		
76498	begünstigt		
76499	habe		
76500	.		
76501	Halb		
76502	scherzend		
76503	vertraulich		
76504	fragte		
76505	Eduard	9976	(mention_id=9889|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76506	sodann		
76507	,		
76508	ob		
76509	nicht		
76510	auch		
76511	eine		
76512	schöne		
76513	Verbindung		
76514	im		
76515	Werke		
76516	sei		
76517	.		
76518	Der		
76519	Freund	9977	(mention_id=9890|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76520	verneinte		
76521	es		
76522	mit		
76523	bedeutendem		
76524	Ernst		
76525	.		
76526	»		
76527	Ich	9978	(mention_id=9891|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76528	kann		
76529	und		
76530	darf		
76531	nicht		
76532	hinterhaltig		
76533	sein		
76534	,		
76535	«		
76536	fuhr		
76537	Eduard	9979	(mention_id=9892|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76538	fort		
76539	;		
76540	»		
76541	ich	9980	(mention_id=9893|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76542	muß		
76543	dir	9981	(mention_id=9894|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76544	meine	9982	(mention_id=9895|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76545	Gesinnungen		
76546	und		
76547	Vorsätze		
76548	sogleich		
76549	entdecken		
76550	.		
76551	Du	9983	(mention_id=9896|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76552	kennst		
