i	token	mention	gold
3	Erstes		
4	Kapitel		
5	.		
6	„		
7	Amerika		
8	!		
9	Welcher		
10	Name		
11	hat		
12	einen		
13	Inhalt		
14	gleich		
15	diesem		
16	Namen		
17	!		
18	Wer	1	(mention_id=1|references=(entity=(entity_id=generic_2273|fullname=Im materiellen verhafteter Mensch|gender=u|specialcase_entity=generic)))
19	nicht		
20	Dinge		
21	der		
22	gedachten		
23	Welt		
24	nennt		
25	,		
26	kann		
27	in		
28	der		
29	wirklichen		
30	Welt		
31	nichts		
32	Höheres		
33	nennen		
34	.		
35	Das		
36	Individuum	2	(mention_id=2|references=(entity=(entity_id=generic_2274|fullname=Individuum|gender=u|specialcase_entity=generic)))
37	sagt		
38	:		
39	mein	3	(mention_id=3|references=(entity=(entity_id=generic_2275|fullname=Individuum|gender=u|specialcase_entity=generic)))
40	besseres		
41	Ich		
42	,		
43	der		
44	Erdglobus		(mention_id=4|references=(entity=(entity_id=generic_2276|fullname=alle Menschen|gender=u|specialcase_entity=generic)))
45	sagt		
46	:		
47	Amerika		
48	.		
49	Es		
50	ist		
51	der		
52	Schlußfall		
53	und		
54	die		
55	große		
56	Cadenz		
57	im		
58	Concerte		
59	der		
60	menschlichen		
61	Vollkommenheiten		
62	.		
63	Was		
64	unmöglich		
65	in		
66	Europa		
67	,		
68	ist		
69	möglich		
70	in		
71	Amerika		
72	;		
73	was		
74	unmöglich		
75	in		
76	Amerika		
77	,		
78	das		
79	erst		
80	ist		
81	unmöglich		
82	!		
83	Ich	4	(mention_id=5|references=(entity=(entity_id=entity_0006|fullname=Sprecher im Hymnus am Anfang|gender=m|possible_identity_with=entity_0001|borderline_entity=possible_identity)))
84	sehe		
85	hier		
86	die		
87	höchste		
88	gesunde		
89	Kraftentwicklung		
90	des		
91	volljährigen		
92	Menschenkörpers		
93	;		
94	—		
95	drüber		
96	hinaus		
97	liegt		
98	Convulsion		
99	und		
100	Delirium		
101	!		
102	“		
103	„		
104	Amerika		
105	!		
106	heilige		
107	Erstarrung		
108	ergreift		
109	mich	5	(mention_id=6|references=(entity=(entity_id=entity_0006|fullname=Sprecher im Hymnus am Anfang|gender=m|possible_identity_with=entity_0001|borderline_entity=possible_identity)))
110	bei		
111	deinem		
112	Anblicke		
113	.		
114	Die		
115	Schauer		
116	der		
117	Menschengröße		
118	wehen		
119	von		
120	deinen		
121	Ufern		
122	.		
123	Menschengröße		
124	,		
125	wer		
126	kennt		
127	dein		
128	Gefühl		
129	in		
130	Europa		
131	?		
132	Karl	6	(mention_id=7|references=(entity=(entity_id=entity_0034|fullname=Karl der Große|gender=m)))
133	der		(mention_id=7|references=(entity=(entity_id=entity_0034|fullname=Karl der Große|gender=m)))
134	Große	7	(mention_id=7|references=(entity=(entity_id=entity_0034|fullname=Karl der Große|gender=m)))
135	,		
136	Ludwig	8	(mention_id=8|references=(entity=(entity_id=entity_0033|fullname=Ludwig der Große|gender=m)))
