i	token	mention	gold
188555	Viertes		
188556	Kapitel		
188557	.		
188558	Moorfeld	22149	(mention_id=22469|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188559	flog		
188560	auf		
188561	sein	22150	(mention_id=22470|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188562	Zimmer		
188563	,		
188564	lud		
188565	seine	22151	(mention_id=22471|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188566	Pistolen		
188567	,		
188568	warf		
188569	sich	22152	(mention_id=22472|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188570	in		
188571	einen		
188572	Wagen		
188573	und		
188574	eilte		
188575	nach		
188576	Staunton's	22153	(mention_id=22473|references=(entity=(entity_id=entity_0075|fullname=Herr Staunton|gender=m)))
188577	Haus		
188578	.		
188579	Er	22154	(mention_id=22474|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188580	hatte		
188581	bei		
188582	diesem		
188583	Ereigniß		
188584	vor		
188585	Allem		
188586	den		
188587	Mißbrauch		
188588	seiner	22155	(mention_id=22475|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188589	Person		(mention_id=22476|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188590	zu		
188591	rächen		
188592	,		
188593	welcher		
188594	Benthal	22156	(mention_id=22477|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
188595	einen		
188596	Auftrag		
188597	an		
188598	die		
188599	Damen	22157	(mention_id=22478|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)),(entity=(entity_id=entity_0402|fullname=Pauline von Milden|gender=f)))
188600	Milden	22157	(mention_id=22478|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)),(entity=(entity_id=entity_0402|fullname=Pauline von Milden|gender=f)))
188601	gegeben		
188602	,		
188603	in		
188604	dem		
188605	Augenblicke		
188606	,		
188607	da		
188608	seine	22158	(mention_id=22479|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188609	Verlobungskarten		
188610	mit		
188611	Miß		(mention_id=22480|references=(entity=(entity_id=entity_0077|fullname=Sarah Staunton|gender=f)))
188612	Sarah	22159	(mention_id=22480|references=(entity=(entity_id=entity_0077|fullname=Sarah Staunton|gender=f)))
188613	gedruckt		
188614	waren		
188615	.		
188616	Aber		
188617	er	22160	(mention_id=22481|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188618	fand		
188619	Staunton's		(mention_id=22482|references=(entity=(entity_id=entity_0075|fullname=Herr Staunton|gender=m)))
188620	Haus		
188621	verschlossen		
188622	,		
188623	die		
188624	Jalousien		
188625	niedergelassen		
188626	und		
188627	nur		
188628	Jack	22161	(mention_id=22483|references=(entity=(entity_id=entity_0080|fullname=Jack|gender=m)))
188629	,		
188630	der		
188631	Neger	22162	(mention_id=22484|references=(entity=(entity_id=entity_0080|fullname=Jack|gender=m)))
188632	,		
188633	war		
188634	da		
188635	,		
188636	welcher	22163	(mention_id=22485|references=(entity=(entity_id=entity_0080|fullname=Jack|gender=m)))
188637	zu		
188638	verkünden		
188639	hatte		
188640	,		
188641	daß		
188642	seine	22164	(mention_id=22486|references=(entity=(entity_id=entity_0080|fullname=Jack|gender=m)))
188643	Herrschaft	22165	(mention_id=22487|references=(entity=(entity_id=entity_0075|fullname=Herr Staunton|gender=m)))
188644	heute		
188645	Morgen		
188646	eine		
188647	Reise		
188648	angetreten		
188649	.		
188650	Er	22166	(mention_id=22488|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188651	zog		
188652	von		
188653	dem		
188654	alt-anhänglichen		
188655	Diener	22167	(mention_id=22489|references=(entity=(entity_id=entity_0080|fullname=Jack|gender=m)))
188656	noch		
188657	weitere		
188658	Erkundigungen		
188659	ein		
188660	und		
188661	gelangte		
188662	zu		
188663	der		
188664	Ueberzeugung		
188665	,		
188666	daß		
188667	er	22168	(mention_id=22490|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188668	sein	22169	(mention_id=22491|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188669	Opfer		
188670	aufgeben		
188671	müsse		
188672	.		
188673	Es		
188674	war		
188675	die		
188676	öffentliche		
188677	Meinung		
188678	der		
188679	Stadt		
188680	selbst		
188681	,		
188682	welche		
188683	dem		
188684	Hause	22170	
188685	Staunton	22170	(mention_id=22492|references=(entity=(entity_id=entity_0075|fullname=Herr Staunton|gender=m)))
188686	,		
188687	wegen		
188688	des		
188689	Ereignisses		
188690	mit		
188691	seinem	22171	(mention_id=22493|references=(entity=(entity_id=entity_0075|fullname=Herr Staunton|gender=m)))
188692	Kammermädchen	22172	(mention_id=22494|references=(entity=(entity_id=entity_0079|fullname=Hariet alias Betty|gender=f)))
188693	,		
188694	diesen		
188695	zeitweiligen		
188696	Rückzug		
188697	auferlegte		
188698	.		
188699	Aber		
188700	geschickt		
188701	hatte		
188702	das		
188703	Haus	22173	
188704	seine	22174	
188705	Ehrfurcht		
188706	vor		
188707	den		
188708	Dehors	22175	
188709	mit		
188710	dem		
188711	Rückzuge		
188712	des		
188713	Schwiegersohnes	22176	(mention_id=22495|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
188714	combinirt		
188715	,		
188716	der	22177	(mention_id=22496|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
188717	bei		
188718	seinem	22178	(mention_id=22497|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
188719	raschen		
188720	,		
188721	praktischen		
188722	Auffassungstalente		
188723	,		
188724	seit		
188725	gestern		
188726	Abend		
188727	wohl		
188728	wußte		
188729	,		
188730	was		
188731	ihm	22179	(mention_id=22498|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
188732	bevorstand		
188733	.		
188734	Dies		
188735	war		
188736	die		
188737	Einsicht		
188738	der		
188739	Sachlage		
188740	,		
188741	welche		
188742	Moorfeld	22180	(mention_id=22499|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188743	in		
188744	wenigen		
188745	Augenblicken		
188746	davontrug		
188747	.		
188748	Er	22181	(mention_id=22500|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188749	kehrte		
188750	nach		
188751	Hause		
188752	zurück		
188753	.		
188754	Er	22182	(mention_id=22501|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188755	fing		
188756	an		
188757	,		
188758	einen		
188759	Brief		
188760	an		
188761	Frau	22183	(mention_id=22502|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
188762	v.	22183	(mention_id=22502|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
188763	Milden	22183	(mention_id=22502|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
188764	aufzusetzen		
188765	.		
188766	Aber		
188767	bald		
188768	fühlte		
188769	er	22184	(mention_id=22503|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188770	,		
188771	daß		
188772	seine	22185	(mention_id=22504|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188773	Hand		
188774	keiner		
188775	geraden		
188776	Linie		
188777	fähig		
188778	war		
188779	.		
188780	Noch		
188781	minder		
188782	waren		
188783	es		
188784	seine	22186	(mention_id=22505|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188785	Gedanken		
188786	.		
188787	Er	22187	(mention_id=22506|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188788	warf		
188789	sich	22188	(mention_id=22507|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188790	hin		
188791	und		
188792	ließ		
188793	sich	22189	(mention_id=22508|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188794	zermalmen		
188795	.		
188796	Ein		
188797	dumpfes		
188798	Feuer		
188799	breitete		
188800	sich		
188801	aus		
188802	in		
188803	ihm	22190	(mention_id=22509|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188804	,		
188805	in		
188806	welchem		
188807	Alles		
188808	still		
188809	und		
188810	gestaltlos		
188811	zusammenbrannte		
188812	.		
188813	Er	22191	(mention_id=22510|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188814	wunderte		
188815	sich	22192	(mention_id=22511|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188816	,		
188817	daß		
188818	der		
188819	Philadelphia-Bahnhof		
188820	stand		
188821	,		
188822	daß		
188823	Wagen		
188824	rasselten		
188825	,		
188826	daß		
188827	Glocken		
188828	im		
188829	Hause		
188830	schallten		
188831	,		
188832	daß		
188833	er	22193	(mention_id=22512|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188834	auf		
188835	den		
188836	Treppen		
188837	den		
188838	Yankee		
188839	Doodle		
188840	pfeifen		
188841	und		
188842	mit		
188843	der		
188844	Baguette		
188845	an		
188846	Pantalons		
188847	schlagen		
188848	hörte		
188849	.		
188850	Die		
188851	Welt		
188852	kam		
188853	ihm	22194	(mention_id=22513|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188854	wie		
188855	ein		
188856	Bilderbogen		
188857	vor		
188858	;		
188859	er	22195	(mention_id=22514|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
188860	hatte		
188861	das		
188862	Gefühl		
188863	,		
188864	als		
188865	sei		
