i	token	mention	is_section_start	gold
2726	Zweites		1	
2727	Kapitel		0	
2728	Eduard	402	0	(mention_id=400|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2729	fand		0	
2730	sich	403	0	(mention_id=401|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2731	allein		0	
2732	auf		0	
2733	seinem	404	0	(mention_id=402|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2734	Zimmer		0	
2735	,		0	
2736	und		0	
2737	wirklich		0	
2738	hatte		0	
2739	die		0	
2740	Wiederholung		0	
2741	seiner	405	0	(mention_id=403|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2742	Lebensschicksale		0	
2743	aus		0	
2744	dem		0	
2745	Munde		0	
2746	Charlottens	406	0	(mention_id=404|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
2747	,		0	
2748	die		0	
2749	Vergegenwärtigung		0	
2750	ihres	407	0	(mention_id=405|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2751	beiderseitigen		0	
2752	Zustandes		0	
2753	,		0	
2754	ihrer	408	0	(mention_id=406|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2755	Vorsätze		0	
2756	sein	409	0	(mention_id=407|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2757	lebhaftes		0	
2758	Gemüt		0	
2759	angenehm		0	
2760	aufgeregt		0	
2761	.		0	
2762	Er	410	0	(mention_id=408|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2763	hatte		0	
2764	sich	411	0	(mention_id=409|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2765	in		0	
2766	ihrer	412	0	(mention_id=410|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
2767	Nähe		0	
2768	,		0	
2769	in		0	
2770	ihrer	413	0	(mention_id=411|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
2771	Gesellschaft		0	
2772	so		0	
2773	glücklich		0	
2774	gefühlt		0	
2775	,		0	
2776	daß		0	
2777	er	414	0	(mention_id=412|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2778	sich	415	0	(mention_id=413|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2779	einen		0	
2780	freundlichen		0	
2781	,		0	
2782	teilnehmenden		0	
2783	,		0	
2784	aber		0	
2785	ruhigen		0	
2786	und		0	
2787	auf		0	
2788	nichts		0	
2789	hindeutenden		0	
2790	Brief		0	
2791	an		0	
2792	den		0	
2793	Hauptmann	416	0	(mention_id=414|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
2794	ausdachte		0	
2795	.		0	
2796	Als		0	
2797	er	417	0	(mention_id=415|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2798	aber		0	
2799	zum		0	
2800	Schreibtisch		0	
2801	ging		0	
2802	und		0	
2803	den		0	
2804	Brief		0	
2805	des		0	
2806	Freundes	418	0	(mention_id=416|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
2807	aufnahm		0	
2808	,		0	
2809	um		0	
2810	ihn		0	
2811	nochmals		0	
2812	durchzulesen		0	
2813	,		0	
2814	trat		0	
2815	ihm	419	0	(mention_id=417|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2816	sogleich		0	
2817	wieder		0	
2818	der		0	
2819	traurige		0	
2820	Zustand		0	
2821	des		0	
2822	trefflichen		0	
2823	Mannes	420	0	(mention_id=418|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
2824	entgegen		0	
2825	;		0	
2826	alle		0	
2827	Empfindungen		0	
2828	,		0	
2829	die		0	
2830	ihn	421	0	(mention_id=419|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
2831	diese		0	
2832	Tage		0	
2833	gepeinigt		0	
2834	hatten		0	
2835	,		0	
2836	wachten		0	
2837	wieder		0	
2838	auf		0	
2839	,		0	
2840	und		0	
2841	es		0	
2842	schien		0	
2843	ihm	422	0	(mention_id=420|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2844	unmöglich		0	
2845	,		0	
2846	seinen	423	0	(mention_id=421|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2847	Freund	424	0	(mention_id=422|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
2848	einer		0	
2849	so		0	
2850	ängstlichen		0	
2851	Lage		0	
2852	zu		0	
2853	überlassen		0	
2854	.		0	
2855	Sich	425	0	(mention_id=423|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2856	etwas		0	
2857	zu		0	
2858	versagen		0	
2859	,		0	
2860	war		0	
2861	Eduard	426	0	(mention_id=424|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2862	nicht		0	
2863	gewohnt		0	
2864	.		0	
2865	Von		0	
2866	Jugend		0	
2867	auf		0	
2868	das		0	
2869	einzige		0	
2870	,		0	
2871	verzogene		0	
2872	Kind	427	0	(mention_id=425|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2873	reicher		0	
