i	token	mention	gold
41714	Achtzehntes		
41715	Kapitel		
41716	Daß		
41717	jener		(mention_id=5485|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))
41718	wunderlich		
41719	tätige		
41720	Mann	5537	(mention_id=5486|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))
41721	,		
41722	den	5538	(mention_id=5487|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))
41723	wir	5539	(mention_id=5488|references=(entity=(entity_id=entity_0016|fullname=Erzählinstanz|gender=u)))
41724	bereits		
41725	kennengelernt		
41726	,		
41727	daß		
41728	Mittler	5540	(mention_id=5489|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))
41729	,		
41730	nachdem		
41731	er	5541	(mention_id=5490|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))
41732	von		
41733	dem		
41734	Unheil		
41735	,		
41736	das		
41737	unter		
41738	diesen		
41739	Freunden	5542	(mention_id=5491|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
41740	ausgebrochen		
41741	,		
41742	Nachricht		
41743	erhalten		
41744	,		
41745	obgleich		
41746	kein		
41747	Teil		
41748	noch		
41749	seine	5543	(mention_id=5492|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))
41750	Hülfe		
41751	angerufen		
41752	,		
41753	in		
41754	diesem		
41755	Falle		
41756	seine	5544	(mention_id=5493|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))
41757	Freundschaft		
41758	,		
41759	seine	5545	(mention_id=5494|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))
41760	Geschicklichkeit		
41761	zu		
41762	beweisen		
41763	,		
41764	zu		
41765	üben		
41766	geneigt		
41767	war		
41768	,		
41769	läßt		
41770	sich		
41771	denken		
41772	.		
41773	Doch		
41774	schien		
41775	es		
41776	ihm	5546	(mention_id=5495|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))
41777	rätlich		
41778	,		
41779	erst		
41780	eine		
41781	Weile		
41782	zu		
41783	zaudern		
41784	;		
41785	denn		
41786	er	5547	(mention_id=5496|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))
41787	wußte		
41788	nur		
41789	zu		
41790	wohl		
41791	,		
41792	daß		
41793	es		
41794	schwerer		
41795	sei		
41796	,		
41797	gebildeten		
41798	Menschen	5548	(mention_id=5497|references=(entity=(entity_id=generic_0291|fullname=gebildete Menschen|gender=u|specialcase_entity=generic)))
41799	bei		
41800	sittlichen		
41801	Verworrenheiten		
41802	zu		
41803	Hülfe		
41804	zu		
41805	kommen		
41806	als		
41807	ungebildeten		(mention_id=5498|references=(entity=(entity_id=generic_0292|fullname=gebildete Menschen|gender=u|specialcase_entity=generic)))
41808	.		
41809	Er	5549	(mention_id=5499|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))
41810	überließ		
41811	sie	5550	
41812	deshalb		
41813	eine		
41814	Zeitlang		
41815	sich	5551	(mention_id=5500|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
41816	selbst		
41817	;		
41818	allein		
