i	token	mention	gold
37269	Sechzehntes		
37270	Kapitel		
37271	Des		
37272	andern		
37273	Morgens		
37274	war		
37275	der		
37276	Hauptmann	4871	(mention_id=4823|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
37277	verschwunden		
37278	und		
37279	ein		
37280	dankbar		
37281	gefühltes		
37282	Blatt		
37283	an		
37284	die		
37285	Freunde	4872	(mention_id=4824|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
37286	von		
37287	ihm	4873	(mention_id=4825|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
37288	zurückgeblieben		
37289	.		
37290	Er	4874	(mention_id=4826|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
37291	und		
37292	Charlotte	4875	(mention_id=4827|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
37293	hatten		
37294	abends		
37295	vorher		
37296	schon		
37297	halben		
37298	und		
37299	einsilbigen		
37300	Abschied		
37301	genommen		
37302	.		
37303	Sie	4876	(mention_id=4828|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
37304	empfand		
37305	eine		
37306	ewige		
37307	Trennung		
37308	und		
37309	ergab		
37310	sich	4877	(mention_id=4829|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
37311	darein		
37312	;		
37313	denn		
37314	in		
37315	dem		
37316	zweiten		
37317	Briefe		
37318	des		
37319	Grafen	4878	(mention_id=4830|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))
37320	,		
37321	den		
37322	ihr	4879	(mention_id=4831|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
37323	der		
37324	Hauptmann	4880	(mention_id=4832|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
37325	zuletzt		
37326	mitteilte		
37327	,		
37328	war		
37329	auch		
37330	von		
37331	einer		
37332	Aussicht		
37333	auf		
37334	eine		
37335	vorteilhafte		
37336	Heirat		
37337	die		
37338	Rede		
37339	,		
37340	und		
37341	obgleich		
37342	er	4881	(mention_id=4833|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
37343	diesem		
37344	Punkt		
37345	keine		
37346	Aufmerksamkeit		
37347	schenkte		
37348	,		
37349	so		
37350	hielt		
37351	sie	4882	(mention_id=4834|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
37352	doch		
37353	die		
37354	Sache		
37355	schon		
37356	für		
37357	gewiß		
37358	und		
37359	entsagte		
37360	ihm	4883	
37361	rein		
37362	und		
37363	völlig		
37364	.		
37365	Dagegen		
37366	glaubte		
37367	sie	4884	(mention_id=4835|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
37368	nun		
37369	auch		
37370	die		
37371	Gewalt		
37372	,		
37373	die		
37374	sie	4885	(mention_id=4836|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
37375	über		
