i	token	mention	gold
48483	Drittes		
48484	Kapitel		
48485	Es		
48486	ist		
48487	eine		
48488	so		
48489	angenehme		
48490	Empfindung		
48491	,		
48492	sich		
48493	mit		
48494	etwas		
48495	zu		
48496	beschäftigen		
48497	,		
48498	was		
48499	man		
48500	nur		
48501	halb		
48502	kann		
48503	,		
48504	daß		
48505	niemand		
48506	den		
48507	Dilettanten	6385	(mention_id=6341|references=(entity=(entity_id=generic_0475|fullname=Dilettant|gender=u|specialcase_entity=generic)))
48508	schelten		
48509	sollte		
48510	,		
48511	wenn		
48512	er	6386	(mention_id=6342|references=(entity=(entity_id=generic_0476|fullname=Dilettant|gender=u|specialcase_entity=generic)))
48513	sich	6387	(mention_id=6342|references=(entity=(entity_id=generic_0476|fullname=Dilettant|gender=u|specialcase_entity=generic)))
48514	mit		
48515	einer		
48516	Kunst		
48517	abgibt		
48518	,		
48519	die		
48520	er	6388	(mention_id=6343|references=(entity=(entity_id=generic_0477|fullname=Dilettant|gender=u|specialcase_entity=generic)))
48521	nie		
48522	lernen		
48523	wird		
48524	,		
48525	noch		
48526	den		
48527	Künstler	6389	(mention_id=6344|references=(entity=(entity_id=generic_0478|fullname=Künstler|gender=u|specialcase_entity=generic)))
48528	tadeln		
48529	dürfte		
48530	,		
48531	wenn		
48532	er	6390	(mention_id=6345|references=(entity=(entity_id=generic_0479|fullname=Künstler|gender=u|specialcase_entity=generic)))
48533	über		
48534	die		
48535	Grenze		
48536	seiner	6391	(mention_id=6346|references=(entity=(entity_id=generic_0480|fullname=Künstler|gender=u|specialcase_entity=generic)))
48537	Kunst		
48538	hinaus		
48539	in		
48540	einem		
48541	benachbarten		
48542	Felde		
48543	sich	6392	
48544	zu		
48545	ergehen		
48546	Lust		
48547	hat		
48548	.		
48549	Mit		
48550	so		
48551	billigen		
48552	Gesinnungen		
48553	betrachten		
48554	wir	6393	(mention_id=6347|references=(entity=(entity_id=entity_0016|fullname=Erzählinstanz|gender=u)))
48555	die		
48556	Anstalten		
48557	des		
48558	Architekten	6394	(mention_id=6348|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
48559	zum		
48560	Ausmalen		
48561	der		
48562	Kapelle		
48563	.		
48564	Die		
48565	Farben		
48566	waren		
48567	bereitet		
48568	,		
48569	die		
48570	Maße		
48571	genommen		
48572	,		
48573	die		
48574	Kartone		
48575	gezeichnet		
48576	;		
48577	allen		
48578	Anspruch		
48579	auf		
48580	Erfindung		
48581	hatte		
48582	er	6395	(mention_id=6349|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
48583	aufgegeben		
48584	;		
48585	er	6396	(mention_id=6350|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
48586	hielt		
48587	sich	6397	(mention_id=6351|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
48588	an		
48589	seine	6398	(mention_id=6352|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
48590	Umrisse		
48591	:		
48592	nur		
48593	die		
48594	sitzenden		
48595	und		
48596	schwebenden		
48597	Figuren	6399	
48598	geschickt		
48599	auszuteilen		
48600	,		
48601	den		
48602	Raum		
48603	damit		
48604	geschmackvoll		
48605	auszuzieren		
48606	,		
48607	war		
48608	seine	6400	(mention_id=6353|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
48609	Sorge		
48610	.		
48611	Das		
48612	Gerüste		
48613	stand		
48614	,		
48615	die		
48616	Arbeit		
48617	ging		
48618	vorwärts		
48619	,		
48620	und		
48621	da		
48622	schon		
48623	einiges		
48624	,		
48625	was		
48626	in		
48627	die		
48628	Augen		
48629	fiel		
48630	,		
48631	erreicht		
48632	war		
48633	,		
48634	konnte		
48635	es		
48636	ihm	6401	(mention_id=6354|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
48637	nicht		
48638	zuwider		
48639	sein		
48640	,		
48641	daß		
48642	Charlotte	6402	(mention_id=6355|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
48643	mit		
48644	Ottilien	6403	(mention_id=6356|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
48645	ihn	6404	(mention_id=6357|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
48646	besuchte		
48647	.		
48648	Die		
48649	lebendigen		
48650	Engelsgesichter		
48651	,		
48652	die		
48653	lebhaften		
48654	Gewänder		
48655	auf		
48656	dem		
48657	blauen		
48658	Himmelsgrunde		
48659	erfreuten		
48660	das		
48661	Auge		
48662	,		
48663	indem		
48664	ihr		
48665	stilles		
48666	frommes		
48667	Wesen		
48668	das		
48669	Gemüt		
48670	zur		
48671	Sammlung		
48672	berief		
48673	und		
48674	eine		
48675	sehr		
48676	zarte		
48677	Wirkung		
48678	hervorbrachte		
48679	.		
48680	Die		
48681	Frauen	6405	(mention_id=6358|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
48682	waren		
48683	zu		
48684	ihm	6406	(mention_id=6359|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
48685	aufs		
48686	Gerüst		
48687	gestiegen		
48688	,		
48689	und		
48690	Ottilie	6407	(mention_id=6360|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
48691	bemerkte		
48692	kaum		
48693	,		
48694	wie		
48695	abgemessen		
48696	leicht		
48697	und		
48698	bequem		
48699	das		
48700	alles		
48701	zuging		
48702	,		
48703	als		
48704	sich		
48705	in		
48706	ihr	6408	(mention_id=6361|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
48707	das		
48708	durch		
48709	frühern		
48710	Unterricht		
48711	Empfangene		
48712	mit		
48713	einmal		
48714	zu		
48715	entwickeln		
48716	schien		
48717	,		
48718	sie	6409	(mention_id=6362|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
48719	nach		
48720	Farbe		
48721	und		
48722	Pinsel		
48723	griff		
48724	und		
48725	auf		
48726	erhaltene		
48727	Anweisung		
48728	ein		
48729	faltenreiches		
48730	Gewand		
48731	mit		
48732	soviel		
48733	Reinlichkeit		
48734	als		
48735	Geschicklichkeit		
48736	anlegte		
48737	.		
48738	Charlotte	6410	(mention_id=6363|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
48739	,		
48740	welche	6411	(mention_id=6364|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
48741	gern		
48742	sah		
48743	,		
48744	wenn		
48745	Ottilie	6412	(mention_id=6365|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
48746	sich	6413	(mention_id=6366|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
48747	auf		
48748	irgendeine		
48749	Weise		
48750	beschäftigte		
48751	und		
48752	zerstreute		
48753	,		
48754	ließ		
48755	die		
48756	beiden	6414	(mention_id=6367|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
48757	gewähren		
48758	und		
48759	ging		
48760	,		
48761	um		
48762	ihren	6415	(mention_id=6368|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
48763	eigenen		
48764	Gedanken		
48765	nachzuhängen		
48766	,		
48767	um		
48768	ihre	6416	(mention_id=6369|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
48769	Betrachtungen		
48770	und		
48771	Sorgen		
48772	,		
48773	die		
48774	sie	6417	(mention_id=6370|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
48775	niemanden		
48776	mitteilen		
48777	konnte		
48778	,		
48779	für		
48780	sich	6418	(mention_id=6371|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
48781	durchzuarbeiten		
48782	.		
48783	Wenn		
48784	gewöhnliche		
48785	Menschen	6419	(mention_id=6372|references=(entity=(entity_id=generic_0481|fullname=gewöhnliche Menschen|gender=u|specialcase_entity=generic)))
48786	,		
48787	durch		
48788	gemeine		
48789	Verlegenheiten		
48790	des		
48791	Tags		
48792	zu		
48793	einem		
48794	leidenschaftlich		
48795	ängstlichen		
48796	Betragen		
48797	aufgeregt		
48798	,		
