i	token	mention	gold
21571	Siebentes		
21572	Kapitel		
21573	.		
21574	Das		
21575	Osterfest		
21576	fiel		
21577	dieses		
21578	Jahr		
21579	spät		
21580	,		
21581	und		
21582	die		
21583	Pfalz		
21584	hatte		
21585	schon		
21586	herrliche		
21587	Frühlingstage		
21588	mit		
21589	warmem		
21590	Sonnenschein		
21591	gesehen		
21592	,		
21593	die		
21594	das		
21595	Wachstum		
21596	der		
21597	Reben		
21598	so		
21599	gefördert		
21600	hatten		
21601	,		
21602	daß		
21603	die		
21604	Augen		
21605	an		
21606	den		
21607	Weinstöcken		
21608	bereits		
21609	zu		
21610	Knospen		
21611	schwollen		
21612	.		
21613	In		
21614	der		
21615	letzten		
21616	Woche		
21617	war		
21618	das		
21619	Wetter		
21620	aber		
21621	umgeschlagen		
21622	und		
21623	sehr		
21624	veränderlich		
21625	geworden		
21626	.		
21627	Regenschauer		
21628	wechselten		
21629	mit		
21630	rauhen		
21631	Winden		
21632	,		
21633	die		
21634	über		
21635	den		
21636	Rhein		
21637	herüberwehten		
21638	und		
21639	die		
21640	Winzer	3245	(mention_id=3196|references=(entity=(entity_id=entity_0044|fullname=Wachenheimer Winzer|gender=mf|members=entity_0042,entity_0043|all_members_given=True|specialcase_entity=group)))
21641	in		
21642	dieser		
21643	für		
21644	die		
21645	Reben		
21646	gefährlichsten		
21647	Zeit		
21648	mit		
21649	Sorgen		
21650	erfüllten		
21651	.		
21652	Fast		
21653	jeder	3246	(mention_id=3197|references=(entity=(entity_id=entity_0044|fullname=Wachenheimer Winzer|gender=mf|members=entity_0042,entity_0043|all_members_given=True|specialcase_entity=group)))
21654	trat		
21655	spät		
21656	abends		
21657	,		
21658	ehe		
21659	er	3247	(mention_id=3198|references=(entity=(entity_id=entity_0044|fullname=Wachenheimer Winzer|gender=mf|members=entity_0042,entity_0043|all_members_given=True|specialcase_entity=group)))
21660	sich	3248	(mention_id=3199|references=(entity=(entity_id=entity_0044|fullname=Wachenheimer Winzer|gender=mf|members=entity_0042,entity_0043|all_members_given=True|specialcase_entity=group)))
21661	zur		
21662	Ruhe		
21663	begab		
21664	,		
21665	noch		
21666	einmal		
21667	vor		
21668	die		
21669	Haustür		
21670	,		
21671	um		
21672	nach		
21673	dem		
21674	Himmel		
21675	zu		
21676	sehen		
21677	,		
21678	ob		
21679	Sterne		
21680	blinkten		
21681	,		
21682	und		
21683	zu		
21684	spüren		
21685	,		
21686	aus		
21687	welcher		
21688	Richtung		
21689	der		
21690	Wind		
21691	kam		
21692	.		
21693	Sie	3249	(mention_id=3200|references=(entity=(entity_id=entity_0044|fullname=Wachenheimer Winzer|gender=mf|members=entity_0042,entity_0043|all_members_given=True|specialcase_entity=group)))
21694	hatten		
21695	in		
21696	Wachenheim		
21697	einen		
21698	Wetterpropheten	3250	(mention_id=3201|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21699	,		
21700	den	3251	(mention_id=3202|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21701	die		
21702	meisten	3252	(mention_id=3203|references=(entity=(entity_id=entity_0044|fullname=Wachenheimer Winzer|gender=mf|members=entity_0042,entity_0043|all_members_given=True|specialcase_entity=group)))
21703	zwar		
21704	über		
21705	die		
21706	Achsel		
21707	ansahen		
21708	,		
21709	von		
21710	dem	3253	(mention_id=3204|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21711	es		
21712	aber		
21713	hieß		
21714	,		
21715	daß		
21716	er	3254	(mention_id=3205|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21717	sich	3255	(mention_id=3206|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21718	auch		
21719	auf		
21720	mancherlei		
21721	übernatürliche		
21722	Dinge		
21723	verstehe		
21724	und		
21725	das		
21726	Gras		
21727	wachsen		
21728	höre		
21729	.		
21730	Ihn	3256	(mention_id=3207|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21731	forschten		
21732	sie	3257	(mention_id=3208|references=(entity=(entity_id=entity_0044|fullname=Wachenheimer Winzer|gender=mf|members=entity_0042,entity_0043|all_members_given=True|specialcase_entity=group)))
21733	aus		
21734	und		
21735	folgten		
21736	seinem	3258	(mention_id=3209|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21737	Rat		
21738	,		
21739	denn		
21740	seine	3259	(mention_id=3210|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21741	Voraussagungen		
21742	des		
21743	Wetters		
21744	hatten		
21745	sich		
21746	stets		
21747	besser		
21748	bewährt		
21749	als		
21750	die		
21751	des		
21752	weisesten		
21753	Laubfrosches		
21754	.		
21755	Das		
21756	war		
21757	Hammichel	3260	(mention_id=3211|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21758	von	3260	(mention_id=3211|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21759	Gimmeldingen		(mention_id=3211|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21760	,		
21761	von		
21762	dem	3261	(mention_id=3212|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21763	allerdings		
21764	einige	3262	(mention_id=3213|references=(entity=(entity_id=entity_0044|fullname=Wachenheimer Winzer|gender=mf|members=entity_0042,entity_0043|all_members_given=True|specialcase_entity=group)))
21765	behaupteten		
21766	,		
21767	daß		
21768	er	3263	(mention_id=3214|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21769	seine	3264	(mention_id=3215|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21770	Prophezeiungen		
21771	nach		
21772	Gunst		
21773	und		
21774	Belieben		
21775	verteile		
21776	und		
21777	dem		
21778	einen	3265	(mention_id=3216|references=(entity=(entity_id=entity_0044|fullname=Wachenheimer Winzer|gender=mf|members=entity_0042,entity_0043|all_members_given=True|specialcase_entity=group)))
21779	Richtiges		
21780	,		
21781	dem		
21782	andern	3266	(mention_id=3217|references=(entity=(entity_id=entity_0044|fullname=Wachenheimer Winzer|gender=mf|members=entity_0042,entity_0043|all_members_given=True|specialcase_entity=group)))
21783	Falsches		
21784	sage		
21785	,		
21786	je		
21787	nachdem		
21788	er	3267	(mention_id=3218|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21789	mit		
21790	dem		
21791	Fragenden	3268	(mention_id=3219|references=(entity=(entity_id=entity_0175|fullname=Fragender|gender=u)))
21792	auf		
21793	einem		
21794	einträchtigen		
21795	oder		
21796	auf		
21797	einem		
21798	gespannten		
21799	Fuße		
21800	stehe		
21801	.		
21802	Aber		
21803	Hammichel	3269	(mention_id=3220|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21804	befand		
21805	sich	3270	(mention_id=3221|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21806	auf		
21807	einem		
21808	Osterausfluge		
21809	,		
21810	dessen		
21811	Weg		
21812	und		
21813	Ziel		
21814	niemand		
21815	kannte		
21816	,		
21817	selbst		
21818	nicht		
21819	sein	3271	(mention_id=3222|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21820	Freund	3272	(mention_id=3223|references=(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21821	Merten	3272	(mention_id=3223|references=(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21822	Fachendag	3272	(mention_id=3223|references=(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21823	,		
21824	bei		
21825	dem	3273	(mention_id=3224|references=(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21826	er	3274	(mention_id=3225|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21827	wohnte		
21828	.		
21829	Die		
21830	Freundschaft		
21831	war		
21832	freilich		
21833	nicht		
21834	weit		
21835	her		
21836	.		
21837	Schelsüchtige		
21838	Neidhämmel	3275	(mention_id=3226|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)),(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21839	waren		
21840	sie	3276	(mention_id=3227|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)),(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21841	beide	3277	(mention_id=3228|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)),(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21842	,		
21843	gönnten		
21844	sich	3278	(mention_id=3229|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)),(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21845	gegenseitig		(mention_id=3230|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)),(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21846	nichts		
21847	Gutes		
21848	und		
21849	zankten		
21850	sich	3279	(mention_id=3231|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)),(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21851	häufig		
21852	,		
21853	konnten		
21854	aber		
21855	trotzdem		
21856	nicht		
21857	voneinander		
21858	lassen		
21859	.		
21860	Fachendag	3280	(mention_id=3232|references=(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21861	war		
21862	in		
21863	Wachenheim		
21864	der		
21865	erste	3281	(mention_id=3233|references=(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21866	gewesen		
21867	,		
21868	dem	3282	(mention_id=3234|references=(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21869	Hammichel	3283	(mention_id=3235|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21870	seine	3284	(mention_id=3236|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21871	Künste		
21872	angeboten		
21873	,		
21874	der	3285	(mention_id=3237|references=(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21875	sie		
21876	mit		
21877	einträglichem		
21878	Ergebnis		
21879	angewandt		
21880	und		
21881	dadurch		
21882	den		
21883	Ruf		
21884	seines	3286	(mention_id=3238|references=(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21885	Einliegers	3287	(mention_id=3239|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21886	begründet		
21887	hatte		
21888	.		
21889	Dafür		
21890	bediente		
21891	ihn	3288	(mention_id=3240|references=(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21892	Hammichel	3289	(mention_id=3241|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21893	stets		
21894	mit		
21895	besonderer		
21896	Sorgfalt		
21897	,		
21898	wie		
21899	eine		
21900	Hand		
21901	die		
21902	andere		
21903	wäscht		
21904	,		
21905	und		
21906	das		
21907	war		
21908	es		
21909	,		
21910	was		
21911	dieses		
21912	noble		
21913	Paar	3290	(mention_id=3242|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)),(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21914	von		
21915	Biedermännern	3291	(mention_id=3243|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)),(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21916	aneinander		
21917	gebunden		
21918	hielt		
21919	.		
21920	Fachendag	3292	
21921	,		
21922	ein		
21923	schon		
21924	betagter		
21925	Witwer	3293	(mention_id=3244|references=(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21926	,		
21927	dem	3294	(mention_id=3245|references=(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21928	eine		
21929	weitläufige		
21930	Verwandte	3295	(mention_id=3246|references=(entity=(entity_id=entity_0170|fullname=Verwandte von Merten Fachendag|gender=u)))
21931	die		
21932	Wirtschaft		
21933	führte		
21934	,		
21935	hatte		
21936	Hammichel	3296	(mention_id=3247|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21937	im		
21938	Erdgeschosse		
21939	seines	3297	(mention_id=3248|references=(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
21940	Hauses		
21941	zwei		
21942	dürftig		
21943	eingerichtete		
21944	Stübchen		
21945	als		
21946	Gegenleistung		
21947	für		
21948	die		
21949	Panscharbeit		
21950	überlassen		
21951	.		
21952	In		
21953	dem		
21954	einen		
21955	der		
21956	beiden		
21957	Stübchen		
21958	stand		
21959	ein		
21960	kleiner		
21961	Herd		
21962	,		
21963	auf		
21964	dem		
21965	der		
21966	Alte	3298	(mention_id=3249|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21967	seine	3299	(mention_id=3250|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21968	Mixturen		
21969	kochte		
21970	;		
21971	er	3300	(mention_id=3251|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21972	nannte		
21973	es		
21974	deshalb		
21975	sein	3301	(mention_id=3252|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21976	Laboratorium		
21977	.		
21978	In		
21979	dem		
21980	anderen		
21981	,		
21982	wo		
21983	er	3302	(mention_id=3253|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21984	ein		
21985	kärgliches		
21986	Bett		
21987	zu		
21988	seiner	3303	(mention_id=3254|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21989	Verfügung		
21990	hatte		
21991	,		
21992	schlief		
21993	er	3304	(mention_id=3255|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
21994	.		
21995	Kaspar	3305	(mention_id=3256|references=(entity=(entity_id=entity_0006|fullname=Kaspar|gender=m)))
21996	aber		
21997	hauste		
21998	in		
21999	einem		
22000	abseits		
22001	gelegenen		
22002	Kämmerlein		
22003	und		
22004	hatte		
22005	dort		
22006	zu		
22007	seiner	3306	(mention_id=3257|references=(entity=(entity_id=entity_0006|fullname=Kaspar|gender=m)))
22008	Nachtruhe		
22009	einen		
22010	Strohsack		
22011	auf		
22012	dem		
22013	Fußboden		
22014	mit		
22015	einer		
22016	zerlumpten		
22017	Pferdedecke		
22018	.		
22019	Die		
22020	gleichfalls		
22021	unentgeltlich		
22022	gelieferte		
22023	Beköstigung		
22024	der		
22025	beiden	3307	(mention_id=3258|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)),(entity=(entity_id=entity_0006|fullname=Kaspar|gender=m)))
22026	war		
22027	äußerst		
22028	knapp		
22029	bemessen		
22030	und		
22031	wäre		
22032	für		
22033	Kaspar	3308	(mention_id=3259|references=(entity=(entity_id=entity_0006|fullname=Kaspar|gender=m)))
22034	durchaus		
22035	unzureichend		
22036	gewesen		
22037	,		
22038	wenn		
22039	sich	3309	(mention_id=3260|references=(entity=(entity_id=entity_0182|fullname=Wirtschafterin|gender=f)))
22040	die		
22041	mitleidige		
22042	Wirtschafterin	3310	(mention_id=3261|references=(entity=(entity_id=entity_0170|fullname=Verwandte von Merten Fachendag|gender=u)))
22043	des		
22044	armen		
22045	Jungen	3311	(mention_id=3262|references=(entity=(entity_id=entity_0006|fullname=Kaspar|gender=m)))
22046	nicht		
22047	erbarmt		
22048	und		
22049	ihm	3312	(mention_id=3263|references=(entity=(entity_id=entity_0006|fullname=Kaspar|gender=m)))
22050	manchmal		
22051	ein		
22052	paar		
22053	heimliche		
22054	Bissen		
22055	zugesteckt		
22056	hätte		
22057	.		
22058	Einige		
22059	Tage		
22060	nach		
22061	Ostern		
22062	kehrte		
22063	Hammichel	3313	(mention_id=3264|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
22064	von		
22065	seinem	3314	(mention_id=3265|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
22066	Ausfluge		
22067	zurück		
22068	und		
22069	das		
22070	in		
22071	merkwürdig		
22072	guter		
22073	Laune		
22074	.		
22075	Seine	3315	(mention_id=3266|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
22076	ersten		
