i	token	mention	gold
65454	Achtes		
65455	Kapitel		
65456	Es		
65457	gibt		
65458	wenig		
65459	Menschen	8612	(mention_id=8527|references=(entity=(entity_id=generic_0892|fullname=Menschen die sich mit Nächstvergangenem zu beschäftigen wissen|gender=u|specialcase_entity=generic)))
65460	,		
65461	die	8613	(mention_id=8528|references=(entity=(entity_id=generic_0893|fullname=Menschen die sich mit Nächstvergangenem zu beschäftigen wissen|gender=u|specialcase_entity=generic)))
65462	sich	8614	(mention_id=8529|references=(entity=(entity_id=generic_0894|fullname=Menschen die sich mit Nächstvergangenem zu beschäftigen wissen|gender=u|specialcase_entity=generic)))
65463	mit		
65464	dem		
65465	Nächstvergangenen		
65466	zu		
65467	beschäftigen		
65468	wissen		
65469	.		
65470	Entweder		
65471	das		
65472	Gegenwärtige		
65473	hält		
65474	uns	8615	(mention_id=8530|references=(entity=(entity_id=entity_0016|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
65475	mit		
65476	Gewalt		
65477	an		
65478	sich		
65479	,		
65480	oder		
65481	wir	8616	(mention_id=8531|references=(entity=(entity_id=entity_0037|fullname=Gehülfe|gender=m)),(entity=(entity_id=generic_0895|fullname=Menschen allgemein|gender=u|specialcase_entity=generic)))
65482	verlieren		
65483	uns	8617	(mention_id=8532|references=(entity=(entity_id=entity_0037|fullname=Gehülfe|gender=m)),(entity=(entity_id=generic_0896|fullname=Menschen allgemein|gender=u|specialcase_entity=generic)))
65484	in		
65485	die		
65486	Vergangenheit		
65487	und		
65488	suchen		
65489	das		
65490	völlig		
65491	Verlorene		
65492	,		
65493	wie		
65494	es		
65495	nur		
65496	möglich		
65497	sein		
65498	will		
65499	,		
65500	wieder		
65501	hervorzurufen		
65502	und		
65503	herzustellen		
65504	.		
65505	Selbst		
65506	in		
65507	großen		
65508	und		
65509	reichen		
65510	Familien	8618	(mention_id=8533|references=(entity=(entity_id=generic_0897|fullname=große und reiche Familien|gender=u|specialcase_entity=generic)))
65511	,		
65512	die	8619	(mention_id=8534|references=(entity=(entity_id=generic_0898|fullname=große und reiche Familien|gender=u|specialcase_entity=generic)))
65513	ihren	8620	(mention_id=8535|references=(entity=(entity_id=generic_0899|fullname=große und reiche Familien|gender=u|specialcase_entity=generic)))
65514	Vorfahren	8621	(mention_id=8536|references=(entity=(entity_id=generic_0900|fullname=Vorfahren großer und reicher Familien|gender=u|specialcase_entity=generic)))
65515	vieles		
65516	schuldig		
65517	sind		
65518	,		
65519	pflegt		
65520	es		
65521	so		
65522	zu		
65523	gehen		
65524	,		
65525	daß		
65526	man		
65527	des		
65528	Großvaters	8622	(mention_id=8537|references=(entity=(entity_id=generic_0901|fullname=Großvater großer und reicher Familien|gender=u|specialcase_entity=generic)))
65529	mehr		
65530	als		
65531	des		
65532	Vaters	8623	(mention_id=8538|references=(entity=(entity_id=generic_0902|fullname=Vater großer und reicher Familien|gender=u|specialcase_entity=generic)))
65533	gedenkt		
65534	.		
65535	Zu		
65536	solchen		
65537	Betrachtungen		
65538	ward		
65539	unser	8624	(mention_id=8539|references=(entity=(entity_id=entity_0016|fullname=Erzählinstanz|gender=u)))
65540	Gehülfe	8625	(mention_id=8540|references=(entity=(entity_id=entity_0037|fullname=Gehülfe|gender=m)))
65541	aufgefordert		
65542	,		
65543	als		
65544	er	8626	(mention_id=8541|references=(entity=(entity_id=entity_0037|fullname=Gehülfe|gender=m)))
65545	an		
65546	einem		
65547	der		
65548	schönen		
65549	Tage		
65550	,		
65551	an		
65552	welchen		
65553	der		
65554	scheidende		
65555	Winter		
65556	den		
65557	Frühling		
65558	zu		
65559	lügen		
65560	pflegt		
65561	,		
65562	durch		
65563	den		
65564	großen		
65565	,		
65566	alten		
65567	Schloßgarten		
65568	gegangen		
65569	war		
65570	und		
65571	die		
65572	hohen		
65573	Lindenalleen		
65574	,		
65575	die		
65576	regelmäßigen		
65577	Anlagen		
65578	,		
65579	die		
65580	sich		
65581	von		
65582	Eduards	8627	(mention_id=8542|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
65583	Vater	8628	(mention_id=8543|references=(entity=(entity_id=entity_0013|fullname=Eduards Vater|gender=m)))
65584	herschrieben		
65585	,		
65586	bewundert		
65587	hatte		
65588	.		
65589	Sie		
65590	waren		
65591	vortrefflich		
65592	gediehen		
65593	in		
65594	dem		
65595	Sinne		
65596	desjenigen		(mention_id=8544|references=(entity=(entity_id=entity_0013|fullname=Eduards Vater|gender=m)))
65597	,		
65598	der	8629	(mention_id=8545|references=(entity=(entity_id=entity_0013|fullname=Eduards Vater|gender=m)))
65599	sie		
65600	pflanzte		
65601	,		
65602	und		
65603	nun		
65604	,		
65605	da		
65606	sie		
65607	erst		
65608	anerkannt		
65609	und		
65610	genossen		
65611	werden		
65612	sollten		
65613	,		
65614	sprach		
65615	niemand		
65616	mehr		
65617	von		
65618	ihnen		
65619	,		
65620	man		
65621	besuchte		
65622	sie		
65623	kaum		
65624	und		
65625	hatte		
65626	Liebhaberei		
65627	und		
65628	Aufwand		
65629	gegen		
65630	eine		
65631	andere		
65632	Seite		
65633	hin		
65634	ins		
65635	Freie		
65636	und		
65637	Weite		
65638	gerichtet		
65639	.		
65640	Er	8630	(mention_id=8546|references=(entity=(entity_id=entity_0037|fullname=Gehülfe|gender=m)))
65641	machte		
65642	bei		
65643	seiner	8631	(mention_id=8547|references=(entity=(entity_id=entity_0037|fullname=Gehülfe|gender=m)))
65644	Rückkehr		
65645	Charlotten	8632	(mention_id=8548|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
65646	die		
65647	Bemerkung		
65648	,		
65649	die		
65650	sie	8633	(mention_id=8549|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
65651	nicht		
65652	ungünstig		
65653	aufnahm		
65654	.		
65655	»		
65656	Indem		
65657	uns	8634	(mention_id=8550|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0037|fullname=Gehülfe|gender=m)))
65658	das		
65659	Leben		
65660	fortzieht		
