i	token	mention	gold
6232	Drittes		
6233	Kapitel		
6234	Der		
6235	Hauptmann	958	(mention_id=942|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
6236	kam		
6237	.		
6238	Er	959	(mention_id=943|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
6239	hatte		
6240	einen		
6241	sehr		
6242	verständigen		
6243	Brief		
6244	vorausgeschickt		
6245	,		
6246	der		
6247	Charlotten	960	(mention_id=944|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
6248	völlig		
6249	beruhigte		
6250	.		
6251	Soviel		
6252	Deutlichkeit		
6253	über		
6254	sich	961	(mention_id=945|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
6255	selbst		
6256	,		
6257	soviel		
6258	Klarheit		
6259	über		
6260	seinen	962	(mention_id=946|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
6261	eigenen		
6262	Zustand		
6263	,		
6264	über		
6265	den		
6266	Zustand		
6267	seiner	963	(mention_id=947|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
6268	Freunde	964	(mention_id=948|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
6269	gab		
6270	eine		
6271	heitere		
6272	und		
6273	fröhliche		
6274	Aussicht		
6275	.		
6276	Die		
6277	Unterhaltungen		
6278	der		
6279	ersten		
6280	Stunden		
6281	waren		
6282	,		
6283	wie		
6284	unter		
6285	Freunden	965	(mention_id=949|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
6286	zu		
6287	geschehen		
6288	pflegt		
6289	,		
6290	die	966	(mention_id=950|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
6291	sich	967	(mention_id=951|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
6292	eine		
6293	Zeitlang		
6294	nicht		
6295	gesehen		
6296	haben		
6297	,		
6298	lebhaft		
6299	,		
6300	ja		
6301	fast		
6302	erschöpfend		
6303	.		
6304	Gegen		
6305	Abend		
6306	veranlaßte		
6307	Charlotte	968	(mention_id=952|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
6308	einen		
6309	Spaziergang		
6310	auf		
6311	die		
6312	neuen		
6313	Anlagen		
6314	.		
6315	Der		
6316	Hauptmann	969	(mention_id=953|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
6317	gefiel		
6318	sich	970	(mention_id=954|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
6319	sehr		
6320	in		
6321	der		
6322	Gegend		
6323	und		
6324	bemerkte		
6325	jede		
6326	Schönheit		
6327	,		
6328	welche		
6329	durch		
6330	die		
6331	neuen		
6332	Wege		
6333	erst		
6334	sichtbar		
6335	und		
6336	genießbar		
6337	geworden		
6338	.		
6339	Er	971	(mention_id=955|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
6340	hatte		
6341	ein		
6342	geübtes		
6343	Auge		
6344	und		
6345	dabei		
6346	ein		
6347	genügsames		
6348	;		
6349	und		
6350	ob		
6351	er	972	(mention_id=956|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
6352	gleich		
6353	das		
6354	Wünschenswerte		
6355	sehr		
6356	wohl		
6357	kannte		
6358	,		
6359	machte		
6360	er	973	(mention_id=957|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
6361	doch		
6362	nicht		
6363	,		
6364	wie		
6365	es		
6366	öfters		
6367	zu		
6368	geschehen		
6369	pflegt		
6370	,		
6371	Personen	974	(mention_id=958|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
6372	,		
6373	die	975	(mention_id=959|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
6374	ihn	976	(mention_id=960|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
6375	in		
6376	dem		
6377	Ihrigen		(mention_id=961|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
6378	herumführten		
6379	,		
6380	dadurch		
6381	einen		
6382	üblen		
6383	Humor		
6384	,		
6385	daß		
6386	er	977	(mention_id=962|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
6387	mehr		
6388	verlangte		
6389	,		
6390	als		
6391	die		
6392	Umstände		
6393	zuließen		
6394	,		
6395	oder		
6396	auch		
6397	wohl		
6398	gar		
6399	an		
6400	etwas		
6401	Vollkommneres		
6402	erinnerte		
6403	,		
6404	das		
6405	er	978	(mention_id=963|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
6406	anderswo		
6407	gesehen		
6408	.		
6409	Als		
6410	sie	979	(mention_id=964|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
6411	die		
6412	Mooshütte		
6413	erreichten		
6414	,		
6415	fanden		
6416	sie	980	(mention_id=965|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
6417	solche		
6418	auf		
6419	das		
6420	lustigste		
6421	ausgeschmückt		
6422	,		
6423	zwar		
6424	nur		
6425	mit		
6426	künstlichen		
6427	Blumen		
6428	und		
6429	Wintergrün		
6430	,		
6431	doch		
6432	darunter		
6433	so		
6434	schöne		
6435	Büschel		
6436	natürlichen		
6437	Weizens		
6438	und		
6439	anderer		
6440	Feld-		
6441	und		
6442	Baumfrüchte		
6443	angebracht		
6444	,		
6445	daß		
6446	sie		
6447	dem		
6448	Kunstsinn		
6449	der		
6450	Anordnenden	981	(mention_id=966|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
6451	zur		
6452	Ehre		
6453	gereichten		
6454	.		
6455	»		
6456	Obschon		
6457	mein	982	(mention_id=967|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
6458	Mann	983	(mention_id=968|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
6459	nicht		
6460	liebt		
6461	,		
6462	daß		
6463	man		
6464	seinen	984	(mention_id=969|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
6465	Geburts-		
6466	oder		
6467	Namenstag		
6468	feire		
6469	,		
6470	so		
6471	wird		
6472	er	985	(mention_id=970|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
