i	token	mention	gold
8380	Drittes		
8381	Kapitel		
8382	.		
8383	Während		
8384	der		
8385	nächsten		
8386	Wochen		
8387	wurden		
8388	auf		
8389	dem		
8390	Abtshofe		
8391	die		
8392	nötigen		
8393	Vorbereitungen		
8394	für		
8395	die		
8396	Lese		
8397	getroffen		
8398	.		
8399	Im		
8400	Kelterhause		
8401	wurden		
8402	sämtliche		
8403	Geräte		
8404	einer		
8405	genauen		
8406	Prüfung		
8407	auf		
8408	ihre		
8409	Brauchbarkeit		
8410	und		
8411	Sauberkeit		
8412	unterzogen		
8413	und		
8414	im		
8415	Keller		
8416	die		
8417	Lager		
8418	für		
8419	die		
8420	Lotten		
8421	,		
8422	jene		
8423	Tonnen		
8424	,		
8425	in		
8426	die		
8427	der		
8428	ausgepreßte		
8429	Traubensaft		
8430	zuerst		
8431	gegossen		
8432	wird		
8433	,		
8434	sowie		
8435	für		
8436	die		
8437	Fässer		
8438	und		
8439	Trubfäßle		
8440	hergerichtet		
8441	.		
8442	Bei		
8443	diesen		
8444	Arbeiten		
8445	hatten		
8446	die		
8447	Frauen	1301	(mention_id=1277|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)),(entity=(entity_id=entity_0008|fullname=Elsbeth Armbruster|gender=f)),(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)),(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
8448	weniger		
8449	zu		
8450	tun		
8451	als		
8452	die		
8453	Männer	1302	(mention_id=1278|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)),(entity=(entity_id=entity_0005|fullname=Peter Armbruster|gender=m)))
8454	,		
8455	und		
8456	Madlen	1303	(mention_id=1279|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
8457	benutzte		
8458	diese		
8459	letzte		
8460	Frist		
8461	vor		
8462	dem		
8463	alle		
8464	Kräfte		
8465	in		
8466	Anspruch		
8467	nehmenden		
8468	Werke		
8469	des		
8470	Herbstens		
8471	dazu		
8472	,		
