i	token	mention	gold
50485	Viertes		
50486	Kapitel		
50487	Wie		
50488	seltsam		
50489	mußte		
50490	nach		
50491	solchen		
50492	Ereignissen		
50493	,		
50494	nach		
50495	diesem		
50496	aufgedrungenen		
50497	Gefühl		
50498	von		
50499	Vergänglichkeit		
50500	und		
50501	Hinschwinden		
50502	Ottilie	6599	(mention_id=6560|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
50503	durch		
50504	die		
50505	Nachricht		
50506	getroffen		
50507	werden		
50508	,		
50509	die		
50510	ihr	6600	(mention_id=6561|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
50511	nicht		
50512	länger		
50513	verborgen		
50514	bleiben		
50515	konnte		
50516	,		
50517	daß		
50518	Eduard	6601	(mention_id=6562|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
50519	sich	6602	(mention_id=6563|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
50520	dem		
50521	wechselnden		
50522	Kriegsglück		
50523	überliefert		
50524	habe		
50525	.		
50526	Es		
50527	entging		
50528	ihr	6603	(mention_id=6564|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
50529	leider		
50530	keine		
50531	von		
50532	den		
50533	Betrachtungen		
50534	,		
50535	die		
50536	sie	6604	(mention_id=6565|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
50537	dabei		
50538	zu		
50539	machen		
50540	Ursache		
50541	hatte		
50542	.		
50543	Glücklicherweise		
50544	kann		
50545	der		
50546	Mensch	6605	(mention_id=6566|references=(entity=(entity_id=generic_0529|fullname=Mensch allgemein|gender=u|specialcase_entity=generic)))
50547	nur		
50548	einen		
50549	gewissen		
50550	Grad		
50551	des		
50552	Unglücks		
50553	fassen		
50554	;		
50555	was		
50556	darüber		
50557	hinausgeht		
50558	,		
50559	vernichtet		
50560	ihn	6606	(mention_id=6567|references=(entity=(entity_id=generic_0530|fullname=Mensch allgemein|gender=u|specialcase_entity=generic)))
50561	oder		
50562	läßt		
50563	ihn	6607	(mention_id=6568|references=(entity=(entity_id=generic_0531|fullname=Mensch allgemein|gender=u|specialcase_entity=generic)))
50564	gleichgültig		
50565	.		
50566	Es		
50567	gibt		
50568	Lagen		
50569	,		
50570	in		
50571	denen		
50572	Furcht		
50573	und		
50574	Hoffnung		
50575	eins		
50576	werden		
50577	,		
50578	sich		
50579	einander		
50580	wechselseitig		
50581	aufheben		
50582	und		
50583	in		
50584	eine		
50585	dunkle		
50586	Fühllosigkeit		
50587	verlieren		
50588	.		
50589	Wie		
50590	könnten		
50591	wir	6608	(mention_id=6569|references=(entity=(entity_id=entity_0016|fullname=Erzählinstanz|gender=u)))
50592	sonst		
50593	die		
50594	entfernten		
50595	Geliebtesten	6609	(mention_id=6570|references=(entity=(entity_id=generic_0532|fullname=Geliebte|gender=u|specialcase_entity=generic)))
50596	in		
50597	stündlicher		
50598	Gefahr		
50599	wissen		
50600	und		
50601	dennoch		
50602	unser	6610	(mention_id=6571|references=(entity=(entity_id=entity_0016|fullname=Erzählinstanz|gender=u)))
50603	tägliches		
50604	,		
50605	gewöhnliches		
50606	Leben		
50607	immer		
50608	so		
50609	forttreiben		
50610	.		
50611	Es		
50612	war		
50613	daher		
50614	,		
50615	als		
50616	wenn		
50617	ein		
50618	guter		
50619	Geist		
50620	für		
50621	Ottilien	6611	(mention_id=6572|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
50622	gesorgt		
50623	hätte		
50624	,		
50625	indem		
50626	er		
50627	auf		
50628	einmal		
50629	in		
50630	diese		
50631	Stille		
50632	,		
50633	in		
50634	der		
50635	sie	6612	(mention_id=6573|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
50636	einsam		
50637	und		
50638	unbeschäftigt		
50639	zu		
50640	versinken		
50641	schien		
50642	,		
50643	ein		
50644	wildes		
50645	Heer		
50646	hereinbrachte		
50647	,		
50648	das		
50649	,		
50650	indem		
50651	es		
50652	ihr	6613	(mention_id=6574|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
50653	von		
50654	außen		
