i	token	mention	gold
101538	Erstes		
101539	Kapitel		
101540	.		
101541	Wir	11933	(mention_id=12085|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
101542	begleiten		
101543	unsern	11934	(mention_id=12086|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
101544	Helden	11935	(mention_id=12087|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
101545	jetzt		
101546	auf		
101547	seiner	11936	(mention_id=12088|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
101548	Reise		
101549	nach		
101550	Ohio		
101551	.		
101552	Er	11937	(mention_id=12089|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
101553	schied		
101554	aus		
101555	Newyork		
101556	in		
101557	einer		
101558	Stimmung		
101559	,		
101560	die		
101561	dem		
101562	Bleiben		
101563	eigentlich		
101564	günstiger		
101565	,		
101566	als		
101567	dem		
101568	Reisen		
101569	war		
101570	.		
101571	Unter		
101572	andern		
101573	Umständen		
101574	hätte		
101575	er	11938	(mention_id=12090|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
101576	sich	11939	(mention_id=12091|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
101577	wahrscheinlich		
101578	dem		
101579	Zuge		
101580	nach		
101581	Saratoga		
101582	angeschlossen		
101583	.		
101584	Ueberhaupt		
101585	konnte		
101586	der		
101587	Plan		
101588	seines	11940	(mention_id=12092|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
101589	ganzen		
101590	Aufenthaltes		
101591	durch		
101592	den		
101593	Abend		
101594	bei		
101595	Bennet	11941	(mention_id=12093|references=(entity=(entity_id=entity_0055|fullname=Mr. Bennet|gender=m)))
101596	in		
101597	eine		
101598	neue		
101599	Frage		
101600	gestellt		
101601	sein		
101602	.		
101603	So		
101604	hatte		
101605	Dr.	11942	(mention_id=12094|references=(entity=(entity_id=entity_0514|fullname=Doctor Griswold|gender=m)))
101606	Griswald	11942	(mention_id=12094|references=(entity=(entity_id=entity_0514|fullname=Doctor Griswold|gender=m)))
101607	—		
101608	gleichsam		
101609	in		
101610	Concurrenz		
101611	mit		
101612	Bennet	11943	(mention_id=12095|references=(entity=(entity_id=entity_0055|fullname=Mr. Bennet|gender=m)))
101613	—		
101614	später		
101615	noch		
101616	zu		
101617	verstehen		
101618	gegeben		
101619	,		
101620	es		
101621	sei		
101622	eigentlich		
101623	wünschenswerth		
101624	,		
101625	daß		
101626	an		
101627	der		
101628	Universität		
101629	selbst		
101630	die		
101631	Lehrkanzel		
101632	für		
101633	Literatur		
101634	und		
101635	Aesthetik		
101636	mit		
101637	europäischer		
101638	Kunstbildung		
101639	besetzt		
101640	werde		
101641	,		
101642	und		
101643	es		
101644	hätte		
101645	unsern	11944	(mention_id=12096|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
101646	Freund	11945	(mention_id=12097|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
101647	nur		
101648	ein		
101649	Wort		
101650	gekostet		
101651	,		
101652	die		
101653	öffentliche		
101654	Stellung		
101655	,		
101656	die		
101657	ihm	11946	(mention_id=12098|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
101658	dieser		
101659	Wink		
101660	zudachte		
101661	,		
101662	anzunehmen		
101663	.		
