i	token	mention	gold
7	Erstes		
8	Kapitel		
9	.		
10	An		
11	einem		
12	warmen		
13	Septemberabend		
14	saß		
15	ein		
16	hochgestalteter		
17	,		
18	stämmiger		
19	Mann	2	(mention_id=1|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
20	mit		
21	grauem		
22	Langhaar		
23	vor		
24	dem		
25	Wohnhause		
26	seines	3	(mention_id=2|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
27	Gehöftes		
28	in		
29	dem		
30	anmutig		
31	gelegenen		
32	Städtchen		
33	Wachenheim		
34	in		
35	der		
36	Rheinpfalz		
37	und		
38	blickte		
39	sinnend		
40	vor		
41	sich	4	(mention_id=3|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
42	hin		
43	.		
44	Er	5	(mention_id=4|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
45	war		
46	in		
47	landesüblicher		
48	Bauerntracht		
49	,		
50	aber		
51	seine	6	(mention_id=5|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
52	Haltung		
53	und		
54	ganze		
55	Erscheinung		
56	hatten		
57	etwas		
58	Würdevolles		
59	,		
60	Achtunggebietendes		
61	.		
62	Seine	7	(mention_id=6|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
63	rechte		
64	Hand		
65	ruhte		
66	auf		
67	dem		
68	derben		
69	Kreuzbeintische		
70	vor		
71	ihm	8	(mention_id=7|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
72	,		
73	und		
74	ohne		
75	sich	9	(mention_id=8|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
76	dessen		
77	bewußt		
78	zu		
79	sein		
80	,		
81	trommelte		
82	er	10	(mention_id=9|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
83	auf		
84	der		
85	Platte		
86	einen		
87	marschmäßigen		
88	Takt		
89	.		
90	Er	11	(mention_id=10|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
91	hatte		
92	in		
93	den		
94	überstandenen		
95	,		
96	langen		
97	Kriegsjahren		
98	viel		
99	trommeln		
100	gehört		
101	,		
102	und		
103	so		
104	war		
105	ihm	12	(mention_id=11|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
106	dieses		
107	Fingerspiel		
108	zur		
109	Gewohnheit		
110	geworden		
111	,		
112	wenn		
113	ihm	13	(mention_id=12|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
114	etwas		
115	Besonderes		
116	die		
117	Gedanken		
118	bewegte		
119	.		
120	Es		
121	war		
122	der		
123	Bürgermeister	14	
124	von		
125	Wachenheim		
126	Christoph	15	
127	Armbruster	15	
128	,		
129	der	16	
130	sich	17	(mention_id=13|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
131	als		
132	Winzer	18	(mention_id=14|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
133	eines		
134	behäbigen		
135	Wohlstandes		
136	erfreute		
137	und		
138	die		
139	Bürgermeisterei		
140	im		
141	Ehrenamt		
142	verwaltete		
143	.		
144	Es		
145	schienen		
146	auch		
147	keineswegs		
148	Sorgen		
149	zu		
150	sein		
151	,		
152	was		
153	ihn	19	(mention_id=15|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
154	zu		
155	dieser		
156	Stunde		
157	beschäftigte		
158	,		
159	denn		
160	sein	20	(mention_id=16|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
161	Gesicht		
162	mit		
163	der		
164	stark		
165	hervortretenden		
166	Nase		
167	und		
168	dem		
169	kräftigen		
170	Kinn		
171	zeigte		
172	einen		
173	zufriedenen		
174	Ausdruck		
175	,		
176	und		
177	er	21	(mention_id=17|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
178	schaute		
179	,		
180	wie		
181	sie		(mention_id=18|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
182	in		
183	der		
184	Pfalz		
185	sagen		
186	,		
187	so		
188	recht		
189	stillbeducht		
190	und		
191	heimselig		
192	drein		
193	.		
194	Das		
195	Gehöft		
196	,		
197	auf		
198	das		
199	man		
200	von		
201	der		
202	Straße		
203	durch		
204	ein		
205	breites		
206	,		
207	bei		
208	Tage		
209	stets		
210	offenes		
211	Tor		
212	gelangte		
213	,		
214	bildete		
215	ein		
216	umfangreiches		
217	,		
218	längliches		
219	Viereck		
220	,		
221	in		
222	welchem		
223	sich		
224	mehrere		
225	,		
226	den		
227	Umfassungsmauern		
228	angefügte		
229	Gebäude		
230	befanden		
231	,		
232	ein		
233	größeres		
234	,		
235	zweistöckiges		
236	Haus		
237	,		
238	das		
239	der		
240	Bürgermeister	22	(mention_id=19|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
241	mit		
242	seiner	23	(mention_id=20|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
243	Frau	24	(mention_id=21|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
244	und		
245	seiner	25	(mention_id=22|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
246	jüngsten		
247	Tochter	26	(mention_id=23|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
248	,		
249	und		
250	ein		
251	kleineres		
252	,		
253	das		
254	sein	27	(mention_id=24|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
255	Sohn	28	(mention_id=25|references=(entity=(entity_id=entity_0005|fullname=Peter Armbruster|gender=m)))
256	mit		
257	Frau	29	(mention_id=26|references=(entity=(entity_id=entity_0008|fullname=Elsbeth Armbruster|gender=f)))
258	und		
259	Kindern	30	(mention_id=27|references=(entity=(entity_id=entity_0016|fullname=Älterer Enkel von Christoph Armbruster|gender=m)),(entity=(entity_id=entity_0017|fullname=Jüngerer Enkel von Christoph Armbruster|gender=m)),(entity=(entity_id=entity_0051|fullname=Bärbele Armbruster|gender=f)))
260	bewohnte		
261	,		
262	ferner		
263	das		
264	Kelterhaus		
265	,		
266	Scheune		
267	,		
268	Schuppen		
269	und		
270	Ställe		
271	.		
272	Dem		
273	größeren		
274	Wohnhause		
275	entlang		
276	zog		
277	sich		
278	eine		
279	schattige		
280	Pergola		
281	,		
282	d.		
283	h.		
284	ein		
285	laubenartiger		
286	,		
287	auch		
288	oben		
289	mit		
290	Latten		
291	versehener		
292	Rebengang		
293	,		
294	worin		
295	zwischen		
296	den		
297	Ranken		
298	und		
299	Blättern		
300	dunkelblaue		
301	Malvasiertrauben		
302	hingen		
303	.		
304	Hinter		
305	den		
306	Häusern		
307	streckte		
308	sich		
309	bis		
310	an		
311	die		
312	mit		
313	runden		
314	Verteidigungstürmen		
315	bewehrte		
316	Stadtumwallung		
317	ein		
318	wohlgepflegter		
319	Obst-		
320	und		
321	Gemüsegarten		
322	.		
323	Auf		
324	dem		
325	geräumigen		
326	Hofe		
327	stand		
328	seitwärts		
329	ein		
330	alter		
331	Nußbaum		
332	,		
333	dessen		
334	mächtigen		
335	Stamm		
336	eine		
337	hölzerne		
338	Sitzbank		
339	umgab		
340	.		
341	Dieses		
342	stattliche		
343	Anwesen		
344	hieß		
345	der		
346	Abtshof		
347	,		
348	weil		
349	es		
350	vor		
351	Jahrhunderten		
352	das		
353	Eigentum		
354	des		
355	nahen		
356	,		
357	von		
358	Konrad	31	(mention_id=28|references=(entity=(entity_id=entity_0053|fullname=Konrad II. der Salier|gender=m)))
359	II.	31	(mention_id=28|references=(entity=(entity_id=entity_0053|fullname=Konrad II. der Salier|gender=m)))
360	,		(mention_id=28|references=(entity=(entity_id=entity_0053|fullname=Konrad II. der Salier|gender=m)))
361	dem		(mention_id=28|references=(entity=(entity_id=entity_0053|fullname=Konrad II. der Salier|gender=m)))
362	Salier	32	(mention_id=28|references=(entity=(entity_id=entity_0053|fullname=Konrad II. der Salier|gender=m)))
363	,		
364	gestifteten		
365	und		
366	reich		
367	dotierten		
368	Benediktinerklosters		
369	Limburg		
370	gewesen		
371	war		
372	,		
373	zu		
374	dem		
375	der		
376	Kaiser	33	(mention_id=29|references=(entity=(entity_id=entity_0053|fullname=Konrad II. der Salier|gender=m)))
377	selber		
378	,		
379	und		
380	zwar		
381	an		
382	dem		
383	nämlichen		
384	Tage		
385	wie		
386	zu		
387	dem		
388	herrlichen		
389	Dom		
390	in		
391	Speyer		
392	den		
393	Grundstein		
394	gelegt		
395	hatte		
396	.		
397	Einer	34	(mention_id=30|references=(entity=(entity_id=entity_0056|fullname=Abt von Bronnbach|gender=m)))
398	der		
