i	token	mention	gold
12708	Fünftes		
12709	Kapitel		
12710	.		
12711	In		
12712	der		
12713	fröhlichen		
12714	Pfalz		
12715	,		
12716	wo		
12717	sich		
12718	das		
12719	ganze		
12720	Jahr		
12721	hindurch		
12722	von		
12723	Herbst		
12724	zu		
12725	Herbst		
12726	,		
12727	sei		
12728	es		
12729	im		
12730	Wingert		
12731	,		
12732	sei		
12733	es		
12734	im		
12735	Keller		
12736	,		
12737	eine		
12738	Arbeit		
12739	an		
12740	die		
12741	andere		
12742	reihte		
12743	,		
12744	brachte		
12745	jede		
12746	Jahreszeit		
12747	auch		
12748	ihre		
12749	besonderen		
12750	Freuden		
12751	,		
12752	die		
12753	gründlich		
12754	zu		
12755	genießen		
12756	das		
12757	leichtherzige		
12758	Volk	1909	
12759	der		
12760	Pfälzer	1910	(mention_id=1884|references=(entity=(entity_id=entity_0107|fullname=Pfälzer|gender=u|members=entity_0138|all_members_given=True|specialcase_entity=group)))
12761	wie		
12762	geschaffen		
12763	war		
12764	.		
12765	War		
12766	es		
12767	doch		
12768	ein		
12769	gottbegnadetes		
12770	Weinland		
12771	,		
12772	darin		
12773	sie	1911	(mention_id=1885|references=(entity=(entity_id=entity_0107|fullname=Pfälzer|gender=u|members=entity_0138|all_members_given=True|specialcase_entity=group)))
12774	wohnten		
12775	und		
12776	für		
12777	dessen		
12778	erquickliche		
12779	Gaben		
12780	sie	1912	(mention_id=1886|references=(entity=(entity_id=entity_0107|fullname=Pfälzer|gender=u|members=entity_0138|all_members_given=True|specialcase_entity=group)))
12781	allweg		
12782	empfänglich		
12783	waren		
12784	,		
12785	zu		
12786	ihrer		
12787	rechten		
12788	Verwertung		
12789	ausgerüstet		
12790	mit		
12791	einem		
12792	gesunden		
12793	Durst		
12794	und		
12795	mit		
12796	willigen		
12797	,		
12798	schier		
12799	unbegrenzt		
12800	aufnahmefähigen		
12801	Kehlen		
12802	,		
12803	diesem		
12804	stets		
12805	willkommenen		
12806	Verlangen		
12807	die		
12808	angenehmste		
12809	Befriedigung		
12810	zu		
12811	gewähren		
12812	.		
12813	Aber		
12814	auch		
12815	andere		
12816	pfälzische		
12817	Eigentümlichkeiten		
12818	hoben		
12819	den		
12820	Mut		
12821	und		
12822	stärkten		
12823	die		
12824	Lust		
12825	,		
12826	Feste		
12827	zu		
12828	feiern		
12829	,		
12830	wie		
12831	sie		
12832	fielen		
12833	,		
12834	je		
12835	mehr		
