i	token	mention	gold
67721	Neuntes		
67722	Kapitel		
67723	Der		
67724	Frühling		
67725	war		
67726	gekommen		
67727	,		
67728	später		
67729	,		
67730	aber		
67731	auch		
67732	rascher		
67733	und		
67734	freudiger		
67735	als		
67736	gewöhnlich		
67737	.		
67738	Ottilie	8916	(mention_id=8821|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
67739	fand		
67740	nun		
67741	im		
67742	Garten		
67743	die		
67744	Frucht		
67745	ihres	8917	(mention_id=8822|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
67746	Vorsehens		
67747	;		
67748	alles		
67749	keimte		
67750	,		
67751	grünte		
67752	und		
67753	blühte		
67754	zur		
67755	rechten		
67756	Zeit		
67757	;		
67758	manches		
67759	,		
67760	was		
67761	hinter		
67762	wohlangelegten		
67763	Glashäusern		
67764	und		
67765	Beeten		
67766	vorbereitet		
67767	worden		
67768	,		
67769	trat		
67770	nun		
67771	sogleich		
67772	der		
67773	endlich		
67774	von		
67775	außen		
67776	wirkenden		
67777	Natur		
67778	entgegen		
67779	,		
67780	und		
67781	alles		
67782	,		
67783	was		
67784	zu		
67785	tun		
67786	und		
67787	zu		
67788	besorgen		
67789	war		
67790	,		
67791	blieb		
67792	nicht		
67793	bloß		
67794	hoffnungsvolle		
67795	Mühe		
67796	wie		
67797	bisher		
67798	,		
67799	sondern		
67800	ward		
67801	zum		
67802	heitern		
67803	Genusse		
67804	.		
67805	An		
67806	dem		
67807	Gärtner	8918	(mention_id=8823|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
67808	aber		
67809	hatte		
67810	sie	8919	(mention_id=8824|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
67811	zu		
67812	trösten		
67813	über		
67814	manche		
67815	durch		
67816	Lucianens	8920	(mention_id=8825|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))
67817	Wildheit		
67818	entstandene		
67819	Lücke		
67820	unter		
67821	den		
67822	Topfgewächsen		
67823	,		
67824	über		
67825	die		
67826	zerstörte		
67827	Symmetrie		
67828	mancher		
67829	Baumkrone		
67830	.		
67831	Sie	8921	(mention_id=8826|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
67832	machte		
67833	ihm	8922	(mention_id=8827|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
67834	Mut		
67835	,		
67836	daß		
67837	sich		
67838	das		
67839	alles		
67840	bald		
67841	wieder		
67842	herstellen		
67843	werde		
67844	;		
67845	aber		
67846	er	8923	(mention_id=8828|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
67847	hatte		
67848	zu		
67849	ein		
67850	tiefes		
67851	Gefühl		
67852	,		
67853	zu		
67854	einen		
67855	reinen		
67856	Begriff		
67857	von		
67858	seinem	8924	(mention_id=8829|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
67859	Handwerk		
67860	,		
67861	als		
67862	daß		
67863	diese		
67864	Trostgründe		
67865	viel		
67866	bei		
67867	ihm	8925	(mention_id=8830|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
67868	hätten		
67869	fruchten		
67870	sollen		
67871	.		
67872	So		
67873	wenig		
67874	der		
67875	Gärtner	8926	(mention_id=8831|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
67876	sich	8927	(mention_id=8832|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
67877	durch		
67878	andere		
67879	Liebhabereien		
67880	und		
67881	Neigungen		
67882	zerstreuen		
67883	darf		
67884	,		
67885	so		
67886	wenig		
67887	darf		
67888	der		
67889	ruhige		
67890	Gang		
67891	unterbrochen		
67892	werden		
67893	,		
67894	den		
67895	die		
67896	Pflanze		
67897	zur		
67898	dauernden		
67899	oder		
67900	zur		
67901	vorübergehenden		
67902	Vollendung		
67903	nimmt		
67904	.		
67905	Die		
67906	Pflanze		
67907	gleicht		
67908	den		
67909	eigensinnigen		
67910	Menschen	8928	(mention_id=8833|references=(entity=(entity_id=generic_0939|fullname=eigensinnige Menschen|gender=u|specialcase_entity=generic)))
67911	,		
67912	von		
67913	denen	8929	(mention_id=8834|references=(entity=(entity_id=generic_0940|fullname=eigensinnige Menschen|gender=u|specialcase_entity=generic)))
67914	man		
67915	alles		
67916	erhalten		
67917	kann		
67918	,		
67919	wenn		
67920	man		
67921	sie		
67922	nach		
67923	ihrer	8930	(mention_id=8835|references=(entity=(entity_id=generic_0941|fullname=eigensinnige Menschen|gender=u|specialcase_entity=generic)))
67924	Art		
67925	behandelt		
67926	.		
67927	Ein		
67928	ruhiger		
67929	Blick		
67930	,		
67931	eine		
67932	stille		
67933	Konsequenz		
67934	,		
67935	in		
67936	jeder		
67937	Jahrszeit		
67938	,		
67939	in		
67940	jeder		
67941	Stunde		
67942	das		
67943	ganz		
67944	Gehörige		
67945	zu		
67946	tun		
67947	,		
67948	wird		
67949	vielleicht		
67950	von		
67951	niemand		
67952	mehr		
67953	als		
67954	vom		
67955	Gärtner	8931	(mention_id=8836|references=(entity=(entity_id=generic_0942|fullname=Gärtner allgemein|gender=u|specialcase_entity=generic)))
67956	verlangt		
67957	.		
67958	Diese		
67959	Eigenschaften		
67960	besaß		
67961	der		
67962	gute		
67963	Mann	8932	(mention_id=8837|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
67964	in		
67965	einem		
67966	hohen		
67967	Grade		
67968	,		
67969	deswegen		
67970	auch		
67971	Ottilie	8933	(mention_id=8838|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
67972	so		
67973	gern		
67974	mit		
67975	ihm	8934	(mention_id=8839|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
67976	wirkte		
67977	;		
67978	aber		
67979	sein	8935	(mention_id=8840|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
67980	eigentliches		
67981	Talent		
67982	konnte		
67983	er	8936	(mention_id=8841|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
67984	schon		
67985	einige		
67986	Zeit		
67987	nicht		
67988	mehr		
67989	mit		
67990	Behaglichkeit		
67991	ausüben		
67992	.		
67993	Denn		
67994	ob		
67995	er	8937	(mention_id=8842|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
67996	gleich		
67997	alles		
67998	,		
67999	was		
68000	die		
68001	Baum-		
68002	und		
68003	Küchengärtnerei		
68004	betraf		
68005	,		
68006	auch		
68007	die		
68008	Erfordernisse		
68009	eines		
68010	ältern		
68011	Ziergartens		
68012	,		
68013	vollkommen		
68014	zu		
68015	leisten		
68016	verstand		
68017	,		
68018	wie		
68019	denn		
68020	überhaupt		
68021	einem	8938	(mention_id=8843|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
68022	vor		
68023	dem		
68024	andern	8939	(mention_id=8844|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
68025	dieses		
68026	oder		
68027	jenes		
68028	gelingt		
68029	,		
68030	ob		
68031	er	8940	(mention_id=8845|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
68032	schon		
68033	in		
68034	Behandlung		
68035	der		
68036	Orangerie		
68037	der		
68038	Blumenzwiebeln		
68039	,		
68040	der		
68041	Nelken-		
68042	und		
68043	Aurikelnstöcke		
68044	die		
68045	Natur		
68046	selbst		
68047	hätte		
68048	herausfordern		
68049	können		
68050	,		
68051	so		
68052	waren		
68053	ihm	8941	(mention_id=8846|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
68054	doch		
68055	die		
68056	neuen		
68057	Zierbäume		
68058	und		
68059	Modeblumen		
68060	einigermaßen		
68061	fremd		
68062	geblieben		
68063	,		
68064	und		
68065	er	8942	(mention_id=8847|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
68066	hatte		
68067	vor		
68068	dem		
68069	unendlichen		
68070	Felde		
68071	der		
68072	Botanik		
68073	,		
68074	das		
68075	sich		
68076	nach		
68077	der		
68078	Zeit		
68079	auftat		
68080	,		
68081	und		
68082	den		
68083	darin		
68084	herumsummenden		
68085	fremden		
68086	Namen		
68087	eine		
68088	Art		
68089	von		
68090	Scheu		
68091	,		
68092	die		
68093	ihn	8943	(mention_id=8848|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
68094	verdrießlich		
68095	machte		
