i	token	mention	gold
4999	Zweites		
5000	Kapitel		
5001	.		
5002	In		
5003	der		
5004	Frühe		
5005	des		
5006	nächsten		
5007	Tages		
5008	fragte		
5009	Madlen	771	(mention_id=749|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
5010	ihre	772	(mention_id=750|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
5011	Tochter	773	(mention_id=751|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5012	,		
5013	wie		
5014	Trudi	774	(mention_id=752|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5015	geschlafen		
5016	hätte		
5017	.		
5018	»		
5019	Sie	775	(mention_id=753|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5020	schläft		
5021	immer		
5022	noch		
5023	,		
5024	«		
5025	gab		
5026	Ammerie	776	(mention_id=754|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5027	zur		
5028	Antwort		
5029	,		
5030	»		
5031	und		
5032	ich	777	(mention_id=755|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5033	habe		
5034	beim		
5035	Anziehen		
5036	ganz		
5037	leise		
5038	gemacht		
5039	,		
5040	um		
5041	sie	778	(mention_id=756|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5042	nicht		
5043	zu		
5044	wecken		
5045	.		
5046	«		
5047	»		
5048	Gut		
5049	!		
5050	aber		
5051	sage		
5052	mal		
5053	:		
5054	wie		
5055	ist's		
5056	mit		
5057	ihrer	779	(mention_id=757|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5058	Kleidung		
5059	bestellt		
5060	?		
5061	«		
5062	»		
5063	Soviel		
5064	ich	780	(mention_id=758|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5065	davon		
5066	gesehen		
5067	habe		
5068	,		
5069	recht		
5070	dürftig		
5071	,		
5072	und		
5073	wenn		
5074	sie	781	(mention_id=759|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5075	mit		
5076	uns	782	(mention_id=760|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)),(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5077	zum		
5078	Hochamt		
5079	gehen		
5080	soll		
5081	.		
5082	.		
5083	.		
5084	Ich	783	(mention_id=761|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5085	habe		
5086	schon		
5087	gedacht		
5088	,		
5089	ob		
5090	ich	784	(mention_id=762|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5091	ihr	785	(mention_id=763|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5092	nicht		
5093	aushelfen		
5094	könnte		
5095	,		
5096	aber		
5097	meine	786	(mention_id=764|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5098	Röcke		
5099	werden		
5100	ihr	787	(mention_id=765|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5101	zu		
5102	kurz		
5103	sein		
5104	,		
5105	denn		
5106	sie	788	(mention_id=766|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5107	ist		
5108	ein		
5109	ganz		
5110	Teil		
5111	größer		
5112	als		
5113	ich	789	(mention_id=767|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5114	.		
5115	«		
5116	»		
5117	Und		
5118	meine	790	(mention_id=768|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
5119	Gewänder		
5120	sind		
5121	ihr	791	(mention_id=769|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5122	zu		
5123	weit		
5124	,		
5125	«		
5126	lächelte		
5127	Madlen	792	(mention_id=770|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
5128	.		
5129	»		
5130	Aber		
5131	von		
5132	Elsbeth	793	(mention_id=771|references=(entity=(entity_id=entity_0008|fullname=Elsbeth Armbruster|gender=f)))
5133	könnte		
5134	ihr	794	(mention_id=772|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5135	vielleicht		
5136	manches		
5137	passen		
5138	,		
5139	«		
5140	meinte		
5141	Ammerie	795	(mention_id=773|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5142	.		
5143	»		
5144	Das		
5145	ist		
5146	wahr		
5147	;		
5148	lauf		
5149	hin		
5150	zu		
5151	ihr	796	(mention_id=774|references=(entity=(entity_id=entity_0008|fullname=Elsbeth Armbruster|gender=f)))
5152	und		
5153	sieh		
5154	zu		
5155	,		
5156	was		
5157	du	797	(mention_id=775|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5158	ihr	798	(mention_id=776|references=(entity=(entity_id=entity_0008|fullname=Elsbeth Armbruster|gender=f)))
5159	abschwatzen		
5160	kannst		
5161	;		
5162	sie	799	(mention_id=777|references=(entity=(entity_id=entity_0008|fullname=Elsbeth Armbruster|gender=f)))
5163	ist		
5164	ja		
5165	gutherzig		
5166	und		
5167	gefällig		
5168	.		
5169	«		
5170	»		
5171	Jaja		
5172	!		
5173	sofort		
5174	!		
5175	und		
5176	mit		
5177	leeren		
5178	Händen		
5179	komme		
5180	ich	800	(mention_id=778|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5181	nicht		
5182	wieder		
5183	,		
5184	«		
5185	rief		
5186	Ammerie	801	(mention_id=779|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5187	und		
5188	sprang		
5189	davon		
5190	.		
5191	Nach		
5192	kaum		
5193	einem		
5194	Viertelstündchen		
5195	kehrte		
5196	sie	802	(mention_id=780|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5197	mit		
5198	einem		
5199	makellos		
5200	sauberen		
5201	Kleide		
5202	zurück		
5203	,		
5204	das		
5205	sie	803	(mention_id=781|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5206	triumphierend		
5207	vor		
5208	der		
5209	Mutter	804	(mention_id=782|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
5210	entfaltete		
5211	.		
5212	»		
5213	Siehst		
5214	du	805	(mention_id=783|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
5215	?		
5216	ich	806	(mention_id=784|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5217	wußt		
5218	es		
5219	wohl		
5220	,		
5221	die		
5222	Elsbeth	807	(mention_id=785|references=(entity=(entity_id=entity_0008|fullname=Elsbeth Armbruster|gender=f)))
5223	schlägt		
5224	mir	808	(mention_id=786|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5225	nichts		
5226	ab		
5227	,		
5228	und		
5229	sie	809	(mention_id=787|references=(entity=(entity_id=entity_0008|fullname=Elsbeth Armbruster|gender=f)))
5230	hat's		
5231	gern		
5232	hergegeben		
5233	.		
5234	«		
5235	Dann		
5236	eilte		
5237	sie	810	(mention_id=788|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5238	vergnügt		
5239	damit		
5240	die		
5241	Treppe		
5242	hinauf		
5243	.		
5244	Als		
5245	Trudi	811	(mention_id=789|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5246	,		
5247	erfrischt		
5248	und		
5249	gestärkt		
5250	durch		
5251	den		
5252	gesunden		
5253	Schlaf		
5254	,		
5255	mit		
5256	Ammerie	812	(mention_id=790|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5257	herankam		
5258	,		
5259	nahm		
5260	sie	813	(mention_id=791|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5261	sich	814	(mention_id=792|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5262	ganz		
5263	vortrefflich		
5264	aus		
5265	,		
5266	denn		
5267	Elsbeths	815	(mention_id=793|references=(entity=(entity_id=entity_0008|fullname=Elsbeth Armbruster|gender=f)))
5268	Kleid		
5269	stand		
5270	ihr	816	(mention_id=794|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5271	gut		
5272	und		
5273	saß		
5274	ihr	817	(mention_id=795|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5275	auch		
5276	leidlich		
5277	gut		
5278	,		
5279	wenn		
5280	es		
5281	auch		
5282	um		
5283	die		
5284	Brust		
5285	etwas		
5286	eng		
5287	und		
5288	um		
5289	den		
5290	Gürtel		
5291	nicht		
5292	anschließend		
5293	genug		
5294	war		
5295	,		
5296	aber		
5297	das		
5298	ließ		
5299	sich		
5300	ja		
5301	leicht		
5302	ändern		
5303	.		
5304	»		
5305	Ihr	818	(mention_id=796|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5306	beschämt		
5307	mich	819	(mention_id=797|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5308	mit		
5309	eurer	820	(mention_id=798|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
5310	Güte		
5311	,		
5312	«		
5313	sprach		
5314	sie	821	(mention_id=799|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5315	nach		
5316	dargebrachtem		
5317	Morgengruß		
5318	,		
5319	»		
5320	aber		
5321	ich	822	(mention_id=800|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5322	nehme		
5323	es		
5324	mit		
5325	allem		
5326	Dank		
5327	an		
5328	,		
5329	damit		
5330	ich	823	(mention_id=801|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5331	euch	824	(mention_id=802|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)),(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)),(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5332	am		
5333	Feiertage		
5334	mit		
5335	meinen	825	(mention_id=803|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5336	abgetragenen		
5337	Sachen		
5338	keine		
5339	Schande		
5340	mache		
5341	.		
5342	«		
5343	»		
5344	Wie		
5345	ist		
5346	dir	826	(mention_id=804|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5347	nach		
5348	deiner	827	(mention_id=805|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5349	Wanderung		
5350	zumute		
5351	?		
5352	«		
5353	fragte		
5354	Madlen	828	(mention_id=806|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
5355	.		
5356	»		
5357	Ach		
5358	!		
5359	wie		
5360	neugeboren		
5361	fühl		
5362	ich	829	(mention_id=807|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5363	mich	830	(mention_id=808|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5364	;		
5365	es		
5366	lag		
5367	sich		
5368	so		
5369	wonnig		
5370	in		
5371	dem		
5372	schönen		
5373	Bett		
5374	,		
5375	ich	831	(mention_id=809|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5376	konnte		
5377	mich	832	(mention_id=810|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5378	recken		
5379	und		
5380	strecken		
5381	,		
5382	und		
5383	nicht		
5384	einmal		
5385	geträumt		
5386	hab		
5387	ich	833	(mention_id=811|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5388	.		
5389	«		
5390	»		
5391	Schade		
5392	!		
5393	«		
5394	meinte		
5395	Ammerie	834	(mention_id=812|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5396	,		
5397	»		
5398	denn		
5399	was		
5400	man		
5401	in		
5402	der		
5403	ersten		
5404	Nacht		
5405	unter		
5406	einem		
5407	fremden		
5408	Dache		
5409	träumt		
5410	,		
5411	das		
5412	geht		
5413	in		
5414	Erfüllung		
5415	.		
5416	«		
5417	»		
5418	Mir	835	(mention_id=813|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5419	ist		
5420	so		
5421	wohlig		
5422	hier		
5423	,		
5424	als		
5425	wäre		
5426	dies		
5427	kein		
5428	fremdes		
5429	Dach		
5430	für		
5431	mich	836	(mention_id=814|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5432	,		
5433	«		
5434	erwiderte		
5435	Trudi	837	(mention_id=815|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5436	,		
5437	»		
5438	und		
5439	was		
5440	soll		
5441	mir	838	(mention_id=816|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5442	denn		
5443	noch		
5444	groß		
5445	in		
5446	Erfüllung		
5447	gehen		
5448	?		
5449	«		
5450	»		
5451	Kind	839	(mention_id=817|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5452	,		
5453	du	840	(mention_id=818|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5454	bist		
5455	noch		
5456	jung		
5457	;		
5458	in		
5459	deinen	841	(mention_id=819|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5460	Jahren		
5461	läßt		
5462	sich		
5463	auch		
5464	das		
5465	schwerste		
5466	Leid		
5467	mit		
5468	frohen		
5469	Hoffnungen		
5470	trösten		
5471	,		
5472	«		
5473	gemahnte		
5474	sie	842	(mention_id=820|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
5475	Madlen	843	(mention_id=821|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
5476	.		
5477	Trudi	844	(mention_id=822|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5478	seufzte		
5479	leise		
5480	und		
5481	schwieg		
5482	.		
5483	Jetzt		
5484	trat		
5485	Christoph	845	(mention_id=823|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
5486	ins		
5487	Zimmer		
5488	,		
5489	wo		
5490	das		
5491	Frühmahl		
5492	seiner	846	(mention_id=824|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
5493	harrte		
5494	.		
5495	»		
5496	Nun		
5497	,		
5498	ich	847	(mention_id=825|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
5499	brauche		
5500	nicht		
5501	zu		
5502	fragen		
5503	,		
5504	wie		
5505	du	848	(mention_id=826|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5506	geruht		
5507	hast		
5508	,		
5509	«		
5510	sprach		
5511	er	849	(mention_id=827|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
5512	,		
5513	»		
5514	siehst		
5515	heute		
5516	schon		
5517	ganz		
5518	anders		
5519	aus		
5520	als		
5521	gestern		
5522	abend		
5523	.		
5524	«		
5525	»		
5526	Das		
5527	macht		
5528	nicht		
5529	bloß		
5530	der		
5531	tiefe		
5532	Schlaf		
5533	,		
5534	Onkel	850	(mention_id=828|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
5535	,		
5536	«		
5537	erwiderte		
5538	Trudi	851	(mention_id=829|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5539	,		
5540	»		
5541	die		
5542	liebevolle		
5543	Aufnahme		
5544	tut's		
5545	,		
5546	die		
5547	ich	852	(mention_id=830|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5548	bei		
5549	Euch	853	(mention_id=831|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)),(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)),(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
5550	gefunden		
5551	habe		
5552	.		
5553	«		
5554	Er	854	(mention_id=832|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
5555	strich		
5556	ihr	855	(mention_id=833|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5557	mit		
5558	der		
5559	Hand		
5560	über		
5561	ihr	856	(mention_id=834|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5562	volles		
5563	,		
5564	glänzendes		
5565	Blondhaar		
5566	und		
5567	sagte		
5568	:		
5569	»		
5570	Dem		
5571	Müden	857	(mention_id=835|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)),(entity=(entity_id=generic_0120|fullname=generic_0007|gender=u|specialcase_entity=generic)))
5572	ist		
5573	leicht		
5574	gebettet		
5575	,		
5576	und		
5577	der		
5578	Willkommene	858	(mention_id=836|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)),(entity=(entity_id=generic_0121|fullname=generic_0008|gender=u|specialcase_entity=generic)))
5579	findet		
5580	immer		
5581	offene		
5582	Arme		
5583	.		
5584	«		
5585	Dann		
5586	ließen		
5587	sich	859	(mention_id=837|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)),(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)),(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)),(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5588	alle		
5589	vier	860	(mention_id=838|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)),(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)),(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)),(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
5590	am		
5591	Tische		
5592	nieder		
5593	.		
5594	Die		
5595	Armbrusters	861	(mention_id=839|references=(entity=(entity_id=entity_0007|fullname=Familie Armbruster|gender=mf|members=entity_0001,entity_0003,entity_0004,entity_0005,entity_0008,entity_0016,entity_0017|all_members_given=True|specialcase_entity=group)))
5596	waren		
5597	bereits		
5598	in		
5599	festlichem		
5600	Gewand		
5601	,		
5602	und		
5603	als		
5604	später		
5605	die		
5606	Glocke		
5607	der		
5608	dem		
5609	Ritter	862	(mention_id=840|references=(entity=(entity_id=entity_0082|fullname=Ritter Sankt Georg|gender=m)))
5610	Sankt	862	(mention_id=840|references=(entity=(entity_id=entity_0082|fullname=Ritter Sankt Georg|gender=m)))
5611	Georg	862	(mention_id=840|references=(entity=(entity_id=entity_0082|fullname=Ritter Sankt Georg|gender=m)))
5612	geweihten		
5613	Kirche		
5614	läutete		
5615	,		
5616	setzte		
5617	sich	863	
5618	der		
5619	Bürgermeister	864	(mention_id=841|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
5620	seinen	865	(mention_id=842|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
5621	breitkrempigen		
5622	Dreispitz		
5623	auf		
5624	,		
5625	und		
