i	token	mention	gold
9244	Viertes		
9245	Kapitel		
9246	Die		
9247	topographische		
9248	Karte		
9249	,		
9250	auf		
9251	welcher		
9252	das		
9253	Gut		
9254	mit		
9255	seinen		
9256	Umgebungen		
9257	nach		
9258	einem		
9259	ziemlich		
9260	großen		
9261	Maßstabe		
9262	charakteristisch		
9263	und		
9264	faßlich		
9265	durch		
9266	Federstriche		
9267	und		
9268	Farben		
9269	dargestellt		
9270	war		
9271	und		
9272	welche		
9273	der		
9274	Hauptmann	1324	(mention_id=1304|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
9275	durch		
9276	einige		
9277	trigonometrische		
9278	Messungen		
9279	sicher		
9280	zu		
9281	gründen		
9282	wußte		
9283	,		
9284	war		
9285	bald		
9286	fertig		
9287	;		
9288	denn		
9289	weniger		
9290	Schlaf		
9291	als		
9292	dieser		
9293	tätige		
9294	Mann	1325	(mention_id=1305|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
9295	bedurfte		
9296	kaum		
9297	jemand		
9298	,		
9299	so		
9300	wie		
9301	sein	1326	(mention_id=1306|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
9302	Tag		
9303	stets		
9304	dem		
9305	augenblicklichen		
9306	Zwecke		
9307	gewidmet		
9308	und		
9309	deswegen		
9310	jederzeit		
9311	am		
9312	Abende		
9313	etwas		
9314	getan		
9315	war		
9316	.		
9317	»		
9318	Laß		
9319	uns	1327	(mention_id=1307|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9320	nun		
9321	«		
9322	,		
9323	sagte		
9324	er	1328	(mention_id=1308|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
9325	zu		
9326	seinem	1329	(mention_id=1309|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
9327	Freunde	1330	(mention_id=1310|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9328	,		
9329	»		
9330	an		
9331	das		
9332	übrige		
9333	gehen		
9334	,		
9335	an		
9336	die		
9337	Gutsbeschreibung		
9338	,		
9339	wozu		
9340	schon		
9341	genugsame		
9342	Vorarbeit		
9343	da		
9344	sein		
9345	muß		
9346	,		
9347	aus		
9348	der		
9349	sich		
9350	nachher		
9351	Pachtanschläge		
9352	und		
9353	anderes		
9354	schon		
9355	entwickeln		
9356	werden		
9357	.		
9358	Nur		
9359	Eines		
9360	laß		
9361	uns	1331	(mention_id=1311|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9362	festsetzen		
9363	und		
9364	einrichten		
9365	:		
9366	trenne		
9367	alles		
9368	,		
9369	was		
9370	eigentlich		
9371	Geschäft		
9372	ist		
9373	,		
9374	vom		
9375	Leben		
9376	!		
9377	Das		
9378	Geschäft		
9379	verlangt		
9380	Ernst		
9381	und		
9382	Strenge		
9383	,		
9384	das		
9385	Leben		
9386	Willkür		
9387	;		
9388	das		
9389	Geschäft		
9390	die		
9391	reinste		
9392	Folge		
9393	,		
9394	dem		
9395	Leben		
9396	tut		
9397	eine		
9398	Inkonsequenz		
9399	oft		
9400	not		
9401	,		
9402	ja		
9403	sie		
9404	ist		
9405	liebenswürdig		
9406	und		
9407	erheiternd		
9408	.		
9409	Bist		
9410	du	1332	(mention_id=1312|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9411	bei		
9412	dem		
9413	einen		
9414	sicher		
9415	,		
9416	so		
9417	kannst		
9418	du	1333	(mention_id=1313|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9419	in		
9420	dem		
9421	andern		
9422	desto		
9423	freier		
9424	sein		
9425	,		
9426	anstatt		
9427	daß		
9428	bei		
9429	einer		
9430	Vermischung		
9431	das		
9432	Sichre		
9433	durch		
9434	das		
9435	Freie		
9436	weggerissen		
9437	und		
9438	aufgehoben		
9439	wird		
9440	.		
9441	«		
9442	Eduard	1334	(mention_id=1314|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9443	fühlte		
9444	in		
9445	diesen		
9446	Vorschlägen		
9447	einen		
9448	leisen		
9449	Vorwurf		
9450	.		
9451	Zwar		
9452	von		
9453	Natur		
9454	nicht		
9455	unordentlich		
9456	,		
9457	konnte		
9458	er	1335	(mention_id=1315|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9459	doch		
9460	niemals		
9461	dazu		
9462	kommen		
9463	,		
9464	seine	1336	(mention_id=1316|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9465	Papiere		
9466	nach		
9467	Fächern		
9468	abzuteilen		
9469	.		
9470	Das		
9471	,		
9472	was		
9473	er	1337	(mention_id=1317|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9474	mit		
9475	andern	1338	
9476	abzutun		
9477	hatte		
9478	,		
9479	was		
9480	bloß		
9481	von		
9482	ihm	1339	(mention_id=1318|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9483	selbst		
9484	abhing		
9485	,		
9486	es		
9487	war		
9488	nicht		
9489	geschieden		
9490	,		
9491	so		
9492	wie		
9493	er	1340	(mention_id=1319|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9494	auch		
9495	Geschäfte		
9496	und		
9497	Beschäftigung		
9498	,		
9499	Unterhaltung		
9500	und		
9501	Zerstreuung		
9502	nicht		
9503	genugsam		
9504	voneinander		
9505	absonderte		
9506	.		
9507	Jetzt		
9508	wurde		
9509	es		
9510	ihm	1341	(mention_id=1320|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9511	leicht		
9512	,		
9513	da		
9514	ein		
9515	Freund	1342	(mention_id=1321|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
9516	diese		
9517	Bemühung		
9518	übernahm		
9519	,		
