i	token	mention	is_section_start	gold
9	Erstes		1	
10	Kapitel		0	
11	Eduard	2	0	(mention_id=1|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
12	–		0	
13	so		0	
14	nennen		0	
15	wir	3	0	(mention_id=2|references=(entity=(entity_id=entity_0016|fullname=Erzählinstanz|gender=u)))
16	einen		0	
17	reichen		0	
18	Baron	4	0	(mention_id=3|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
19	im		0	
20	besten		0	
21	Mannesalter		0	
22	–		0	
23	Eduard	5	0	(mention_id=4|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
24	hatte		0	
25	in		0	
26	seiner	6	0	(mention_id=5|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
27	Baumschule		0	
28	die		0	
29	schönste		0	
30	Stunde		0	
31	eines		0	
32	Aprilnachmittags		0	
33	zugebracht		0	
34	,		0	
35	um		0	
36	frisch		0	
37	erhaltene		0	
38	Pfropfreiser		0	
39	auf		0	
40	junge		0	
41	Stämme		0	
42	zu		0	
43	bringen		0	
44	.		0	
45	Sein	7	0	(mention_id=6|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
46	Geschäft		0	
47	war		0	
48	eben		0	
49	vollendet		0	
50	;		0	
51	er	8	0	(mention_id=7|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
52	legte		0	
53	die		0	
54	Gerätschaften		0	
55	in		0	
56	das		0	
57	Futteral		0	
58	zusammen		0	
59	und		0	
60	betrachtete		0	
61	seine	9	0	(mention_id=8|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
62	Arbeit		0	
63	mit		0	
64	Vergnügen		0	
65	,		0	
66	als		0	
67	der		0	
68	Gärtner	10	0	(mention_id=9|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
69	hinzutrat		0	
70	und		0	
71	sich	11	0	(mention_id=10|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
72	an		0	
73	dem		0	
74	teilnehmenden		0	
75	Fleiße		0	
76	des		0	
77	Herrn	12	0	(mention_id=11|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
78	ergetzte		0	
79	.		0	
80	»		0	
81	Hast		0	
82	du	13	0	(mention_id=12|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
83	meine	14	0	
84	Frau	15	0	(mention_id=13|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
85	nicht		0	
86	gesehen		0	
87	?		0	
88	«		0	
89	fragte		0	
90	Eduard	16	0	(mention_id=14|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
91	,		0	
92	indem		0	
93	er	17	0	(mention_id=15|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
94	sich	18	0	(mention_id=16|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
95	weiterzugehen		0	
96	anschickte		0	
97	.		0	
98	»		0	
99	Drüben		0	
100	in		0	
101	den		0	
102	neuen		0	
103	Anlagen		0	
104	«		0	
105	,		0	
106	versetzte		0	
107	der		0	
108	Gärtner	19	0	(mention_id=17|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
109	.		0	
110	»		0	
111	Die		0	
112	Mooshütte		0	
113	wird		0	
114	heute		0	
115	fertig		0	
116	,		0	
117	die		0	
118	sie	20	0	(mention_id=18|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
119	an		0	
120	der		0	
121	Felswand		0	
122	,		0	
123	dem		0	
124	Schlosse		0	
125	gegenüber		0	
126	,		0	
127	gebaut		0	
128	hat		0	
129	.		0	
130	Alles		0	
131	ist		0	
132	recht		0	
133	schön		0	
134	geworden		0	
135	und		0	
136	muß		0	
137	Euer	21	0	(mention_id=19|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
138	Gnaden		0	(mention_id=19|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
139	gefallen		0	
140	.		0	
141	Man		0	(mention_id=20|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)|borderline_reference=mention,nonspecific))
142	hat		0	
143	einen		0	
144	vortrefflichen		0	
145	Anblick		0	
146	:		0	
147	unten		0	
148	das		0	
149	Dorf		0	
150	,		0	
151	ein		0	
152	wenig		0	
153	rechter		0	
154	Hand		0	
155	die		0	
156	Kirche		0	
157	,		0	
158	über		0	
159	deren		0	
160	Turmspitze		0	
161	man		0	(mention_id=21|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)|borderline_reference=mention,nonspecific))
162	fast		0	
163	hinwegsieht		0	
164	,		0	
165	gegenüber		0	
166	das		0	
167	Schloß		0	
168	und		0	
169	die		0	
170	Gärten		0	
171	.		0	
172	«		0	
173	»		0	
174	Ganz		0	
175	recht		0	
176	,		0	
177	«		0	
178	versetzte		0	
179	Eduard	22	0	(mention_id=22|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
180	;		0	
181	»		0	
182	einige		0	
183	Schritte		0	
184	von		0	
185	hier		0	
186	konnte		0	
187	ich	23	0	(mention_id=23|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
188	die		0	
189	Leute	24	0	(mention_id=24|references=(entity=(entity_id=entity_0011|fullname=Arbeiter in Charlottes Anlage|gender=u|specialcase_entity=group)))
190	arbeiten		0	
191	sehen		0	
192	.		0	
193	«		0	
194	»		0	
195	Dann		0	
196	«		0	
197	,		0	
198	fuhr		0	
199	der		0	
200	Gärtner	25	0	(mention_id=25|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)))
201	fort		0	
202	,		0	
203	»		0	
204	öffnet		0	
205	sich		0	
206	rechts		0	
207	das		0	
208	Tal		0	
209	,		0	
210	und		0	
211	man		0	(mention_id=26|references=(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)|borderline_reference=mention,nonspecific))
212	sieht		0	
213	über		0	
214	die		0	
215	reichen		0	
216	Baumwiesen		0	
217	in		0	
218	eine		0	
219	heitere		0	
220	Ferne		0	
221	.		0	
222	Der		0	
223	Stieg		0	
224	die		0	
225	Felsen		0	
226	hinauf		0	
227	ist		0	
228	gar		0	
229	hübsch		0	
230	angelegt		0	
231	.		0	
232	Die		0	
233	gnädige		0	
234	Frau	26	0	(mention_id=27|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
235	versteht		0	
236	es		0	
237	;		0	
238	man		0	(mention_id=28|references=(entity=(entity_id=entity_0011|fullname=Arbeiter in Charlottes Anlage|gender=u|specialcase_entity=group)|borderline_reference=ID,mention,nonspecific),(entity=(entity_id=entity_0004|fullname=Gärtner|gender=m)|borderline_reference=ID,mention,nonspecific))
239	arbeitet		0	
240	unter		0	
241	ihr	27	0	(mention_id=29|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
242	mit		0	
243	Vergnügen		0	
244	.		0	
245	«		0	
246	»		0	
247	Geh		0	
248	zu		0	
249	ihr	28	0	(mention_id=30|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
250	«		0	
251	,		0	
252	sagte		0	
253	Eduard	29	0	(mention_id=31|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
254	,		0	
255	»		0	
256	und		0	
257	ersuche		0	
258	sie	30	0	(mention_id=32|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
259	,		0	
260	auf		0	
261	mich	31	0	(mention_id=33|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
262	zu		0	
263	warten		0	
264	.		0	
265	Sage		0	
266	ihr	32	0	(mention_id=34|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
267	,		0	
