i	token	mention	gold
85914	Sechzehntes		
85915	Kapitel		
85916	Als		
85917	Mittler	11418	(mention_id=11341|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))
85918	gekommen		
85919	war		
85920	,		
85921	sich	11419	(mention_id=11342|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))
85922	mit		
85923	Eduarden	11420	(mention_id=11343|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
85924	über		
85925	die		
85926	Sache		
85927	zu		
85928	unterhalten		
85929	,		
85930	fand		
85931	er	11421	(mention_id=11344|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))
85932	ihn	11422	(mention_id=11345|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
85933	allein		
85934	,		
85935	den		
85936	Kopf		
85937	in		
85938	die		
85939	rechte		
85940	Hand		
85941	gelehnt		
85942	,		
85943	den		
85944	Arm		
85945	auf		
85946	den		
85947	Tisch		
85948	gestemmt		
85949	.		
85950	Er	11423	(mention_id=11346|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
85951	schien		
85952	sehr		
85953	zu		
85954	leiden		
85955	.		
85956	»		
85957	Plagt		
85958	Ihr	11424	(mention_id=11347|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
85959	Kopfweh		
85960	Sie	11425	(mention_id=11348|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
85961	wieder		
85962	?		
85963	«		
85964	fragte		
85965	Mittler	11426	(mention_id=11349|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))
85966	.		
85967	»		
85968	Es		
85969	plagt		
85970	mich	11427	(mention_id=11350|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
85971	,		
85972	«		
85973	versetzte		
85974	jener	11428	(mention_id=11351|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
85975	;		
85976	»		
85977	und		
85978	doch		
85979	kann		
85980	ich	11429	(mention_id=11352|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
85981	es		
85982	nicht		
