i	token	mention	gold
24752	Zehntes		
24753	Kapitel		
24754	Die		
24755	Gäste	3150	(mention_id=3101|references=(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)),(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))
24756	waren		
24757	bewillkommt		
24758	und		
24759	eingeführt		
24760	;		
24761	sie	3151	(mention_id=3102|references=(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)),(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))
24762	freuten		
24763	sich	3152	(mention_id=3103|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))
24764	,		
24765	das		
24766	Haus		
24767	,		
24768	die		
24769	Zimmer		
24770	wieder		
24771	zu		
24772	betreten		
24773	,		
24774	wo		
24775	sie	3153	(mention_id=3104|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))
24776	früher		
24777	so		
24778	manchen		
24779	guten		
24780	Tag		
24781	erlebt		
24782	und		
24783	die		
24784	sie	3154	(mention_id=3105|references=(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)),(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))
24785	eine		
24786	lange		
24787	Zeit		
24788	nicht		
24789	gesehn		
24790	hatten		
24791	.		
24792	Höchst		
24793	angenehm		
24794	war		
24795	auch		
24796	den		
24797	Freunden	3155	(mention_id=3106|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
24798	ihre	3156	(mention_id=3107|references=(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)),(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))
24799	Gegenwart		
24800	.		
24801	Den		
24802	Grafen	3157	(mention_id=3108|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))
24803	sowie		
24804	die		
