i	token	mention	gold
70566	Neuntes		
70567	Kapitel		
70568	.		
70569	In		
70570	tiefen		
70571	Gedanken		
70572	wandelte		
70573	Moorfeld	8193	(mention_id=8316|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
70574	Tags		
70575	darauf		
70576	durch		
70577	die		
70578	Wallstreet		
70579	,		
70580	als		
70581	ein		
70582	Tilbury	8194	
70583	vor		
70584	ihm	8195	(mention_id=8317|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
70585	anhielt		
70586	und		
70587	ein		
70588	Kopf		(mention_id=8318|references=(entity=(entity_id=entity_0259|fullname=Lord Arthur Ormond|gender=m)|specialcase_reference=part))
70589	,		
70590	ganz		
70591	Stirn		
70592	und		
70593	Nase		
70594	,		
70595	wie		
70596	ein		
70597	Luft-Meteor		
70598	in		
70599	seine	8196	(mention_id=8319|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
70600	Träume		
70601	hereinfiel		
70602	.		
70603	Guten		
70604	Tag		
70605	,		
70606	Herr	8197	(mention_id=8320|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
70607	Doctor	8197	(mention_id=8320|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
70608	,		
70609	so		
70610	eben		
70611	fahre		
70612	ich	8198	(mention_id=8321|references=(entity=(entity_id=entity_0259|fullname=Lord Arthur Ormond|gender=m)))
70613	zu		
70614	Mr.	8199	(mention_id=8322|references=(entity=(entity_id=entity_0055|fullname=Mr. Bennet|gender=m)))
70615	Bennet	8199	(mention_id=8322|references=(entity=(entity_id=entity_0055|fullname=Mr. Bennet|gender=m)))
70616	;		
70617	darf		
70618	ich	8200	(mention_id=8323|references=(entity=(entity_id=entity_0259|fullname=Lord Arthur Ormond|gender=m)))
70619	Ihnen	8201	(mention_id=8324|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
70620	die		
70621	Hälfte		
70622	meines	8202	(mention_id=8325|references=(entity=(entity_id=entity_0259|fullname=Lord Arthur Ormond|gender=m)))
70623	Wagens		
70624	anbieten		
70625	?		
70626	ich	8203	(mention_id=8326|references=(entity=(entity_id=entity_0259|fullname=Lord Arthur Ormond|gender=m)))
70627	werde		
70628	das		
70629	Vergnügen		
70630	haben		
70631	,		
70632	Sie	8204	(mention_id=8327|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
70633	vorzustellen		
70634	.		
70635	—		
70636	Es		
70637	war		
70638	Moorfeld's	8205	
70639	Logen-Nachbar	8206	(mention_id=8328|references=(entity=(entity_id=entity_0259|fullname=Lord Arthur Ormond|gender=m)))
70640	von		
70641	vorgestern		
70642	,		
70643	der		
70644	seltsame		
70645	Lord	8207	(mention_id=8329|references=(entity=(entity_id=entity_0259|fullname=Lord Arthur Ormond|gender=m)))
70646	Ormond	8207	(mention_id=8329|references=(entity=(entity_id=entity_0259|fullname=Lord Arthur Ormond|gender=m)))
70647	.		
