i	token	mention	gold
28011	7.		
28012	Und		
28013	der		
28014	Hochzeitstag		
28015	kam		
28016	.		
28017	Anders		
28018	wie		
28019	sonst		
28020	ein		
28021	solches		
28022	Freudenfest		
28023	hub		
28024	er		
28025	an		
28026	.		
28027	Es		
28028	war		
28029	unheimlich		
28030	still		
28031	in		
28032	dem		
28033	Hause		
28034	,		
28035	das		
28036	noch		
28037	in		
28038	tiefster		
28039	Trauer		
28040	stand		
28041	.		
28042	Die		
28043	Zimmerflucht		
28044	hatte		
28045	man		
28046	geöffnet		
28047	und		
28048	erwärmt		
28049	und		
28050	über		
28051	Trudchens	4015	(mention_id=4014|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
28052	Tür		
28053	hing		
28054	eine		
28055	Girlande		
28056	aus		
28057	ernstem		
28058	Tannengrün		
28059	.		
28060	Gestern		
28061	war		
28062	unermüdlich		
28063	die		
28064	Klingel		
28065	gezogen		
28066	worden		
28067	,		
28068	und		
28069	ein		
28070	kostbares		
28071	Geschenk		
28072	nach		
28073	dem		
28074	andern		
28075	eingetroffen		
28076	,		
28077	und		
28078	die		
28079	ganze		
28080	Pracht		
28081	an		
28082	schwerem		
28083	Silberzeug		
28084	,		
28085	Majoliken		
28086	,		
28087	Teppichen		
28088	und		
28089	anderen		
28090	kostbaren		
28091	Dingen		
28092	hatte		
28093	man		
28094	auf		
28095	eine		
28096	lange		
28097	Tafel		
28098	gestellt		
28099	im		
28100	Erkerzimmer		
28101	.		
28102	Ein		
28103	Gärtnerbursche	4016	(mention_id=4015|references=(entity=(entity_id=entity_0208|fullname=Gärtnerbursche|gender=m)))
28104	hantierte		
28105	noch		
28106	leise		
28107	im		
28108	Saal		
28109	,		
28110	um		
28111	den		
28112	improvisierten		
28113	Altar		
28114	mit		
28115	Orangenbäumen		
28116	zu		
28117	dekorieren		
28118	.		
28119	Der		
28120	feine		
28121	Duft		
28122	von		
28123	Räucherwerk		
28124	schwebte		
28125	in		
28126	der		
28127	Luft		
28128	und		
28129	die		
28130	Flammen		
28131	des		
28132	Kamins		
28133	spiegelten		
28134	sich		
28135	in		
28136	den		
28137	Glasbehängen		
28138	des		
28139	Kronleuchters		
28140	und		
28141	dem		
28142	glänzenden		
28143	Parkett		
28144	des		
28145	Fußbodens		
28146	.		
28147	Draußen		
28148	aber		
28149	wehte		
28150	trügerische		
28151	,		
28152	weiche		
28153	Luft		
28154	.		
28155	Es		
28156	war		
28157	der		
28158	erste		
28159	März		
28160	.		
28161	Frau	4017	(mention_id=4016|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
28162	Baumhagen	4017	(mention_id=4016|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
28163	hatte		
28164	schon		
28165	seit		
28166	dem		
28167	Morgen		
28168	geweint		
28169	und		
28170	gestöhnt		
28171	,		
28172	und		
28173	zwischen		
28174	den		
28175	Anordnungen		
28176	für		
28177	die		
28178	Trauung		
28179	waren		
28180	Befehle		
28181	erlassen		
28182	,		
28183	die		
28184	Reise		
28185	betreffend		
28186	.		
28187	Die		
28188	großen		
28189	häuserartigen		
28190	Koffer		
28191	standen		
28192	fertig		
28193	gepackt		
28194	in		
28195	der		
28196	Garderobe		
28197	.		
28198	Übermorgen		
28199	sollte		
28200	es		
28201	fortgehen		
28202	;		
28203	zunächst		
28204	nach		
28205	Heidelberg		
28206	zu		
28207	einem		
28208	berühmten		
28209	Arzt	4018	(mention_id=4017|references=(entity=(entity_id=entity_0209|fullname=berühmter Arzt|gender=m)))
28210	.		
28211	Um		
28212	Trudchens	4019	(mention_id=4018|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
28213	Aussteuer		
28214	hatte		
28215	sich	4020	(mention_id=4019|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
28216	die		
28217	Mutter	4021	(mention_id=4020|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
28218	nicht		
28219	bekümmern		
28220	können		
28221	,		
28222	mochte		
28223	sie	4022	(mention_id=4021|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
28224	sich	4023	(mention_id=4022|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
28225	die		
28226	Einrichtung		
28227	selbst		
28228	aussuchen		
28229	.		
28230	Trudchens	4024	(mention_id=4023|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
28231	Geschmack		
28232	war		
28233	ja		
28234	sowieso		
28235	höchst		
28236	wunderbar		
28237	:		
28238	wenn		
28239	sie	4025	(mention_id=4024|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
28240	blau		
28241	gewollt		
28242	,		
28243	hätte		
28244	das		
28245	Mädchen	4026	(mention_id=4025|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
28246	sicher		
28247	rot		
28248	gewählt		
28249	–		
28250	so		
28251	war		
28252	es		
28253	von		
28254	jeher		
28255	.		
28256	Ach		
28257	,		
28258	dieser		
28259	Tag		
28260	war		
28261	ein		
28262	schrecklicher		
28263	in		
28264	ihren	4027	(mention_id=4026|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
28265	Augen		
28266	,		
28267	er		
28268	beschloß		
28269	qualvolle		
28270	Wochen		
28271	.		
28272	Seit		
28273	dem		
28274	Begräbnis		
28275	des		
