i	token	mention	gold
127796	Viertes		
127797	Kapitel		
127798	.		
127799	Wir	14801	(mention_id=15008|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
127800	werden		
127801	nicht		
127802	erwartet		
127803	haben		
127804	,		
127805	daß		
127806	die		
127807	Stimmung		
127808	,		
127809	in		
127810	welcher		
127811	Moorfeld	14802	(mention_id=15009|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
127812	den		
127813	ersten		
127814	Blockhaus-Morgen		
127815	erblickt		
127816	,		
127817	und		
127818	die		
127819	wir	14803	(mention_id=15010|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)))
127820	zu		
127821	Anfang		
127822	des		
127823	Vorigen		
127824	zu		
127825	berichten		
127826	hatten		
127827	,		
127828	die		
127829	bleibende		
127830	seines	14804	(mention_id=15011|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
127831	neuen		
127832	Lebens		
127833	geworden		
127834	.		
127835	Wir	14805	(mention_id=15012|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
127836	haben		
127837	sie		
127838	gewiß		
127839	nur		
127840	als		
127841	eine		
127842	Krisis		
127843	erkannt		
127844	,		
127845	welche		
127846	den		
127847	Wechsel		
127848	der		
127849	Gewohnheiten		
127850	mit		
127851	Naturnotwendigkeit		
127852	begleitet		
127853	.		
127854	Diese		
127855	Krisis		
127856	ging		
127857	um		
127858	so		
127859	rascher		
127860	vorüber		
127861	,		
127862	je		
127863	heftiger		
127864	sie		
127865	sich		
127866	eingestellt		
127867	.		
127868	Es		
127869	ist		
127870	am		
127871	dritten		
127872	Tage		
127873	und		
127874	wir	14806	(mention_id=15013|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
127875	finden		
127876	Moorfeld's	14807	(mention_id=15014|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
127877	Gemüth		
127878	wieder		
127879	im		
127880	Gleichgewichte		
127881	.		
127882	Die		
127883	Schauder		
127884	der		
127885	Fremde		
127886	haben		
127887	sich		
127888	gemildert		
127889	,		
127890	die		
127891	Liebe		
127892	zum		
127893	Eigenthum		
127894	ist		
127895	erwacht		
127896	.		
127897	Moorfeld	14808	(mention_id=15015|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
127898	fing		
127899	an		
127900	,		
127901	seinem	14809	(mention_id=15016|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
127902	Boden		
127903	entgegen		
127904	zu		
127905	kommen		
127906	.		
127907	Lag		
127908	er	14810	
127909	auch		
127910	nicht		
127911	im		
127912	schönen		
127913	Ohio-		
127914	oder		
127915	Miami-Thale		
127916	oder		
127917	am		
127918	waldreichen		
127919	Gestade		
127920	des		
127921	majestätischen		
127922	Erie-Sees		
127923	,		
127924	so		
127925	hätte		
127926	eine		
127927	reizvollere		
127928	Außenseite		
127929	leicht		
127930	auch		
127931	als		
127932	ein		
127933	Werkzeug		
127934	der		
127935	Landspeculation		
127936	dienen		
127937	können		
127938	,		
127939	um		
127940	mancherlei		
127941	innere		
127942	Schäden		
127943	damit		
127944	zu		
127945	vergolden		
127946	,		
127947	wogegen		
127948	die		
127949	umsichtigste		
127950	Auswahl		
127951	zuweilen		
127952	nicht		
127953	schützt		
127954	.		
