i	token	mention	gold
19520	Viertes		
19521	Kapitel		
19522	.		
19523	Wiederholen		
19524	wir	2015	(mention_id=2078|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
19525	uns	2016	(mention_id=2079|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
19526	im		
19527	Kurzen		
19528	den		
19529	gestrigen		
19530	Gedankengang		
19531	unsers	2017	(mention_id=2080|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
19532	Freundes	2018	(mention_id=2081|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19533	,		
19534	so		
19535	kam		
19536	er	2019	(mention_id=2082|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19537	zu		
19538	dem		
19539	Ziele		
19540	:		
19541	Amerika		
19542	ist		
19543	im		
19544	Urwald		
19545	;		
19546	die		
19547	Großstädte		
19548	der		
19549	ganzen		
19550	Erde		
19551	sind		
19552	einander		
19553	familienähnlich		
19554	.		
19555	Und		
19556	wie		
19557	die		
19558	brausende		
19559	Riesenorgel		
19560	Newyork		
19561	heute		
19562	von		
19563	Neuem		
19564	ihre		
19565	Werktags		
19566	Register		
19567	wieder		
19568	spielen		
19569	läßt		
19570	,		
19571	so		
19572	winkt		
19573	ihm	2020	(mention_id=2083|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19574	über		
19575	all		
19576	dem		
19577	betäubenden		
19578	Stadtgewühl		
19579	jetzt		
19580	das		
19581	Friedensbild		
19582	von		
19583	Wald		
19584	und		
19585	Prairie		
19586	.		
19587	Wie		
19588	eine		
19589	selige		
19590	Luftspiegelung		
19591	schwebt		
19592	ihm	2021	(mention_id=2084|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19593	das		
19594	Bild		
19595	zu		
19596	Häupten		
19597	,		
19598	rein		
19599	und		
19600	vernehmlich		
19601	blickt's		
19602	dem		
19603	Erwachenden	2022	(mention_id=2085|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19604	durch		
19605	die		
19606	Morgenfenster		
19607	und		
19608	läßt		
19609	Tags		
19610	über		
19611	nicht		
19612	ab		
19613	,		
19614	mit		
19615	wonnevollem		
19616	Geflüster		
19617	sein		(mention_id=2086|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19618	Gemüth		
19619	zu		
19620	treiben		
19621	und		
19622	zu		
19623	kräuseln		
19624	.		
19625	Das		
19626	ist		
19627	ja		
19628	die		
19629	Schönheit		
19630	des		
19631	genialen		
19632	Menschen	2023	(mention_id=2087|references=(entity=(entity_id=generic_2658|fullname=genialer Mensch|gender=u|specialcase_entity=generic)))
19633	vor		
19634	dem		
19635	beschränkten		(mention_id=2088|references=(entity=(entity_id=generic_2659|fullname=beschränkter Mensch|gender=u|specialcase_entity=generic)))
19636	und		
19637	kleinlichen		
19638	:		
19639	wenn		
19640	dieser	2024	(mention_id=2089|references=(entity=(entity_id=generic_2660|fullname=beschränkter Mensch|gender=u|specialcase_entity=generic)))
19641	den		
19642	Erfahrungen		
19643	gegenüber		
19644	an		
19645	Wärme		
19646	verliert		
19647	,		
19648	so		
19649	wirft		
19650	sie		
19651	jener	2025	
19652	auf		
19653	neue		
19654	und		
19655	immer		
19656	wieder		
19657	auf		
19658	neue		
19659	Theile		
19660	und		
19661	unter		
19662	der		
19663	Schneelocke		
19664	noch		
19665	bricht		
19666	ihm	2026	(mention_id=2090|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19667	ein		
19668	junges		
19669	,		
19670	glaubensfähiges		
19671	Herz		
19672	.		
19673	Moorfeld	2027	(mention_id=2091|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19674	geht		
19675	also		
19676	heute		
19677	lebendiger		
19678	als		
19679	je		
19680	dem		
19681	Gedanken		
19682	seiner	2028	(mention_id=2092|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19683	Ansiedlung		
19684	nach		
19685	.		
19686	Ob		
19687	wir	2029	(mention_id=2093|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
19688	ihn	2030	(mention_id=2094|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19689	deßwegen		
19690	sogleich		
19691	in		
19692	die		
19693	Schatten		
19694	der		
19695	Urwälder		
19696	verschwinden		
19697	sehen		
19698	—		
19699	überlassen		
19700	wir	2031	(mention_id=2095|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
19701	das		
19702	dem		
19703	ehrlichen		
19704	Generallandamt		
19705	.		
19706	Wir	2032	(mention_id=2096|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
19707	werden		
19708	sehen		
19709	.		
19710	Begleiten		
19711	wir	2033	(mention_id=2097|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)))
19712	ihn	2034	(mention_id=2098|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19713	auf		
19714	den		
19715	Weg		
19716	dahin		
19717	.		
19718	Das		
19719	Generallandamt		
19720	ist		
19721	der		
19722	Ort		
19723	,		
19724	wo		
19725	Congreßland		
19726	verkauft		
19727	wird		
19728	.		
19729	Käufer	2035	(mention_id=2099|references=(entity=(entity_id=entity_0160|fullname=Käufer|gender=u|specialcase_entity=group)))
19730	und		
19731	Rathgeber	2036	(mention_id=2100|references=(entity=(entity_id=entity_0168|fullname=Rathgeber|gender=u|specialcase_entity=group)))
19732	der		
19733	Käufer	2037	(mention_id=2101|references=(entity=(entity_id=entity_0160|fullname=Käufer|gender=u|specialcase_entity=group)))
19734	umschwärmen		
19735	das		
19736	Gebäude		
19737	zu		
19738	allen		
19739	Stunden		
19740	des		
19741	Tages		
19742	;		
19743	nie		
19744	wird		
19745	sein		
19746	Inneres		
19747	von		
19748	Menschen	2038	(mention_id=2102|references=(entity=(entity_id=entity_0169|fullname=Menschen im Generallandamt|gender=u|specialcase_entity=group)))
19749	leer		
19750	,		
19751	nie		
19752	fehlt		
19753	es		
19754	den		
19755	Karten		
19756	,		
19757	Plänen		
19758	und		
19759	Prospecten		
19760	,		
19761	womit		
19762	seine		
19763	Hallen		
19764	von		
19765	oben		
19766	bis		
19767	unten		
19768	bedeckt		
19769	sind		
19770	,		
19771	an		
19772	gelehrten		
19773	Beschauern	2039	(mention_id=2103|references=(entity=(entity_id=entity_0166|fullname=Beschauer|gender=u|specialcase_entity=group)))
19774	und		
19775	ungelehrten		
19776	Begaffern	2040	(mention_id=2104|references=(entity=(entity_id=entity_0165|fullname=Begaffer|gender=u|specialcase_entity=group)))
19777	,		
19778	nie		
19779	verkennt		
19780	man		
19781	in		
19782	der		
19783	Straße		
19784	des		
19785	Hauses		
19786	jenes		
19787	Geld-wickelnde		
19788	,		
19789	Papier-zettelnde		
19790	,		
19791	Brieftaschen		
19792	aus-		
19793	und		
19794	einsteckende		
19795	Publikum	2041	(mention_id=2105|references=(entity=(entity_id=entity_0157|fullname=Publikum|gender=u|specialcase_entity=group)))
19796	,		
19797	welches		(mention_id=2106|references=(entity=(entity_id=entity_0157|fullname=Publikum|gender=u|specialcase_entity=group)))
19798	die		
19799	Nähe		
19800	großer		
19801	Geschäftsresidenzen		
19802	bezeichnet		
19803	,		
19804	in		
19805	denen		
19806	der		
19807	Verkehrsdrang		
19808	so		
19809	stark		
19810	ist		
19811	,		
19812	daß		
19813	man		
19814	die		
19815	Reste		
19816	der		
19817	Zahl-		
19818	und		
19819	Schreibtischarbeiten		
19820	weit		
19821	und		
19822	breit		
19823	unter		
19824	freien		
19825	Himmel		
19826	zu		
19827	Ende		
19828	kramt		
19829	.		
19830	Als		
19831	Moorfeld	2042	(mention_id=2107|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19832	in		
19833	die		
19834	Straße		
19835	eintrat		
19836	,		
19837	erregte		
19838	er	2043	(mention_id=2108|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19839	die		
19840	Aufmerksamkeit		
19841	eines		
19842	Herrn	2044	(mention_id=2109|references=(entity=(entity_id=entity_0143|fullname=Gesandtschaftsbeamter|gender=m)))
19843	von		
19844	feinem		
19845	,		
19846	fast		
19847	vornehmen		
19848	Aeußern		
19849	,		
19850	der	2045	(mention_id=2110|references=(entity=(entity_id=entity_0143|fullname=Gesandtschaftsbeamter|gender=m)))
19851	ihn	2046	(mention_id=2111|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19852	prüfend		
19853	,		
19854	aber		
19855	nicht		
19856	länger		
19857	als		
19858	anständig		
19859	,		
19860	betrachtete		
19861	,		
19862	dann		
19863	vor		
19864	ihm	2047	(mention_id=2112|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19865	stehen		
19866	blieb		
19867	und		
19868	ihn	2048	(mention_id=2113|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19869	höflich		
19870	anredete		
19871	:		
19872	Mein	2049	(mention_id=2114|references=(entity=(entity_id=entity_0143|fullname=Gesandtschaftsbeamter|gender=m)))
19873	Herr	2050	(mention_id=2115|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19874	,		
19875	Sie	2051	(mention_id=2116|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19876	sind		
19877	Ungar	2052	
19878	,		
19879	wenn		
19880	Sie	2053	(mention_id=2117|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19881	meine	2054	(mention_id=2118|references=(entity=(entity_id=entity_0143|fullname=Gesandtschaftsbeamter|gender=m)))
19882	Freiheit		
19883	entschuldigen		
19884	wollen		
19885	?		
19886	Ihnen	2055	(mention_id=2119|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19887	zu		
19888	dienen		
19889	,		
19890	mein	2056	(mention_id=2120|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19891	Herr	2057	(mention_id=2121|references=(entity=(entity_id=entity_0143|fullname=Gesandtschaftsbeamter|gender=m)))
19892	,		
19893	—		
19894	von		
19895	deutscher		
19896	Familie		
19897	in		
19898	Ungarn		
19899	gebürtig		
19900	.		
19901	Die		
19902	höfliche		
19903	Haltung		
19904	des		
19905	Fremden	2058	(mention_id=2122|references=(entity=(entity_id=entity_0143|fullname=Gesandtschaftsbeamter|gender=m)))
19906	erwärmte		
19907	sich		
19908	.		
19909	Und		
19910	kommen		
19911	in		
19912	der		
19913	Absicht		
19914	,		
19915	sich	2059	(mention_id=2123|references=(entity=(entity_id=entity_0143|fullname=Gesandtschaftsbeamter|gender=m)))
19916	anzukaufen		
19917	?		
19918	fuhr		
19919	er	2060	(mention_id=2124|references=(entity=(entity_id=entity_0143|fullname=Gesandtschaftsbeamter|gender=m)))
19920	fort		
19921	—		
19922	in		
19923	diesem		
19924	Falle		
19925	erlauben		
19926	Sie	2061	(mention_id=2125|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19927	mir	2062	(mention_id=2126|references=(entity=(entity_id=entity_0143|fullname=Gesandtschaftsbeamter|gender=m)))
19928	,		
19929	daß		
19930	ich	2063	(mention_id=2127|references=(entity=(entity_id=entity_0143|fullname=Gesandtschaftsbeamter|gender=m)))
19931	mich	2064	(mention_id=2128|references=(entity=(entity_id=entity_0143|fullname=Gesandtschaftsbeamter|gender=m)))
19932	Ihnen	2065	(mention_id=2129|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
19933	vorstelle		
19934	.		
19935	Ich	2066	(mention_id=2130|references=(entity=(entity_id=entity_0143|fullname=Gesandtschaftsbeamter|gender=m)))
19936	bin		
19937	österreichischer		
19938	Gesandtschaftsbeamter	2067	(mention_id=2131|references=(entity=(entity_id=entity_0143|fullname=Gesandtschaftsbeamter|gender=m)))
19939	und		
19940	speciell		
19941	employirt		
19942	,		
