i	token	mention	gold
14085	Drittes		
14086	Kapitel		
14087	.		
14088	Ein		
14089	prangender		
14090	Morgen		
14091	glänzte		
14092	über		
14093	die		
14094	Welt		
14095	.		
14096	Spät		
14097	aufwachend		
14098	,		
14099	wunderte		
14100	sich	1458	
14101	Moorfeld	1459	(mention_id=1477|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
14102	,		
14103	daß		
14104	der		
14105	Lärm		
14106	des		
14107	Hafenlebens		
14108	,		
14109	das		
14110	unmittelbar		
14111	unter		
14112	seinen	1460	(mention_id=1478|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
14113	Fenstern		
14114	lag		
14115	,		
14116	nicht		
14117	längst		
14118	ihn	1461	(mention_id=1479|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
14119	erweckt		
14120	.		
14121	Er	1462	(mention_id=1480|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
14122	trat		
14123	an's		
14124	Fenster		
14125	.		
14126	Ja		
14127	freilich		
14128	!		
14129	da		
14130	lag		
14131	Schiff		
14132	an		
14133	Schiff		
14134	im		
14135	Hudson		
14136	—		
14137	alle		
14138	Flaggen		
14139	aufgehißt		
14140	,		
14141	alle		
14142	Räume		
14143	grabähnlich		
14144	stumm		
14145	—		
14146	eine		
14147	ganze		
14148	Flotte		
14149	des		
14150	fliegenden		
14151	Holländers		
14152	schien		
14153	vor		
14154	Anker		
14155	.		
14156	Es		
14157	herrschte		
14158	also		
14159	heute		
14160	jenes		
14161	Gespenst		
14162	,		
14163	das		
14164	man		
14165	in		
14166	den		
14167	puritanisch		
14168	quäckerischen		
14169	Landen		
14170	Sonntag		
14171	nennt		
14172	.		
14173	Die		
14174	Strömung		
14175	des		
14176	Flusses		
14177	war		
14178	die		
14179	einzige		
14180	Bewegung		
14181	in		
14182	diesem		
14183	Bilde		
14184	der		
14185	unheimlichsten		
14186	Ruhe		
14187	.		
14188	—		
14189	Der		
14190	Europäer	1463	(mention_id=1481|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
14191	sann		
14192	darüber		
14193	nach		
14194	,		
14195	was		
14196	mit		
14197	einem		
14198	solchen		
14199	Tage		
14200	der		
14201	heiligen		
14202	Langeweile		
14203	anzufangen		
14204	sei		
14205	.		
14206	Sein	1464	(mention_id=1482|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
14207	Blick		
14208	fiel		
14209	auf		
14210	seine	1465	(mention_id=1483|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
14211	Koffer		
14212	,		
14213	welche		
14214	gestern		
14215	unberührt		
14216	stehen		
14217	geblieben		
14218	.		
14219	Damit		
14220	war		
14221	für's		
14222	Erste		
14223	gesorgt		
14224	.		
14225	Er	1466	(mention_id=1484|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
14226	stand		
14227	auf		
14228	und		
14229	fing		
14230	an		
14231	,		
14232	sie		
14233	auszupacken		
14234	.		
14235	Das		
14236	ist		
14237	eine		
14238	der		
14239	sinnigsten		
14240	Menschenarbeiten		
14241	und		
14242	jedenfalls		
14243	das		
