i	token	mention	gold
38651	Zwölftes		
38652	Kapitel		
38653	.		
38654	Hammichel	5915	(mention_id=5858|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
38655	kam		
38656	der		
38657	Brand		
38658	des		
38659	schon		
38660	ziemlich		
38661	baufälligen		
38662	Schuppens		
38663	mit		
38664	dem		
38665	Heuboden		
38666	und		
38667	dem		
38668	Ziegenstall		
38669	,		
38670	in		
38671	dem		
38672	aber		
38673	keine		
38674	Ziegen		
38675	mehr		
38676	gehalten		
38677	wurden		
38678	,		
38679	sehr		
38680	ungelegen		
38681	.		
38682	Nicht		
38683	den		
38684	Brand		
38685	an		
38686	sich		
38687	bedauerte		
38688	er	5916	(mention_id=5859|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
38689	,		
38690	denn		
38691	er		
38692	hatte		
38693	dabei		
38694	keines		
38695	Hellers		
38696	Wert		
38697	eingebüßt		
38698	,		
38699	und		
38700	Fachendag	5917	(mention_id=5860|references=(entity=(entity_id=entity_0046|fullname=Merten Flachendag|gender=m)))
38701	konnte		
38702	den		
38703	geringen		
38704	Schaden		
38705	leicht		
38706	verschmerzen		
38707	.		
38708	Nur		
38709	das		
38710	,		
38711	was		
38712	sich		
38713	dabei		
38714	zugetragen		
38715	hatte		
38716	,		
38717	ärgerte		
38718	ihn	5918	(mention_id=5861|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
38719	.		
38720	Daß		
38721	Trudi	5919	(mention_id=5862|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
38722	durch		
38723	ihre	5920	(mention_id=5863|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
38724	unerhörte		
38725	Keckheit		
38726	in		
38727	der		
38728	ganzen		
38729	Stadt		
38730	nun		
38731	erst		
38732	recht		
38733	allbeliebt		
38734	geworden		
38735	war		
38736	und		
38737	es		
38738	gerade		
38739	der		
38740	Gersbachersohn		(mention_id=5864|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
38741	sein		
38742	mußte		
38743	,		
38744	der		(mention_id=5865|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
38745	sie	5921	(mention_id=5866|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
38746	rettete		
38747	,		
38748	das		
38749	paßte		
