i	token	mention	gold
2726	Zweites		
2727	Kapitel		
2728	Eduard	402	(mention_id=400|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2729	fand		
2730	sich	403	(mention_id=401|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2731	allein		
2732	auf		
2733	seinem	404	(mention_id=402|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2734	Zimmer		
2735	,		
2736	und		
2737	wirklich		
2738	hatte		
2739	die		
2740	Wiederholung		
2741	seiner	405	(mention_id=403|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2742	Lebensschicksale		
2743	aus		
2744	dem		
2745	Munde		
2746	Charlottens	406	(mention_id=404|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
2747	,		
2748	die		
2749	Vergegenwärtigung		
2750	ihres	407	(mention_id=405|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2751	beiderseitigen		
2752	Zustandes		
2753	,		
2754	ihrer	408	(mention_id=406|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2755	Vorsätze		
2756	sein	409	(mention_id=407|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2757	lebhaftes		
2758	Gemüt		
2759	angenehm		
2760	aufgeregt		
2761	.		
2762	Er	410	(mention_id=408|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2763	hatte		
2764	sich	411	(mention_id=409|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2765	in		
2766	ihrer	412	(mention_id=410|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
2767	Nähe		
2768	,		
2769	in		
2770	ihrer	413	(mention_id=411|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
2771	Gesellschaft		
2772	so		
2773	glücklich		
2774	gefühlt		
2775	,		
2776	daß		
2777	er	414	(mention_id=412|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2778	sich	415	(mention_id=413|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2779	einen		
2780	freundlichen		
2781	,		
2782	teilnehmenden		
2783	,		
2784	aber		
2785	ruhigen		
2786	und		
2787	auf		
2788	nichts		
2789	hindeutenden		
2790	Brief		
2791	an		
2792	den		
2793	Hauptmann	416	(mention_id=414|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
2794	ausdachte		
2795	.		
2796	Als		
2797	er	417	(mention_id=415|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
2798	aber		
2799	zum		
2800	Schreibtisch		
2801	ging		
2802	und		
2803	den		
2804	Brief		
2805	des		
2806	Freundes	418	(mention_id=416|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
2807	aufnahm		
2808	,		
