i	token	is_section_start	gold	pred
53920	Fünftes	1		
53921	Kapitel	0		
53922	So	0		
53923	peitschte	0		
53924	Luciane	0	(mention_id=7022|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7075|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
53925	den	0		
53926	Lebensrausch	0		
53927	im	0		
53928	geselligen	0		
53929	Strudel	0		
53930	immer	0		
53931	vor	0		
53932	sich	0	(mention_id=7023|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7076|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
53933	her	0		
53934	.	0		
53935	Ihr	0	(mention_id=7024|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7077|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
53936	Hofstaat	0	(mention_id=7025|references=(entity=(entity_id=entity_0228|fullname=Lucianes Gesellschaft|gender=u|members=entity_0143,entity_0224|all_members_given=False|specialcase_entity=group)))	
53937	vermehrte	0		
53938	sich	0	(mention_id=7026|references=(entity=(entity_id=entity_0228|fullname=Lucianes Gesellschaft|gender=u|members=entity_0143,entity_0224|all_members_given=False|specialcase_entity=group)))	
53939	täglich	0		
53940	,	0		
53941	teils	0		
53942	weil	0		
53943	ihr	0	(mention_id=7027|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7078|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
53944	Treiben	0		
53945	so	0		
53946	manchen	0	(mention_id=7028|references=(entity=(entity_id=entity_0228|fullname=Lucianes Gesellschaft|gender=u|members=entity_0143,entity_0224|all_members_given=False|specialcase_entity=group)))	
53947	erregte	0		
53948	und	0		
53949	anzog	0		
53950	,	0		
53951	teils	0		
53952	weil	0		
53953	sie	0	(mention_id=7029|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7079|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
53954	sich	0	(mention_id=7030|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7080|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
53955	andre	0		(mention_id=7081|references=(entity=(entity_id=generic_0001|fullname=andere Personen|gender=u|specialcase_entity=generic)))
53956	durch	0		
53957	Gefälligkeit	0		
53958	und	0		
53959	Wohltun	0		
53960	zu	0		
53961	verbinden	0		
53962	wußte	0		
53963	.	0		
53964	Mitteilend	0		
53965	war	0		
53966	sie	0	(mention_id=7031|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7082|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
53967	im	0		
53968	höchsten	0		
53969	Grade	0		
53970	;	0		
53971	denn	0		
53972	da	0		
53973	ihr	0	(mention_id=7032|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7083|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
53974	durch	0		
53975	die	0		
53976	Neigung	0		
53977	der	0		
53978	Tante	0	(mention_id=7033|references=(entity=(entity_id=entity_0143|fullname=Großtante|gender=f)))	(mention_id=7084|references=(entity=(entity_id=57|fullname=die Tante|gender=f)))
53979	und	0		
53980	des	0		
53981	Bräutigams	0	(mention_id=7034|references=(entity=(entity_id=entity_0224|fullname=Lucianes Bräutigam|gender=m)))	(mention_id=7085|references=(entity=(entity_id=32|fullname=der Bräutigam|gender=m)))
53982	soviel	0		
53983	Schönes	0		
53984	und	0		
53985	Köstliches	0		
53986	auf	0		
53987	einmal	0		
53988	zugeflossen	0		
53989	war	0		
53990	,	0		
53991	so	0		
53992	schien	0		
53993	sie	0	(mention_id=7035|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7086|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
53994	nichts	0		
53995	Eigenes	0		
53996	zu	0		
53997	besitzen	0		
53998	und	0		
53999	den	0		
54000	Wert	0		
54001	der	0		
54002	Dinge	0		
54003	nicht	0		
54004	zu	0		
54005	kennen	0		
54006	,	0		
54007	die	0		
54008	sich	0		
54009	um	0		
54010	sie	0	(mention_id=7036|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7087|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
54011	gehäuft	0		
54012	hatten	0		
54013	.	0		
54014	So	0		
54015	zauderte	0		
54016	sie	0	(mention_id=7037|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7088|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
54017	nicht	0		
54018	einen	0		
54019	Augenblick	0		
54020	,	0		
54021	einen	0		
54022	kostbaren	0		
54023	Schal	0		
54024	abzunehmen	0		
54025	und	0		
54026	ihn	0		
54027	einem	0		
54028	Frauenzimmer	0	(mention_id=7038|references=(entity=(entity_id=entity_0278|fullname=Frauenzimmer das Luciane zu ärmlich gekleidet scheint|gender=f)))	(mention_id=7089|references=(entity=(entity_id=generic_0004|fullname=ein Frauenzimmer|gender=u|specialcase_entity=generic)))
54029	umzuhängen	0		
54030	,	0		
54031	das	0	(mention_id=7039|references=(entity=(entity_id=entity_0278|fullname=Frauenzimmer das Luciane zu ärmlich gekleidet scheint|gender=f)))	(mention_id=7090|references=(entity=(entity_id=generic_0005|fullname=ein Frauenzimmer|gender=u|specialcase_entity=generic)))
54032	ihr	0	(mention_id=7040|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7091|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
54033	gegen	0		
54034	die	0		
54035	übrigen	0	(mention_id=7041|references=(entity=(entity_id=entity_0321|fullname=übrige Gesellschaft|gender=u|specialcase_entity=group)))	(mention_id=7092|references=(entity=(entity_id=generic_0011|fullname=die übrigen Personen|gender=u|specialcase_entity=generic)))
54036	zu	0		
54037	ärmlich	0		
54038	gekleidet	0		
54039	schien	0		
54040	,	0		
54041	und	0		
54042	sie	0	(mention_id=7042|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7093|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
54043	tat	0		
54044	das	0		
54045	auf	0		
54046	eine	0		
54047	so	0		
54048	neckische	0		
54049	,	0		
54050	geschickte	0		
54051	Weise	0		
54052	,	0		
54053	daß	0		
54054	niemand	0		
54055	eine	0		
54056	solche	0		
54057	Gabe	0		
54058	ablehnen	0		
54059	konnte	0		
54060	.	0		
54061	Einer	0	(mention_id=7043|references=(entity=(entity_id=entity_0282|fullname=Einer aus Lucianes Gefolge|gender=m)))	(mention_id=7094|references=(entity=(entity_id=6|fullname=Einer von ihrem Hofstaat|gender=m|specialcase_entity=group)))
54062	von	0		
54063	ihrem	0	(mention_id=7044|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7095|references=(entity=(entity_id=98|fullname=ihr Hofstaat|gender=u|specialcase_entity=group)))
54064	Hofstaat	0	(mention_id=7045|references=(entity=(entity_id=entity_0228|fullname=Lucianes Gesellschaft|gender=u|members=entity_0143,entity_0224|all_members_given=False|specialcase_entity=group)))	(mention_id=7096|references=(entity=(entity_id=98|fullname=ihr Hofstaat|gender=u|specialcase_entity=group)))
54065	hatte	0		
54066	stets	0		
54067	eine	0		
54068	Börse	0		
54069	und	0		
54070	den	0		
54071	Auftrag	0		
54072	,	0		
54073	in	0		
54074	den	0		
54075	Orten	0		
54076	,	0		
54077	wo	0		
54078	sie	0	(mention_id=7046|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7097|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
54079	einkehrten	0		
54080	,	0		
54081	sich	0	(mention_id=7047|references=(entity=(entity_id=entity_0282|fullname=Einer aus Lucianes Gefolge|gender=m)))	(mention_id=7098|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
54082	nach	0		
54083	den	0		
54084	Ältesten	0	(mention_id=7048|references=(entity=(entity_id=generic_0598|fullname=Älteste|gender=u|specialcase_entity=generic)))	(mention_id=7099|references=(entity=(entity_id=generic_0012|fullname=die Ältesten|gender=u|specialcase_entity=generic)))
54085	und	0		
54086	Kränksten	0	(mention_id=7049|references=(entity=(entity_id=generic_0600|fullname=Kränkste|gender=u|specialcase_entity=generic)))	(mention_id=7100|references=(entity=(entity_id=generic_0014|fullname=die Kränksten|gender=u|specialcase_entity=generic)))
54087	zu	0		
54088	erkundigen	0		
54089	und	0		
54090	ihren	0	(mention_id=7050|references=(entity=(entity_id=generic_0599|fullname=Älteste|gender=u|specialcase_entity=generic)),(entity=(entity_id=generic_0601|fullname=Kränkste|gender=u|specialcase_entity=generic)))	(mention_id=7101|references=(entity=(entity_id=generic_0013|fullname=die Ältesten|gender=u|specialcase_entity=generic)),(entity=(entity_id=generic_0015|fullname=die Kränksten|gender=u|specialcase_entity=generic)))
54091	Zustand	0		
54092	wenigstens	0		
54093	für	0		
54094	den	0		
54095	Augenblick	0		
54096	zu	0		
54097	erleichtern	0		
54098	.	0		
54099	Dadurch	0		
54100	entstand	0		
54101	ihr	0	(mention_id=7051|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7102|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
54102	in	0		
54103	der	0		
54104	ganzen	0		
54105	Gegend	0		
54106	ein	0		
54107	Name	0		
54108	von	0		
54109	Vortrefflichkeit	0		
54110	,	0		
54111	der	0		
54112	ihr	0	(mention_id=7052|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7103|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
54113	doch	0		
54114	auch	0		
54115	manchmal	0		
54116	unbequem	0		
54117	ward	0		
54118	,	0		
54119	weil	0		
54120	er	0		
54121	allzuviel	0		
54122	lästige	0		
54123	Notleidende	0	(mention_id=7053|references=(entity=(entity_id=entity_0306|fullname=Notleidende|gender=u|specialcase_entity=group)))	
54124	an	0		
54125	sie	0	(mention_id=7054|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7104|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
54126	heranzog	0		
54127	.	0		
54128	Durch	0		
54129	nichts	0		
54130	aber	0		
54131	vermehrte	0		
54132	sie	0	(mention_id=7055|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7105|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
54133	so	0		
54134	sehr	0		
54135	ihren	0	(mention_id=7056|references=(entity=(entity_id=entity_0005|fullname=Luciane|gender=f)))	(mention_id=7106|references=(entity=(entity_id=14|fullname=Luciane|gender=f)))
54136	Ruf	0		
54137	als	0		
54138	durch	0		
54139	ein	0		
54140	auffallendes	0		
54141	,	0		
54142	gutes	0		
54143	,	0		
54144	beharrliches	0		
54145	Benehmen	0		
54146	gegen	0		
54147	einen	0		
54148	unglücklichen	0		
54149	jungen	0		
54150	Mann	0	(mention_id=7057|references=(entity=(entity_id=entity_0259|fullname=junger Mann|gender=m)))	(mention_id=7107|references=(entity=(entity_id=86|fullname=ein unglücklicher junger Mann|gender=m)))
54151	,	0		
54152	der	0	(mention_id=7058|references=(entity=(entity_id=entity_0259|fullname=junger Mann|gender=m)))	(mention_id=7108|references=(entity=(entity_id=86|fullname=ein unglücklicher junger Mann|gender=m)))
54153	die	0		
54154	Gesellschaft	0		(mention_id=7109|references=(entity=(entity_id=52|fullname=die Gesellschaft|gender=u|specialcase_entity=group)))
54155	floh	0		
54156	,	0		
54157	weil	0		
54158	er	0	(mention_id=7059|references=(entity=(entity_id=entity_0259|fullname=junger Mann|gender=m)))	(mention_id=7110|references=(entity=(entity_id=86|fullname=ein unglücklicher junger Mann|gender=m)))
54159	,	0		
54160	übrigens	0		
54161	schön	0		
54162	und	0		
54163	wohlgebildet	0		
54164	,	0		
54165	seine	0	(mention_id=7060|references=(entity=(entity_id=entity_0259|fullname=junger Mann|gender=m)))	(mention_id=7111|references=(entity=(entity_id=86|fullname=ein unglücklicher junger Mann|gender=m)))
54166	rechte	0		
54167	Hand	0		
54168	,	0		
54169	obgleich	0		
54170	rühmlich	0		
54171	,	0		
54172	in	0		
54173	der	0		
54174	Schlacht	0		
54175	verloren	0		
54176	hatte	0		
54177	.	0		
54178	Diese	0		
54179	Verstümmlung	0		
54180	erregte	0		
