i	token	is_section_start	gold	pred
15107	4.	1		
15108	Das	0		
15109	Weihnachtsfest	0		
15110	war	0		
15111	vorüber	0		
15112	,	0		
15113	und	0		
15114	der	0		
15115	dritte	0		
15116	Festtag	0		
15117	mit	0		
15118	Tauwetter	0		
15119	und	0		
15120	Regen	0		
15121	gekommen	0		
15122	.	0		
15123	Er	0		
15124	nahm	0		
15125	die	0		
15126	leuchtendweiße	0		
15127	Schneedecke	0		
15128	von	0		
15129	der	0		
15130	Erde	0		
15131	,	0		
15132	als	0		
15133	sei	0		
15134	sie	0		
15135	eben	0		
15136	auch	0		
15137	nur	0		
15138	ein	0		
15139	Festtagsschmuck	0		
15140	gewesen	0		
15141	,	0		
15142	und	0		
15143	für	0		
15144	die	0		
15145	gewöhnlichen	0		
15146	Tage	0		
15147	der	0		
15148	schwarze	0		
15149	Erdboden	0		
15150	gut	0		
15151	genug	0		
15152	.	0		
15153	Frau	0	(mention_id=1952|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=1945|references=(entity=(entity_id=4|fullname=Frau Baumhagen|gender=f)))
15154	Baumhagen	0	(mention_id=1952|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=1945|references=(entity=(entity_id=4|fullname=Frau Baumhagen|gender=f)))
15155	saß	0		
15156	recht	0		
15157	verdrießlich	0		
15158	in	0		
15159	ihrem	0	(mention_id=1953|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=1946|references=(entity=(entity_id=4|fullname=Frau Baumhagen|gender=f)))
15160	Zimmer	0		
15161	am	0		
15162	Fenster	0		
15163	und	0		
15164	schaute	0		
15165	über	0		
15166	den	0		
15167	Markt	0		
15168	hinweg	0		
15169	.	0		
15170	Sie	0	(mention_id=1954|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=1947|references=(entity=(entity_id=4|fullname=Frau Baumhagen|gender=f)))
15171	hatte	0		
15172	etwas	0		
15173	Kopfweh	0		
15174	und	0		
15175	überdies	0		
15176	–	0		
15177	heute	0		
15178	lag	0		
15179	so	0		
15180	gar	0		
15181	nichts	0		
15182	vor	0		
15183	,	0		
15184	kein	0		
15185	Theater	0		
15186	,	0		
15187	keine	0		
15188	Gesellschaft	0		
15189	,	0		
15190	nicht	0		
15191	einmal	0		
15192	ein	0		
15193	Whist	0		
15194	;	0		
15195	und	0		
15196	gestern	0		
15197	war	0		
15198	es	0		
15199	bei	0		
15200	Jenny	0	(mention_id=1955|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))	(mention_id=1948|references=(entity=(entity_id=8|fullname=Jenny|gender=f)))
15201	sehr	0		
15202	langweilig	0		
15203	gewesen	0		
15204	.	0		
15205	Zu	0		
15206	guter	0		
15207	Letzt	0		
15208	hatte	0		
15209	sie	0	(mention_id=1956|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=1949|references=(entity=(entity_id=4|fullname=Frau Baumhagen|gender=f)))
15210	sich	0	(mention_id=1957|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=1950|references=(entity=(entity_id=4|fullname=Frau Baumhagen|gender=f)))
15211	über	0		
15212	Gertrud	0	(mention_id=1958|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=1951|references=(entity=(entity_id=6|fullname=Gertrud|gender=f)))
15213	ärgern	0		
15214	müssen	0		
15215	,	0		
15216	die	0	(mention_id=1959|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=1952|references=(entity=(entity_id=6|fullname=Gertrud|gender=f)))
15217	sich	0	(mention_id=1960|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=1953|references=(entity=(entity_id=6|fullname=Gertrud|gender=f)))
15218	gegen	0		
15219	alle	0		
15220	Gewohnheit	0		
15221	lebhaft	0		
15222	mit	0		
