i	token	is_section_start	gold	pred
21107	5.	1		
21108	»	0		
21109	Guten	0		
21110	Tag	0		
21111	,	0		
21112	Onkel	0	(mention_id=2871|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))	(mention_id=2871|references=(entity=(entity_id=33|fullname=Onkel Heinrich|gender=m)))
21113	Heinrich	0	(mention_id=2871|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))	(mention_id=2871|references=(entity=(entity_id=33|fullname=Onkel Heinrich|gender=m)))
21114	!	0		
21115	«	0		
21116	sagte	0		
21117	Trudchen	0	(mention_id=2872|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=2872|references=(entity=(entity_id=39|fullname=Trudchen|gender=f|specialcase_entity=nonfact)))
21118	,	0		
21119	die	0	(mention_id=2873|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=2873|references=(entity=(entity_id=39|fullname=Trudchen|gender=f|specialcase_entity=nonfact)))
21120	im	0		
21121	Erker	0		
21122	am	0		
21123	Nähtischchen	0		
21124	saß	0		
21125	,	0		
21126	und	0		
21127	sie	0	(mention_id=2874|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=2874|references=(entity=(entity_id=39|fullname=Trudchen|gender=f|specialcase_entity=nonfact)))
21128	erhob	0		
21129	sich	0	(mention_id=2875|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=2875|references=(entity=(entity_id=39|fullname=Trudchen|gender=f|specialcase_entity=nonfact)))
21130	und	0		
21131	ging	0		
21132	auf	0		
21133	den	0		
21134	kleinen	0		
21135	,	0		
21136	starken	0		
21137	Herrn	0	(mention_id=2876|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))	(mention_id=2876|references=(entity=(entity_id=33|fullname=Onkel Heinrich|gender=m)))
21138	zu	0		
21139	,	0		
21140	der	0	(mention_id=2877|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))	(mention_id=2877|references=(entity=(entity_id=33|fullname=Onkel Heinrich|gender=m)))
21141	eben	0		
21142	bei	0		
21143	ihr	0	(mention_id=2878|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=2878|references=(entity=(entity_id=39|fullname=Trudchen|gender=f|specialcase_entity=nonfact)))
21144	eintrat	0		
21145	.	0		
21146	»	0		
21147	Es	0		
21148	ist	0		
21149	ein	0		
21150	wahres	0		
21151	Glück	0		
21152	,	0		
21153	daß	0		
21154	wenigstens	0		
21155	eine	0	(mention_id=2879|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=2879|references=(entity=(entity_id=39|fullname=Trudchen|gender=f|specialcase_entity=nonfact)))
21156	von	0		
21157	euch	0	(mention_id=2880|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)),(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=2880|references=(entity=(entity_id=39|fullname=Trudchen|gender=f|specialcase_entity=nonfact)))
21158	zu	0		
21159	Hause	0		
21160	ist	0		
21161	«	0		
21162	,	0		
21163	erwiderte	0		
21164	er	0	(mention_id=2881|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))	(mention_id=2881|references=(entity=(entity_id=33|fullname=Onkel Heinrich|gender=m)))
21165	und	0		
21166	putzte	0		
21167	,	0		
21168	nach	0		
21169	einem	0		
21170	kräftigen	0		
21171	Schütteln	0		
21172	von	0		
21173	Trudchens	0	(mention_id=2882|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=2882|references=(entity=(entity_id=39|fullname=Trudchen|gender=f|specialcase_entity=nonfact)))
21174	Händen	0		
21175	,	0		
21176	seine	0	(mention_id=2883|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))	(mention_id=2883|references=(entity=(entity_id=33|fullname=Onkel Heinrich|gender=m)))
21177	Brille	0		
21178	mit	0		
21179	dem	0		
21180	roten	0		
21181	Schnupftuche	0		
21182	.	0		
21183	»	0		
21184	Ob	0		
21185	wohl	0		
21186	von	0		
21187	dem	0		
21188	Weiberzeug	0		
21189	einmal	0		
21190	jemand	0		
21191	daheim	0		
21192	bleiben	0		
21193	kann	0		
21194	außer	0		
21195	dir	0	(mention_id=2884|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=2884|references=(entity=(entity_id=39|fullname=Trudchen|gender=f|specialcase_entity=nonfact)))
21196	!	0		
21197	Frau	0	(mention_id=2885|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))	(mention_id=2885|references=(entity=(entity_id=11|fullname=Frau Jenny|gender=f)))
21198	Jenny	0	(mention_id=2885|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))	(mention_id=2885|references=(entity=(entity_id=11|fullname=Frau Jenny|gender=f)))
21199	macht	0		
21200	Besuche	0		
21201	,	0		
21202	Frau	0	(mention_id=2886|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=2886|references=(entity=(entity_id=13|fullname=Frau Ottilie|gender=f)))
21203	Ottilie	0	(mention_id=2886|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=2886|references=(entity=(entity_id=13|fullname=Frau Ottilie|gender=f)))
21204	sind	0		
21205	im	0		
21206	Kaffee	0		
21207	–	0		
21208	man	0		
21209	sieht's	0		
21210	,	0		
21211	hier	0		
21212	fehlt	0		
21213	eine	0		
21214	kräftige	0		
21215	Faust	0		
21216	,	0		
21217	die	0		
21218	den	0		
21219	Zügel	0		
21220	hält	0		
21221	.	0		
21222	«	0		
21223	Trudchen	0	(mention_id=2887|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=2887|references=(entity=(entity_id=39|fullname=Trudchen|gender=f|specialcase_entity=nonfact)))
21224	lächelte	0		
21225	.	0		
21226	»	0		
21227	Onkel	0	(mention_id=2888|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))	(mention_id=2888|references=(entity=(entity_id=33|fullname=Onkel Heinrich|gender=m)))
21228	,	0		
21229	schilt	0		
21230	nicht	0		
21231	und	0		
21232	setze	0		
21233	dich	0	(mention_id=2889|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))	(mention_id=2889|references=(entity=(entity_id=33|fullname=Onkel Heinrich|gender=m)))
21234	«	0		
21235	,	0		
21236	bat	0		
21237	sie	0	(mention_id=2890|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=2890|references=(entity=(entity_id=39|fullname=Trudchen|gender=f|specialcase_entity=nonfact)))
21238	.	0		
21239	»	0		
21240	Mir	0	(mention_id=2891|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=2891|references=(entity=(entity_id=39|fullname=Trudchen|gender=f|specialcase_entity=nonfact)))
21241	kommst	0		
21242	du	0	(mention_id=2892|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))	(mention_id=2892|references=(entity=(entity_id=33|fullname=Onkel Heinrich|gender=m)))
21243	sehr	0		
21244	recht	0		
21245	,	0		
