i	token	is_section_start	gold	pred
179121	Zweites	1		
179122	Kapitel	0		
179123	.	0		
179124	Nun	0		
179125	,	0		
179126	mein	0		(mention_id=20882|references=(entity=(entity_id=16|fullname=Malwine|gender=f)))
179127	Kind	0	(mention_id=21206|references=(entity=(entity_id=entity_0004|fullname=Malvine von Milden|gender=f)))	(mention_id=20883|references=(entity=(entity_id=16|fullname=Malwine|gender=f)))
179128	,	0		
179129	wie	0		
179130	nimmst	0		
179131	du	0	(mention_id=21207|references=(entity=(entity_id=entity_0004|fullname=Malvine von Milden|gender=f)))	(mention_id=20884|references=(entity=(entity_id=16|fullname=Malwine|gender=f)))
179132	dich	0	(mention_id=21208|references=(entity=(entity_id=entity_0004|fullname=Malvine von Milden|gender=f)))	(mention_id=20885|references=(entity=(entity_id=16|fullname=Malwine|gender=f)))
179133	?	0		
179134	Kennst	0		
179135	du	0	(mention_id=21209|references=(entity=(entity_id=entity_0004|fullname=Malvine von Milden|gender=f)))	(mention_id=20886|references=(entity=(entity_id=16|fullname=Malwine|gender=f)))
179136	den	0		
179137	Herrn	0	(mention_id=21210|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=20887|references=(entity=(entity_id=11|fullname=Herrn Baron|gender=m)))
179138	Baron	0	(mention_id=21210|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=20887|references=(entity=(entity_id=11|fullname=Herrn Baron|gender=m)))
179139	—	0		
179140	den	0		
179141	Herrn	0	(mention_id=21211|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=20888|references=(entity=(entity_id=13|fullname=Herrn Doctor|gender=m)))
179142	Doctor	0	(mention_id=21211|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=20888|references=(entity=(entity_id=13|fullname=Herrn Doctor|gender=m)))
179143	,	0		
179144	wollt'	0		
179145	ich	0	(mention_id=21212|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=20889|references=(entity=(entity_id=7|fullname=Frau v Milden|gender=f)))
179146	sagen	0		
179147	,	0		
179148	nicht	0		
179149	mehr	0		
179150	?	0		
