i	token	is_section_start	gold	pred
8195	höheres	0		
8196	Alter	0		
8197	erreicht	0		
8198	,	0		
8199	—	0		
8200	das	0		
8201	zu	0		
8202	betrachten	0		
8203	laß	0		
8204	dir	0		(mention_id=815|references=(entity=(entity_id=2|fullname=Dr Moorfeld|gender=m)))
8205	auf's	0		
8206	ernstlichste	0		
8207	angelegen	0		
8208	sein	0		
8209	.	0		
8210	Es	0		
8211	ist	0		
8212	in	0		
8213	der	0		
8214	That	0		
8215	ein	0		
8216	größerer	0		
8217	Reichthum	0		
8218	,	0		
8219	als	0		
8220	den	0		
8221	ein	0		
8222	Phantast	0	(mention_id=818|references=(entity=(entity_id=generic_2466|fullname=Phantast|gender=u|specialcase_entity=generic)))	(mention_id=816|references=(entity=(entity_id=generic_0001|fullname=ein Phantast im Allgemeinen|gender=u|specialcase_entity=generic)))
8223	im	0		
8224	Lotto	0		
8225	zu	0		
8226	gewinnen	0		
8227	,	0		
8228	oder	0		
8229	ein	0		
8230	Schatzgräber	0	(mention_id=819|references=(entity=(entity_id=generic_2467|fullname=Phantast|gender=u|specialcase_entity=generic)))	(mention_id=817|references=(entity=(entity_id=generic_0002|fullname=ein Schatzgräber im Allgemeinen|gender=u|specialcase_entity=generic)))
8231	aus	0		
8232	der	0		
8233	Erde	0		
8234	zu	0		
8235	heben	0		
8236	hofft	0		
8237	.	0		
8238	“	0		
8239	Der	0		
8240	Mann	0	(mention_id=820|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=818|references=(entity=(entity_id=1|fullname=Benjamin Franklin|gender=m)))
8241	nimmt	0		
8242	das	0		
8243	Leben	0		
8244	ein	0		
8245	wenig	0		
8246	peinlich	0		
8247	,	0		
8248	bemerkte	0		
8249	Dr.	0	(mention_id=821|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=819|references=(entity=(entity_id=2|fullname=Dr Moorfeld|gender=m)))
8250	Moorfeld	0	(mention_id=821|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=819|references=(entity=(entity_id=2|fullname=Dr Moorfeld|gender=m)))
8251	,	0		
8252	den	0	(mention_id=822|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=820|references=(entity=(entity_id=2|fullname=Dr Moorfeld|gender=m)))
8253	dieses	0		
8254	Bruchstück	0		
8255	amerikanischer	0		
8256	Disciplin	0		
8257	offenbar	0		
8258	minder	0		
8259	ansprach	0		
8260	,	0		
8261	als	0		
8262	das	0		
8263	erste	0		
8264	.	0		
8265	Mein	0	(mention_id=823|references=(entity=(entity_id=entity_0002|fullname=Mr. Mockingbird|gender=m)))	(mention_id=821|references=(entity=(entity_id=5|fullname=Mr Mockingbird|gender=m)))
8266	Herr	0	(mention_id=824|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=822|references=(entity=(entity_id=5|fullname=Mr Mockingbird|gender=m)))
8267	,	0		
8268	es	0		
8269	ist	0		
8270	Benjamin	0	(mention_id=825|references=(entity=(entity_id=entity_0021|fullname=Benjamin Franklin|gender=m)))	(mention_id=823|references=(entity=(entity_id=1|fullname=Benjamin Franklin|gender=m)))
8271	Franklin	0	(mention_id=825|references=(entity=(entity_id=entity_0021|fullname=Benjamin Franklin|gender=m)))	(mention_id=823|references=(entity=(entity_id=1|fullname=Benjamin Franklin|gender=m)))
8272	,	0		
8273	der	0	(mention_id=826|references=(entity=(entity_id=entity_0021|fullname=Benjamin Franklin|gender=m)))	(mention_id=824|references=(entity=(entity_id=1|fullname=Benjamin Franklin|gender=m)))
8274	so	0		
8275	schreibt	0		
8276	,	0		
8277	antwortete	0		
8278	Mr.	0	(mention_id=827|references=(entity=(entity_id=entity_0002|fullname=Mr. Mockingbird|gender=m)))	(mention_id=825|references=(entity=(entity_id=5|fullname=Mr Mockingbird|gender=m)))
8279	Mockingbird	0	(mention_id=827|references=(entity=(entity_id=entity_0002|fullname=Mr. Mockingbird|gender=m)))	(mention_id=825|references=(entity=(entity_id=5|fullname=Mr Mockingbird|gender=m)))
8280	ohne	0		
8281	alle	0		
8282	Erörterung	0		
8283	.	0		
8284	Der	0		
8285	Doctor	0	(mention_id=828|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=826|references=(entity=(entity_id=2|fullname=Dr Moorfeld|gender=m)))
8286	hatte	0		
8287	indeß	0		
8288	noch	0		
8289	Genugthuung	0		
8290	wegen	0		
8291	des	0		
8292	Ausfalls	0		
8293	auf	0		
8294	die	0		
8295	deutsche	0		
8296	Metaphysik	0		
8297	zu	0		
8298	nehmen	0		
8299	,	0		
8300	dessen	0		
8301	eigentliche	0		
8302	Zielscheibe	0		(mention_id=827|references=(entity=(entity_id=6|fullname=Zielscheibe|gender=u|specialcase_entity=nonfact)))
8303	er	0	(mention_id=829|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=828|references=(entity=(entity_id=2|fullname=Dr Moorfeld|gender=m)))
8304	freilich	0		
8305	nicht	0		
8306	kannte	0		
8307	.	0		
8308	Er	0	(mention_id=830|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=829|references=(entity=(entity_id=2|fullname=Dr Moorfeld|gender=m)))
8309	war	0		
8310	daher	0		
8311	nicht	0		
8312	geneigt	0		
8313	,	0		
8314	dem	0		
