i	token	is_section_start	gold	pred
52840	Siebentes	1		
52841	Kapitel	0		
52842	.	0		
52843	Benthal	0	(mention_id=6217|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))	(mention_id=6120|references=(entity=(entity_id=3|fullname=Benthal|gender=m)))
52844	wendete	0		
52845	sich	0	(mention_id=6218|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))	(mention_id=6121|references=(entity=(entity_id=3|fullname=Benthal|gender=m)))
52846	dem	0		
52847	Sprecher	0	(mention_id=6219|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=6122|references=(entity=(entity_id=generic_0001|fullname=der Sprecher im Allgemeinen|gender=u|specialcase_entity=generic)))
52848	dieser	0		
52849	Worte	0		
52850	zu	0		
52851	,	0		
52852	und	0		
52853	erkannte	0		
52854	denselben	0	(mention_id=6220|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=6123|references=(entity=(entity_id=3|fullname=Benthal|gender=m)))
52855	schneller	0		
52856	,	0		
52857	als	0		
52858	es	0		
52859	zuvor	0		
52860	umgekehrt	0		
52861	der	0		
52862	Fall	0		
52863	gewesen	0		
52864	.	0		
52865	Freudig	0		
52866	erstaunt	0		
52867	lüftete	0		
52868	er	0	(mention_id=6221|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))	(mention_id=6124|references=(entity=(entity_id=3|fullname=Benthal|gender=m)))
52869	den	0		
52870	Hut	0		
52871	,	0		
52872	womit	0		
52873	er	0	(mention_id=6222|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))	(mention_id=6125|references=(entity=(entity_id=3|fullname=Benthal|gender=m)))
52874	sich	0	(mention_id=6223|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))	(mention_id=6126|references=(entity=(entity_id=3|fullname=Benthal|gender=m)))
52875	eben	0		
52876	bedeckt	0		
52877	hatte	0		
52878	,	0		
52879	und	0		
52880	erwiederte	0		
52881	Worte	0		
52882	wie	0		
52883	diese	0		
52884	oder	0		
52885	ähnliche	0		
52886	:	0		
52887	Herr	0	(mention_id=6224|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=6127|references=(entity=(entity_id=31|fullname=Herr Doctor|gender=m)))
52888	Doctor	0	(mention_id=6224|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=6127|references=(entity=(entity_id=31|fullname=Herr Doctor|gender=m)))
52889	,	0		
52890	die	0		
52891	Ehre	0		
52892	Sie	0	(mention_id=6225|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=6128|references=(entity=(entity_id=31|fullname=Herr Doctor|gender=m)))
52893	wieder	0		
52894	zu	0		
52895	sehen	0		
52896	ist	0		
52897	mir	0	(mention_id=6226|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))	(mention_id=6129|references=(entity=(entity_id=3|fullname=Benthal|gender=m)))
52898	eine	0		
52899	unschätzbare	0		
52900	.	0		
52901	Moorfeld	0	(mention_id=6227|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=6130|references=(entity=(entity_id=47|fullname=Moorfeld|gender=m)))
52902	antwortete	0		
52903	lebhaft	0		
52904	:	0		
52905	Nicht	0		
52906	so	0		
52907	,	0		
52908	mein	0	(mention_id=6228|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=6131|references=(entity=(entity_id=47|fullname=Moorfeld|gender=m)))
52909	Bester	0	(mention_id=6229|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))	(mention_id=6132|references=(entity=(entity_id=3|fullname=Benthal|gender=m)))
52910	!	0		
52911	Lassen	0		
52912	wir	0	(mention_id=6230|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)),(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))	
52913	diese	0		
52914	Sprache	0		
52915	,	0		
52916	wenn's	0		
52917	beliebt	0		
52918	.	0		
52919	Die	0		
52920	Höflichkeit	0		
52921	kommt	0		
52922	mir	0	(mention_id=6231|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=6133|references=(entity=(entity_id=47|fullname=Moorfeld|gender=m)))
52923	vor	0		
52924	wie	0		
52925	die	0		
52926	Mönchsschrift	0		
52927	auf	0		
52928	alten	0		
52929	Pergamenten	0		
52930	:	0		
52931	sie	0		
52932	erbaut	0		
52933	,	0		
52934	so	0		
52935	lang	0		
52936	nichts	0		
52937	bessers	0		
52938	da	0		
52939	ist	0		
52940	,	0		
52941	aber	0		
52942	man	0		
52943	beseitigt	0		
52944	sie	0		
52945	,	0		
52946	wenn	0		
52947	ein	0		
52948	guter	0		
52949	Dichter	0	(mention_id=6232|references=(entity=(entity_id=generic_3227|fullname=ein guter Dichter|gender=u|specialcase_entity=generic)))	(mention_id=6134|references=(entity=(entity_id=generic_0002|fullname=Dichter im Allgemeinen|gender=u|specialcase_entity=generic)))
52950	unter	0		
52951	ihr	0		
52952	entdeckt	0		
52953	wird	0		
52954	.	0		
52955	—	0		
52956	Ich	0	(mention_id=6233|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))	(mention_id=6135|references=(entity=(entity_id=3|fullname=Benthal|gender=m)))
52957	wette	0		
52958	,	0		
52959	Sie	0	(mention_id=6234|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=6136|references=(entity=(entity_id=47|fullname=Moorfeld|gender=m)))
52960	sind	0		
52961	selbst	0		
52962	Dichter	0	(mention_id=6235|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=6137|references=(entity=(entity_id=47|fullname=Moorfeld|gender=m)))
52963	,	0		
52964	erwiederte	0		
52965	Benthal	0	(mention_id=6236|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))	(mention_id=6138|references=(entity=(entity_id=3|fullname=Benthal|gender=m)))
52966	auf	0		
52967	dieses	0		
52968	Bild	0		
52969	.	0		
52970	Moorfeld	0	(mention_id=6237|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=6139|references=(entity=(entity_id=47|fullname=Moorfeld|gender=m)))
52971	lächelte	0		
52972	schalkhaft	0		
52973	:	0		
52974	Um	0		
52975	Verzeihung	0		
52976	!	0		
52977	keine	0		
52978	Wette	0		
52979	ohne	0		
52980	Gegenwette	0		
52981	;	0		
52982	aber	0		
52983	eine	0		
52984	solche	0		
52985	wünschte	0		
52986	ich	0	(mention_id=6238|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=6140|references=(entity=(entity_id=47|fullname=Moorfeld|gender=m)))
52987	nicht	0		
52988	.	0		
52989	Die	0		
52990	beiden	0		
52991	jungen	0		
52992	Männer	0	(mention_id=6239|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)),(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))	(mention_id=6141|references=(entity=(entity_id=3|fullname=Benthal|gender=m)),(entity=(entity_id=47|fullname=Moorfeld|gender=m)))
52993	nahmen	0		
