i	token	is_section_start	gold	pred
46254	10.	1		
46255	Die	0		
46256	ersten	0		
46257	Sonnenstrahlen	0		
46258	legten	0		
46259	sich	0		
46260	wie	0		
46261	rotes	0		
46262	Gold	0		
46263	auf	0		
46264	die	0		
46265	Spitzen	0		
46266	des	0		
46267	Waldes	0		
46268	,	0		
46269	der	0		
46270	sich	0		
46271	bis	0		
46272	zu	0		
46273	dem	0		
46274	weißen	0		
46275	,	0		
46276	in	0		
46277	Villastil	0		
46278	gebauten	0		
46279	Hause	0		
46280	herandrängte	0		
46281	.	0		
46282	Riesenwächtern	0		
46283	gleich	0		
46284	standen	0		
46285	vor	0		
46286	der	0		
46287	massiven	0		
46288	Gartenmauer	0		
46289	prachtvolle	0		
46290	Eichen	0		
46291	auf	0		
46292	dem	0		
46293	Rasengrund	0		
46294	.	0		
46295	Ein	0		
46296	schmaler	0		
46297	,	0		
46298	wenig	0		
46299	betretener	0		
46300	Pfad	0		
46301	führte	0		
46302	zwischen	0		
46303	ihnen	0		
46304	dahin	0		
46305	,	0		
46306	wie	0		
46307	man	0		
46308	ihn	0		
46309	findet	0		
46310	an	0		
46311	Stellen	0		
46312	,	0		
46313	die	0		
46314	eigentlich	0		
46315	nicht	0		
46316	begangen	0		
46317	werden	0		
46318	sollen	0		
46319	.	0		
46320	Noch	0		
46321	gaben	0		
46322	die	0		
46323	stolzen	0		
46324	Bäume	0		
46325	wenig	0		
46326	Schatten	0		
46327	.	0		
46328	Die	0		
46329	Eiche	0		
46330	belaubt	0		
46331	sich	0		
46332	zuletzt	0		
46333	;	0		
46334	jung	0		
46335	und	0		
46336	kraus	0		
46337	erschienen	0		
46338	die	0		
46339	Blättchen	0		
46340	an	0		
46341	den	0		
46342	knorrigen	0		
46343	Ästen	0		
46344	und	0		
46345	stachen	0		
46346	reizend	0		
46347	ab	0		
46348	gegen	0		
46349	die	0		
46350	dunklen	0		
46351	Edeltannen	0		
46352	jenseits	0		
46353	der	0		
46354	Gartenmauer	0		
46355	,	0		
46356	untermischt	0		
46357	mit	0		
46358	dem	0		
46359	zarten	0		
46360	,	0		
46361	schleierartigen	0		
46362	Laub	0		
46363	der	0		
46364	Birke	0		
46365	.	0		
46366	Wie	0		
46367	traumverloren	0		
46368	lag	0		
46369	das	0		
46370	Haus	0		
46371	in	0		
46372	dieser	0		
46373	Morgenstille	0		
46374	.	0		
46375	Die	0		
46376	grünen	0		
46377	Jalousien	0		
46378	waren	0		
46379	sämtlich	0		
46380	geschlossen	0		
46381	,	0		
46382	gleich	0		
46383	schlafschweren	0		
46384	Augen	0		
46385	.	0		
46386	Auf	0		
46387	dem	0		
46388	Dache	0		
46389	sonnte	0		
46390	sich	0		
46391	eine	0		
46392	Reihe	0		
46393	bunter	0		
46394	Flüchtertauben	0		(mention_id=6632|references=(entity=(entity_id=generic_0001|fullname=Flüchtertauben|gender=u|specialcase_entity=generic)))
46395	.	0		
46396	Der	0		
46397	Rasenplatz	0		
46398	vor	0		
46399	dem	0		
46400	Hause	0		
46401	schien	0		
46402	verwildert	0		
46403	,	0		
46404	kaum	0		
46405	noch	0		
46406	von	0		
46407	dem	0		
46408	grasbewachsenen	0		
46409	Wege	0		
46410	zu	0		
46411	unterscheiden	0		
46412	,	0		
46413	der	0		
46414	von	0		
46415	der	0		
46416	Gitterpforte	0		
46417	zum	0		
46418	Treppenhause	0		
46419	führte	0		
46420	.	0		
46421	Aus	0		
46422	dem	0		
46423	Nebengebäude	0		
46424	stieg	0		
46425	leichter	0		
46426	Rauch	0		
46427	zum	0		
46428	blauen	0		
46429	Himmel	0		
46430	empor	0		
46431	,	0		
46432	und	0		
46433	eine	0		
46434	Katze	0		
46435	saß	0		
46436	zusammengekauert	0		
46437	auf	0		
46438	dem	0		
46439	hölzernen	0		
46440	Bänkchen	0		
46441	zur	0		
46442	Seite	0		
46443	der	0		
46444	Haustüre	0		
46445	.	0		
46446	Kein	0		
46447	Laut	0		
46448	ringsum	0		
46449	,	0		
46450	als	0		
46451	der	0		
46452	jauchzende	0		
46453	Triller	0		
46454	der	0		
46455	Lerchen	0		
46456	,	0		
46457	die	0		
46458	unsichtbar	0		
46459	im	0		
46460	blauen	0		
46461	Äther	0		
46462	standen	0		
46463	.	0		
46464	Da	0		
46465	kam	0		
46466	unter	0		
46467	den	0		
46468	Eichen	0		
46469	eine	0		
46470	schlanke	0		
46471	Frauengestalt	0	(mention_id=6620|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=6633|references=(entity=(entity_id=78|fullname=schlanke Frauengestalt|gender=f)))
