i	token	is_section_start	gold	pred
85567	Ja	1		
85568	,	0		
85569	ja	0		
85570	,	0		
85571	unsre	0	(mention_id=10155|references=(entity=(entity_id=entity_0510|fullname=Mr. Woods Schwager|gender=m)),(entity=(entity_id=entity_0512|fullname=Mr. Woods Schwiegersohn|gender=m)),(entity=(entity_id=generic_3999|fullname=generic_0344|gender=u|specialcase_entity=generic)))	(mention_id=10063|references=(entity=(entity_id=generic_0001|fullname=Amerikaner im Allgemeinen|gender=u|specialcase_entity=generic)))
85572	Schulen	0		
85573	!	0		
85574	das	0		
85575	ist'	0		
85576	s.	0		
85577	Welche	0		
85578	Nation	0	(mention_id=10156|references=(entity=(entity_id=generic_4000|fullname=generic_0345|gender=u|specialcase_entity=generic)))	
85579	der	0		
85580	Welt	0		
85581	thut	0		
85582	so	0		
85583	viel	0		
85584	für	0		
85585	sie	0		
85586	wie	0		
85587	wir	0	(mention_id=10157|references=(entity=(entity_id=entity_0512|fullname=Mr. Woods Schwiegersohn|gender=m)),(entity=(entity_id=entity_0510|fullname=Mr. Woods Schwager|gender=m)),(entity=(entity_id=generic_4001|fullname=generic_0346|gender=u|specialcase_entity=generic)))	(mention_id=10064|references=(entity=(entity_id=generic_0002|fullname=Amerikaner im Allgemeinen|gender=u|specialcase_entity=generic)))
85588	?	0		
85589	Unsre	0	(mention_id=10158|references=(entity=(entity_id=entity_0510|fullname=Mr. Woods Schwager|gender=m)),(entity=(entity_id=entity_0512|fullname=Mr. Woods Schwiegersohn|gender=m)),(entity=(entity_id=generic_4002|fullname=generic_0347|gender=u|specialcase_entity=generic)))	(mention_id=10065|references=(entity=(entity_id=generic_0003|fullname=Amerikaner im Allgemeinen|gender=u|specialcase_entity=generic)))
85590	Schulen	0		
85591	mehren	0		
85592	sich	0		
85593	täglich	0		
85594	,	0		
85595	und	0		
85596	mit	0		
85597	ihnen	0		
85598	wächst	0		
85599	stündlich	0		
85600	die	0		
85601	Hoffnung	0		
85602	—	0		
85603	Unsre	0	(mention_id=10159|references=(entity=(entity_id=entity_0508|fullname=Doctor Channing|gender=m)),(entity=(entity_id=generic_4003|fullname=generic_0348|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0510|fullname=Mr. Woods Schwager|gender=m)),(entity=(entity_id=entity_0512|fullname=Mr. Woods Schwiegersohn|gender=m)))	(mention_id=10066|references=(entity=(entity_id=generic_0004|fullname=Amerikaner im Allgemeinen|gender=u|specialcase_entity=generic)))
85604	Schulen	0		
85605	mehren	0		
85606	sich	0		
85607	täglich	0		
85608	,	0		
85609	antwortete	0		
85610	Doctor	0	(mention_id=10160|references=(entity=(entity_id=entity_0508|fullname=Doctor Channing|gender=m)))	(mention_id=10067|references=(entity=(entity_id=7|fullname=Channing|gender=m)))
85611	Channing	0	(mention_id=10160|references=(entity=(entity_id=entity_0508|fullname=Doctor Channing|gender=m)))	(mention_id=10067|references=(entity=(entity_id=7|fullname=Channing|gender=m)))
85612	gelassen	0		
85613	,	0		
85614	aber	0		
85615	mehrt	0		
85616	sich	0		
85617	der	0		
85618	Geist	0		
85619	,	0		
85620	den	0		
85621	unsre	0	(mention_id=10161|references=(entity=(entity_id=entity_0508|fullname=Doctor Channing|gender=m)),(entity=(entity_id=entity_0510|fullname=Mr. Woods Schwager|gender=m)),(entity=(entity_id=entity_0512|fullname=Mr. Woods Schwiegersohn|gender=m)),(entity=(entity_id=generic_4004|fullname=generic_0349|gender=u|specialcase_entity=generic)))	(mention_id=10068|references=(entity=(entity_id=generic_0005|fullname=Amerikaner im Allgemeinen|gender=u|specialcase_entity=generic)))
85622	Schulen	0		
85623	zu	0		
85624	überliefern	0		
85625	haben	0		
85626	?	0		
85627	Wie	0		
85628	wird	0		
85629	der	0		
85630	junge	0		
85631	Amerikaner	0	(mention_id=10162|references=(entity=(entity_id=generic_4005|fullname=generic_0350|gender=u|specialcase_entity=generic)))	(mention_id=10069|references=(entity=(entity_id=generic_0006|fullname=Amerikaner im Allgemeinen|gender=u|specialcase_entity=generic)))
85632	erzogen	0		
85633	?	0		
85634	fragen	0		
85635	wir	0	(mention_id=10163|references=(entity=(entity_id=entity_0510|fullname=Mr. Woods Schwager|gender=m)),(entity=(entity_id=entity_0512|fullname=Mr. Woods Schwiegersohn|gender=m)),(entity=(entity_id=entity_0508|fullname=Doctor Channing|gender=m)))	(mention_id=10070|references=(entity=(entity_id=7|fullname=Channing|gender=m)),(entity=(entity_id=108|fullname=die Tischgesellschaft|gender=mf|specialcase_entity=group)))
85636	uns	0	(mention_id=10164|references=(entity=(entity_id=entity_0510|fullname=Mr. Woods Schwager|gender=m)),(entity=(entity_id=entity_0512|fullname=Mr. Woods Schwiegersohn|gender=m)),(entity=(entity_id=entity_0508|fullname=Doctor Channing|gender=m)))	(mention_id=10071|references=(entity=(entity_id=7|fullname=Channing|gender=m)),(entity=(entity_id=108|fullname=die Tischgesellschaft|gender=mf|specialcase_entity=group)))
85637	vor	0		
85638	Allem	0		
85639	das	0		
85640	,	0		
85641	meine	0	(mention_id=10165|references=(entity=(entity_id=entity_0508|fullname=Doctor Channing|gender=m)))	(mention_id=10072|references=(entity=(entity_id=7|fullname=Channing|gender=m)))
85642	Herren	0	(mention_id=10166|references=(entity=(entity_id=entity_0510|fullname=Mr. Woods Schwager|gender=m)),(entity=(entity_id=entity_0512|fullname=Mr. Woods Schwiegersohn|gender=m)))	(mention_id=10073|references=(entity=(entity_id=108|fullname=die Tischgesellschaft|gender=mf|specialcase_entity=group)))
85643	.	0		
85644	Der	0		
85645	Geist	0		
85646	unsrer	0	(mention_id=10167|references=(entity=(entity_id=entity_0510|fullname=Mr. Woods Schwager|gender=m)),(entity=(entity_id=entity_0512|fullname=Mr. Woods Schwiegersohn|gender=m)),(entity=(entity_id=entity_0508|fullname=Doctor Channing|gender=m)),(entity=(entity_id=generic_4006|fullname=generic_0351|gender=u|specialcase_entity=generic)))	(mention_id=10074|references=(entity=(entity_id=generic_0007|fullname=Amerikaner im Allgemeinen|gender=u|specialcase_entity=generic)))
85647	Pädagogik	0		
85648	ist	0		
85649	nicht	0		
85650	der	0		
85651	,	0		
85652	Menschen	0	(mention_id=10168|references=(entity=(entity_id=generic_4007|fullname=generic_0352|gender=u|specialcase_entity=generic)))	(mention_id=10075|references=(entity=(entity_id=generic_0053|fullname=Menschen im Allgemeinen|gender=u|specialcase_entity=generic)))
85653	zu	0		
85654	bilden	0		
85655	,	0		
85656	sondern	0		
85657	Rechenmaschinen	0	(mention_id=10169|references=(entity=(entity_id=generic_4008|fullname=generic_0353|gender=u|specialcase_entity=generic)|specialcase_reference=figurative))	
85658	zu	0		
85659	machen	0		
85660	.	0		
85661	Der	0		
85662	Amerikaner	0	(mention_id=10170|references=(entity=(entity_id=generic_4009|fullname=generic_0354|gender=u|specialcase_entity=generic)))	(mention_id=10076|references=(entity=(entity_id=generic_0008|fullname=Amerikaner im Allgemeinen|gender=u|specialcase_entity=generic)))
85663	soll	0		
85664	baldmöglichst	0		
85665	ein	0		
85666	Dollar	0		
85667	erzeugendes	0		
85668	Automat	0	(mention_id=10171|references=(entity=(entity_id=generic_4010|fullname=generic_0355|gender=u|specialcase_entity=generic)|specialcase_reference=figurative))	
85669	werden	0		
85670	,	0		
85671	das	0		
85672	allein	0		
85673	ist's	0		
85674	,	0		
85675	wofür	0		
85676	die	0		
85677	Schule	0		
85678	zu	0		
85679	sorgen	0		
85680	hat	0		
85681	.	0		
85682	Für	0		
85683	sein	0	(mention_id=10172|references=(entity=(entity_id=generic_4011|fullname=generic_0356|gender=u|specialcase_entity=generic)))	(mention_id=10077|references=(entity=(entity_id=generic_0009|fullname=Amerikaner im Allgemeinen|gender=u|specialcase_entity=generic)))
85684	warmes	0		
85685	,	0		
85686	aufquellendes	0		
85687	Menschenherz	0		
85688	kümmert	0		
85689	sich	0		
85690	kein	0		
85691	gemietheter	0		
85692	Lehrer	0	(mention_id=10173|references=(entity=(entity_id=generic_4012|fullname=generic_0357|gender=u|specialcase_entity=generic)))	(mention_id=10078|references=(entity=(entity_id=generic_0054|fullname=Lehrer im Allgemeinen|gender=u|specialcase_entity=generic)))
85693	,	0		
85694	der	0	(mention_id=10174|references=(entity=(entity_id=generic_4013|fullname=generic_0358|gender=u|specialcase_entity=generic)))	(mention_id=10079|references=(entity=(entity_id=generic_0055|fullname=Lehrer im Allgemeinen|gender=u|specialcase_entity=generic)))
85695	ja	0		
85696	selbst	0		
85697	nur	0		
85698	Dollars	0		
85699	erzeugt	0		
85700	aus	0		
85701	dem	0		
85702	menschlichen	0		
85703	Rohstoff	0		
85704	seines	0	(mention_id=10175|references=(entity=(entity_id=generic_4014|fullname=generic_0359|gender=u|specialcase_entity=generic)))	(mention_id=10080|references=(entity=(entity_id=generic_0056|fullname=Lehrer im Allgemeinen|gender=u|specialcase_entity=generic)))
85705	Schülers	0	(mention_id=10176|references=(entity=(entity_id=generic_4015|fullname=generic_0360|gender=u|specialcase_entity=generic)))	(mention_id=10081|references=(entity=(entity_id=generic_0057|fullname=Schüler im Allgemeinen|gender=u|specialcase_entity=generic)))
85706	.	0		
85707	Eine	0		
85708	zartere	0		
85709	Vorsorge	0		
85710	findet	0		
85711	der	0		
85712	Amerikaner	0	(mention_id=10177|references=(entity=(entity_id=generic_4016|fullname=generic_0361|gender=u|specialcase_entity=generic)))	(mention_id=10082|references=(entity=(entity_id=generic_0010|fullname=Amerikaner im Allgemeinen|gender=u|specialcase_entity=generic)))
85713	eigentlich	0		
85714	nur	0		
85715	in	0		
85716	seiner	0	(mention_id=10178|references=(entity=(entity_id=generic_4017|fullname=generic_0362|gender=u|specialcase_entity=generic)))	(mention_id=10083|references=(entity=(entity_id=generic_0011|fullname=Amerikaner im Allgemeinen|gender=u|specialcase_entity=generic)))
85717	frühesten	0		
85718	Kindheit	0		
85719	;	0		
85720	da	0		
85721	aber	0		
85722	allerdings	0		
85723	mehr	0		
85724	als	0		
85725	bei	0		
85726	jedem	0		
85727	andern	0		
85728	Volke	0	(mention_id=10179|references=(entity=(entity_id=generic_4018|fullname=generic_0363|gender=u|specialcase_entity=generic)))	(mention_id=10084|references=(entity=(entity_id=generic_0058|fullname=Völker im Allgemeinen|gender=u|specialcase_entity=generic)))
85729	.	0		
85730	Die	0		
85731	Mühe	0		
85732	und	0		
85733	Sorgfalt	0		
85734	,	0		
85735	die	0		
85736	auf	0		
85737	die	0		
85738	Wartung	0		
85739	und	0		
85740	Ausschmückung	0		
85741	unsrer	0	(mention_id=10180|references=(entity=(entity_id=entity_0508|fullname=Doctor Channing|gender=m)),(entity=(entity_id=entity_0510|fullname=Mr. Woods Schwager|gender=m)),(entity=(entity_id=entity_0512|fullname=Mr. Woods Schwiegersohn|gender=m)),(entity=(entity_id=generic_4019|fullname=generic_0364|gender=u|specialcase_entity=generic)))	(mention_id=10085|references=(entity=(entity_id=generic_0012|fullname=Amerikaner im Allgemeinen|gender=u|specialcase_entity=generic)))
85742	Kinder	0	(mention_id=10181|references=(entity=(entity_id=generic_4020|fullname=generic_0365|gender=u|specialcase_entity=generic)))	(mention_id=10086|references=(entity=(entity_id=generic_0063|fullname=amerikanische Kinder im Allgemeinen|gender=u|specialcase_entity=generic)))
85743	verwendet	0		
85744	wird	0		
85745	,	0		
85746	ist	0		
85747	in	0		
85748	der	0		
85749	That	0		
85750	groß	0		
85751	genug	0		
85752	,	0		
85753	den	0		
85754	reichsten	0		
85755	Mann	0	(mention_id=10182|references=(entity=(entity_id=generic_4021|fullname=generic_0366|gender=u|specialcase_entity=generic)))	(mention_id=10087|references=(entity=(entity_id=generic_0078|fullname=Mann im Allgemeinen|gender=u|specialcase_entity=generic)))
85756	arm	0		
85757	zu	0		
85758	machen	0		
85759	,	0		
85760	wenn	0		
