i	token	is_section_start	gold	pred
188555	Viertes	1		
188556	Kapitel	0		
188557	.	0		
188558	Moorfeld	0	(mention_id=22469|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=22167|references=(entity=(entity_id=49|fullname=Moorfeld|gender=m)))
188559	flog	0		
188560	auf	0		
188561	sein	0	(mention_id=22470|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=22168|references=(entity=(entity_id=49|fullname=Moorfeld|gender=m)))
188562	Zimmer	0		
188563	,	0		
188564	lud	0		
188565	seine	0	(mention_id=22471|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=22169|references=(entity=(entity_id=49|fullname=Moorfeld|gender=m)))
188566	Pistolen	0		
188567	,	0		
188568	warf	0		
188569	sich	0	(mention_id=22472|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=22170|references=(entity=(entity_id=49|fullname=Moorfeld|gender=m)))
188570	in	0		
188571	einen	0		
188572	Wagen	0		
188573	und	0		
188574	eilte	0		
188575	nach	0		
188576	Staunton's	0	(mention_id=22473|references=(entity=(entity_id=entity_0075|fullname=Herr Staunton|gender=m)))	(mention_id=22171|references=(entity=(entity_id=63|fullname=Staunton|gender=m)))
188577	Haus	0		
188578	.	0		
188579	Er	0	(mention_id=22474|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=22172|references=(entity=(entity_id=49|fullname=Moorfeld|gender=m)))
188580	hatte	0		
188581	bei	0		
188582	diesem	0		
188583	Ereigniß	0		
188584	vor	0		
188585	Allem	0		
188586	den	0		
188587	Mißbrauch	0		
188588	seiner	0	(mention_id=22475|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=22173|references=(entity=(entity_id=49|fullname=Moorfeld|gender=m)))
188589	Person	0	(mention_id=22476|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	
188590	zu	0		
188591	rächen	0		
188592	,	0		
188593	welcher	0		
188594	Benthal	0	(mention_id=22477|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))	(mention_id=22174|references=(entity=(entity_id=5|fullname=Benthal|gender=m)))
188595	einen	0		
188596	Auftrag	0		
188597	an	0		
188598	die	0		
188599	Damen	0	(mention_id=22478|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)),(entity=(entity_id=entity_0402|fullname=Pauline von Milden|gender=f)))	(mention_id=22175|references=(entity=(entity_id=8|fullname=Damen Milden|gender=f|specialcase_entity=group)))
188600	Milden	0	(mention_id=22478|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)),(entity=(entity_id=entity_0402|fullname=Pauline von Milden|gender=f)))	(mention_id=22175|references=(entity=(entity_id=8|fullname=Damen Milden|gender=f|specialcase_entity=group)))
188601	gegeben	0		
188602	,	0		
188603	in	0		
188604	dem	0		
188605	Augenblicke	0		
188606	,	0		
188607	da	0		
188608	seine	0	(mention_id=22479|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=22176|references=(entity=(entity_id=49|fullname=Moorfeld|gender=m)))
188609	Verlobungskarten	0		
188610	mit	0		
188611	Miß	0	(mention_id=22480|references=(entity=(entity_id=entity_0077|fullname=Sarah Staunton|gender=f)))	
188612	Sarah	0	(mention_id=22480|references=(entity=(entity_id=entity_0077|fullname=Sarah Staunton|gender=f)))	(mention_id=22177|references=(entity=(entity_id=59|fullname=Sarah|gender=f)))
188613	gedruckt	0		
188614	waren	0		
188615	.	0		
188616	Aber	0		
188617	er	0	(mention_id=22481|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=22178|references=(entity=(entity_id=49|fullname=Moorfeld|gender=m)))
188618	fand	0		
188619	Staunton's	0	(mention_id=22482|references=(entity=(entity_id=entity_0075|fullname=Herr Staunton|gender=m)))	
188620	Haus	0		
188621	verschlossen	0		
188622	,	0		
188623	die	0		
188624	Jalousien	0		
188625	niedergelassen	0		
188626	und	0		
188627	nur	0		
188628	Jack	0	(mention_id=22483|references=(entity=(entity_id=entity_0080|fullname=Jack|gender=m)))	(mention_id=22179|references=(entity=(entity_id=29|fullname=Jack|gender=m)))
188629	,	0		
188630	der	0		
188631	Neger	0	(mention_id=22484|references=(entity=(entity_id=entity_0080|fullname=Jack|gender=m)))	(mention_id=22180|references=(entity=(entity_id=29|fullname=Jack|gender=m)))
188632	,	0		
188633	war	0		
188634	da	0		
188635	,	0		
188636	welcher	0	(mention_id=22485|references=(entity=(entity_id=entity_0080|fullname=Jack|gender=m)))	(mention_id=22181|references=(entity=(entity_id=29|fullname=Jack|gender=m)))
188637	zu	0		
188638	verkünden	0		
188639	hatte	0		
188640	,	0		
188641	daß	0		
188642	seine	0	(mention_id=22486|references=(entity=(entity_id=entity_0080|fullname=Jack|gender=m)))	(mention_id=22182|references=(entity=(entity_id=29|fullname=Jack|gender=m)))
188643	Herrschaft	0	(mention_id=22487|references=(entity=(entity_id=entity_0075|fullname=Herr Staunton|gender=m)))	(mention_id=22183|references=(entity=(entity_id=63|fullname=Staunton|gender=m)))
188644	heute	0		
188645	Morgen	0		
188646	eine	0		
188647	Reise	0		
188648	angetreten	0		
188649	.	0		
188650	Er	0	(mention_id=22488|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=22184|references=(entity=(entity_id=49|fullname=Moorfeld|gender=m)))
188651	zog	0		
188652	von	0		
188653	dem	0		
188654	alt-anhänglichen	0		
188655	Diener	0	(mention_id=22489|references=(entity=(entity_id=entity_0080|fullname=Jack|gender=m)))	(mention_id=22185|references=(entity=(entity_id=29|fullname=Jack|gender=m)))
188656	noch	0		
188657	weitere	0		
188658	Erkundigungen	0		
188659	ein	0		
188660	und	0		
188661	gelangte	0		
188662	zu	0		
188663	der	0		
188664	Ueberzeugung	0		
188665	,	0		
188666	daß	0		
188667	er	0	(mention_id=22490|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=22186|references=(entity=(entity_id=49|fullname=Moorfeld|gender=m)))
188668	sein	0	(mention_id=22491|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=22187|references=(entity=(entity_id=49|fullname=Moorfeld|gender=m)))
188669	Opfer	0		
188670	aufgeben	0		
188671	müsse	0		
188672	.	0		
188673	Es	0		
188674	war	0		
188675	die	0		
188676	öffentliche	0		
188677	Meinung	0		
188678	der	0		
188679	Stadt	0		
188680	selbst	0		
188681	,	0		
188682	welche	0		
188683	dem	0		
188684	Hause	0		(mention_id=22188|references=(entity=(entity_id=17|fullname=Familie Staunton|gender=mf|specialcase_entity=group)))
188685	Staunton	0	(mention_id=22492|references=(entity=(entity_id=entity_0075|fullname=Herr Staunton|gender=m)))	(mention_id=22188|references=(entity=(entity_id=17|fullname=Familie Staunton|gender=mf|specialcase_entity=group)))
188686	,	0		
188687	wegen	0		
188688	des	0		
188689	Ereignisses	0		
188690	mit	0		
