i	token	is_section_start	gold	pred
16983	Sechstes	1		
16984	Kapitel	0		
16985	.	0		
16986	Anderen	0		
16987	Tages	0		
16988	saßen	0		
16989	Ammerie	0	(mention_id=2502|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))	(mention_id=2527|references=(entity=(entity_id=3|fullname=Ammerie|gender=f)))
16990	und	0		
16991	Trudi	0	(mention_id=2503|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))	(mention_id=2528|references=(entity=(entity_id=39|fullname=Trudi|gender=f)))
16992	bei	0		
16993	einer	0		
16994	Näharbeit	0		
16995	,	0		
16996	während	0		
16997	Frau	0	(mention_id=2504|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))	(mention_id=2529|references=(entity=(entity_id=25|fullname=Madlen|gender=f)))
16998	Madlen	0	(mention_id=2504|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))	(mention_id=2529|references=(entity=(entity_id=25|fullname=Madlen|gender=f)))
16999	ein	0		
17000	paar	0		
17001	notwendige	0		
17002	Gänge	0		
17003	im	0		
17004	Städtchen	0		
17005	zu	0		
17006	tun	0		
17007	hatte	0		
17008	,	0		
17009	und	0		
17010	sprachen	0		
17011	über	0		
17012	den	0		
17013	gestrigen	0		
17014	Spinnstubenabend	0		
17015	.	0		
17016	»	0		
17017	Du	0	(mention_id=2505|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))	(mention_id=2530|references=(entity=(entity_id=39|fullname=Trudi|gender=f)))
17018	wolltest	0		
17019	näheres	0		
17020	über	0		
17021	den	0		
17022	alten	0		
17023	Schubiack	0	(mention_id=2506|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))	(mention_id=2531|references=(entity=(entity_id=19|fullname=Hammichel|gender=m)))
17024	,	0		
17025	den	0		
17026	Hammichel	0	(mention_id=2507|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))	(mention_id=2532|references=(entity=(entity_id=19|fullname=Hammichel|gender=m)))
17027	wissen	0		
17028	,	0		
17029	«	0		
17030	brachte	0		
17031	Ammerie	0	(mention_id=2508|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))	(mention_id=2533|references=(entity=(entity_id=3|fullname=Ammerie|gender=f)))
17032	die	0		
17033	Rede	0		
17034	auf	0		
17035	diesen	0	(mention_id=2509|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))	
17036	»	0		
17037	also	0		
17038	laß	0		
17039	dir	0	(mention_id=2510|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))	(mention_id=2534|references=(entity=(entity_id=39|fullname=Trudi|gender=f)))
17040	erzählen	0		
17041	.	0		
17042	Er	0	(mention_id=2511|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))	(mention_id=2535|references=(entity=(entity_id=19|fullname=Hammichel|gender=m)))
17043	ist	0		
17044	früher	0		
17045	ein	0		
17046	Spielmann	0	(mention_id=2512|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))	(mention_id=2536|references=(entity=(entity_id=19|fullname=Hammichel|gender=m)))
17047	gewesen	0		
17048	,	0		
17049	was	0		
17050	er	0	(mention_id=2513|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))	(mention_id=2537|references=(entity=(entity_id=19|fullname=Hammichel|gender=m)))
17051	ja	0		
17052	so	0		
17053	nebenbei	0		
17054	noch	0		
17055	ist	0		
17056	,	0		
17057	und	0		
17058	hat	0		
17059	mit	0		
17060	einer	0		
17061	Bande	0		(mention_id=2538|references=(entity=(entity_id=4|fullname=Bande Fahrender|gender=mf|specialcase_entity=group)))
17062	Fahrender	0	(mention_id=2514|references=(entity=(entity_id=entity_0149|fullname=Fahrende|gender=u|members=entity_0015,entity_0147|all_members_given=False|specialcase_entity=group)))	(mention_id=2539|references=(entity=(entity_id=4|fullname=Bande Fahrender|gender=mf|specialcase_entity=group)))
17063	,	0		
