i	token	is_section_start	gold	pred
65454	Achtes	1		
65455	Kapitel	0		
65456	Es	0		
65457	gibt	0		
65458	wenig	0		
65459	Menschen	0	(mention_id=8527|references=(entity=(entity_id=generic_0892|fullname=Menschen die sich mit Nächstvergangenem zu beschäftigen wissen|gender=u|specialcase_entity=generic)))	(mention_id=8612|references=(entity=(entity_id=generic_0001|fullname=Menschen im Allgemeinen|gender=u|specialcase_entity=generic)))
65460	,	0		
65461	die	0	(mention_id=8528|references=(entity=(entity_id=generic_0893|fullname=Menschen die sich mit Nächstvergangenem zu beschäftigen wissen|gender=u|specialcase_entity=generic)))	(mention_id=8613|references=(entity=(entity_id=generic_0002|fullname=Menschen im Allgemeinen|gender=u|specialcase_entity=generic)))
65462	sich	0	(mention_id=8529|references=(entity=(entity_id=generic_0894|fullname=Menschen die sich mit Nächstvergangenem zu beschäftigen wissen|gender=u|specialcase_entity=generic)))	(mention_id=8614|references=(entity=(entity_id=generic_0003|fullname=Menschen im Allgemeinen|gender=u|specialcase_entity=generic)))
65463	mit	0		
65464	dem	0		
65465	Nächstvergangenen	0		
65466	zu	0		
65467	beschäftigen	0		
65468	wissen	0		
65469	.	0		
65470	Entweder	0		
65471	das	0		
65472	Gegenwärtige	0		
65473	hält	0		
65474	uns	0	(mention_id=8530|references=(entity=(entity_id=entity_0016|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=8615|references=(entity=(entity_id=generic_0004|fullname=Menschen im Allgemeinen|gender=u|specialcase_entity=generic)))
65475	mit	0		
65476	Gewalt	0		
65477	an	0		
65478	sich	0		
65479	,	0		
65480	oder	0		
65481	wir	0	(mention_id=8531|references=(entity=(entity_id=entity_0037|fullname=Gehülfe|gender=m)),(entity=(entity_id=generic_0895|fullname=Menschen allgemein|gender=u|specialcase_entity=generic)))	(mention_id=8616|references=(entity=(entity_id=generic_0005|fullname=Menschen im Allgemeinen|gender=u|specialcase_entity=generic)))
65482	verlieren	0		
65483	uns	0	(mention_id=8532|references=(entity=(entity_id=entity_0037|fullname=Gehülfe|gender=m)),(entity=(entity_id=generic_0896|fullname=Menschen allgemein|gender=u|specialcase_entity=generic)))	(mention_id=8617|references=(entity=(entity_id=generic_0006|fullname=Menschen im Allgemeinen|gender=u|specialcase_entity=generic)))
65484	in	0		
65485	die	0		
65486	Vergangenheit	0		
65487	und	0		
65488	suchen	0		
65489	das	0		
65490	völlig	0		
65491	Verlorene	0		
65492	,	0		
65493	wie	0		
65494	es	0		
65495	nur	0		
65496	möglich	0		
65497	sein	0		
65498	will	0		
65499	,	0		
65500	wieder	0		
65501	hervorzurufen	0		
65502	und	0		
65503	herzustellen	0		
65504	.	0		
65505	Selbst	0		
65506	in	0		
65507	großen	0		
65508	und	0		
65509	reichen	0		
65510	Familien	0	(mention_id=8533|references=(entity=(entity_id=generic_0897|fullname=große und reiche Familien|gender=u|specialcase_entity=generic)))	(mention_id=8618|references=(entity=(entity_id=generic_0030|fullname=Familien im Allgemeinen|gender=u|specialcase_entity=generic)))
65511	,	0		
65512	die	0	(mention_id=8534|references=(entity=(entity_id=generic_0898|fullname=große und reiche Familien|gender=u|specialcase_entity=generic)))	(mention_id=8619|references=(entity=(entity_id=generic_0031|fullname=Familien im Allgemeinen|gender=u|specialcase_entity=generic)))
65513	ihren	0	(mention_id=8535|references=(entity=(entity_id=generic_0899|fullname=große und reiche Familien|gender=u|specialcase_entity=generic)))	(mention_id=8620|references=(entity=(entity_id=generic_0032|fullname=Familien im Allgemeinen|gender=u|specialcase_entity=generic)))
65514	Vorfahren	0	(mention_id=8536|references=(entity=(entity_id=generic_0900|fullname=Vorfahren großer und reicher Familien|gender=u|specialcase_entity=generic)))	(mention_id=8621|references=(entity=(entity_id=generic_0033|fullname=Vorfahren im Allgemeinen|gender=u|specialcase_entity=generic)))
65515	vieles	0		
65516	schuldig	0		
65517	sind	0		
65518	,	0		
65519	pflegt	0		
65520	es	0		
65521	so	0		
65522	zu	0		
65523	gehen	0		
65524	,	0		
65525	daß	0		
65526	man	0		
65527	des	0		
65528	Großvaters	0	(mention_id=8537|references=(entity=(entity_id=generic_0901|fullname=Großvater großer und reicher Familien|gender=u|specialcase_entity=generic)))	(mention_id=8622|references=(entity=(entity_id=generic_0034|fullname=Großvater im Allgemeinen|gender=u|specialcase_entity=generic)))
65529	mehr	0		
65530	als	0		
65531	des	0		
65532	Vaters	0	(mention_id=8538|references=(entity=(entity_id=generic_0902|fullname=Vater großer und reicher Familien|gender=u|specialcase_entity=generic)))	(mention_id=8623|references=(entity=(entity_id=generic_0035|fullname=Vater im Allgemeinen|gender=u|specialcase_entity=generic)))
65533	gedenkt	0		
65534	.	0		
65535	Zu	0		
65536	solchen	0		
65537	Betrachtungen	0		
65538	ward	0		
65539	unser	0	(mention_id=8539|references=(entity=(entity_id=entity_0016|fullname=Erzählinstanz|gender=u)))	(mention_id=8624|references=(entity=(entity_id=1|fullname=Charlotte|gender=f)),(entity=(entity_id=2|fullname=Eduard|gender=m)))
65540	Gehülfe	0	(mention_id=8540|references=(entity=(entity_id=entity_0037|fullname=Gehülfe|gender=m)))	(mention_id=8625|references=(entity=(entity_id=24|fullname=der Gehülfe|gender=m)))
65541	aufgefordert	0		
65542	,	0		
65543	als	0		
65544	er	0	(mention_id=8541|references=(entity=(entity_id=entity_0037|fullname=Gehülfe|gender=m)))	(mention_id=8626|references=(entity=(entity_id=24|fullname=der Gehülfe|gender=m)))
65545	an	0		
65546	einem	0		
65547	der	0		
65548	schönen	0		
65549	Tage	0		
65550	,	0		
65551	an	0		
65552	welchen	0		
65553	der	0		
65554	scheidende	0		
65555	Winter	0		
65556	den	0		
65557	Frühling	0		
65558	zu	0		
65559	lügen	0		
65560	pflegt	0		
65561	,	0		
65562	durch	0		
65563	den	0		
65564	großen	0		
65565	,	0		
65566	alten	0		
65567	Schloßgarten	0		
65568	gegangen	0		
65569	war	0		
65570	und	0		
65571	die	0		
65572	hohen	0		
65573	Lindenalleen	0		
65574	,	0		
65575	die	0		
65576	regelmäßigen	0		
65577	Anlagen	0		
65578	,	0		
